# Frequency(THz)  DOS_Intensity
-3.610895235998958341e+00 4.616062250772083424e-03
-3.488621917156847552e+00 1.033250759806702490e+01
-3.366348598314735874e+00 6.052366216111216346e+01
-3.244075279472625084e+00 1.096240515780646803e+02
-3.121801960630513850e+00 1.901378837679777689e+02
-2.999528641788403061e+00 2.910821650164908760e+02
-2.877255322946291827e+00 3.732001139686965985e+02
-2.754982004104180593e+00 4.595750704203093733e+02
-2.632708685262069359e+00 5.186151079151708245e+02
-2.510435366419958569e+00 5.877541750609495921e+02
-2.388162047577847336e+00 6.679218903943444730e+02
-2.265888728735736546e+00 7.380166766423553781e+02
-2.143615409893624868e+00 7.937807655789268892e+02
-2.021342091051514078e+00 8.457711271605809316e+02
-1.899068772209402622e+00 9.214831725737135457e+02
-1.776795453367291833e+00 9.600655050014407834e+02
-1.654522134525180821e+00 1.024667442742058938e+03
-1.532248815683069809e+00 1.054831343132725351e+03
-1.409975496840958353e+00 1.086482634793719626e+03
-1.287702177998847342e+00 1.093795969284865805e+03
-1.165428859156736552e+00 1.080885656189456995e+03
-1.043155540314625096e+00 1.043437908398385844e+03
-9.208822214725140842e-01 9.667182228291886759e+02
-7.986089026304031835e-01 8.676290730071581265e+02
-6.763355837882917276e-01 7.725544564514204922e+02
-5.540622649461808269e-01 6.514415474681619571e+02
-4.317889461040698151e-01 5.188183570775593125e+02
-3.095156272619588589e-01 3.855529002916037484e+02
-1.872423084198474585e-01 2.353031827408550498e+02
-6.496898957773648842e-02 8.692606110707866662e+01
5.730432926437448171e-02 7.072886966307802936e+01
1.795776481064858543e-01 2.287803690351006480e+02
3.018509669485968105e-01 3.947697071315001836e+02
4.241242857907078223e-01 5.681110640382880774e+02
5.463976046328187230e-01 7.504032837203154713e+02
6.686709234749297348e-01 9.754791159481644627e+02
7.909442423170415237e-01 1.194116664067031252e+03
9.132175611591525355e-01 1.467322996431201318e+03
1.035490880001263436e+00 1.824307196874537340e+03
1.157764198843374448e+00 2.217922350253239529e+03
1.280037517685485460e+00 2.626066310341575900e+03
1.402310836527596472e+00 2.868008473353518184e+03
1.524584155369708149e+00 3.193930402787199455e+03
1.646857474211819161e+00 3.452246964351270435e+03
1.769130793053930173e+00 3.606857612153174614e+03
1.891404111896041185e+00 3.874059165863657199e+03
2.013677430738152196e+00 4.230141406119320891e+03
2.135950749580262986e+00 4.336870845523101707e+03
2.258224068422374664e+00 4.842424332113305354e+03
2.380497387264485898e+00 4.849470511991208696e+03
2.502770706106596688e+00 4.701963982202645639e+03
2.625044024948707921e+00 4.457149432177262497e+03
2.747317343790818711e+00 4.127618337073959083e+03
2.869590662632929501e+00 4.103909368764580904e+03
2.991863981475040735e+00 3.797690201884372527e+03
3.114137300317152413e+00 3.525819285248584038e+03
3.236410619159263202e+00 3.653002400408340691e+03
