      Step     Time          Energy          fmax
BFGS:    0 08:25:22     -121.778029        0.133667
BFGS:    1 08:25:22     -121.779403        0.109763
BFGS:    2 08:25:23     -121.782905        0.049474
BFGS:    3 08:25:23     -121.783201        0.047689
BFGS:    4 08:25:23     -121.784939        0.052967
BFGS:    5 08:25:23     -121.785395        0.042783
BFGS:    6 08:25:23     -121.785980        0.042006
BFGS:    7 08:25:23     -121.786406        0.038520
BFGS:    8 08:25:23     -121.786718        0.043062
BFGS:    9 08:25:23     -121.786862        0.042948
BFGS:   10 08:25:23     -121.787004        0.041144
BFGS:   11 08:25:23     -121.787232        0.037228
BFGS:   12 08:25:23     -121.787554        0.030318
BFGS:   13 08:25:23     -121.787835        0.023676
BFGS:   14 08:25:23     -121.787971        0.017431
BFGS:   15 08:25:23     -121.788020        0.012776
BFGS:   16 08:25:23     -121.788047        0.009534
BFGS:   17 08:25:23     -121.788064        0.008852
BFGS:   18 08:25:23     -121.788074        0.008830
BFGS:   19 08:25:24     -121.788083        0.008744
BFGS:   20 08:25:24     -121.788095        0.008411
BFGS:   21 08:25:24     -121.788110        0.007937
BFGS:   22 08:25:24     -121.788124        0.006861
BFGS:   23 08:25:24     -121.788135        0.006381
BFGS:   24 08:25:24     -121.788145        0.005652
BFGS:   25 08:25:24     -121.788152        0.003570
BFGS:   26 08:25:24     -121.788154        0.001410
BFGS:   27 08:25:24     -121.788155        0.001216
BFGS:   28 08:25:24     -121.788155        0.001102
BFGS:   29 08:25:24     -121.788155        0.000968
