# Frequency(THz)  DOS_Intensity
-3.267589884150145174e+00 1.071199685884718401e-02
-3.146607139318277735e+00 4.111490041491287428e+01
-3.025624394486410740e+00 1.217408622767233055e+02
-2.904641649654543301e+00 1.684305610940406268e+02
-2.783658904822676305e+00 2.797351825130303382e+02
-2.662676159990808866e+00 4.319127542268101934e+02
-2.541693415158941427e+00 5.396621835624584946e+02
-2.420710670327074432e+00 5.751710273504879751e+02
-2.299727925495206993e+00 6.662124602553050181e+02
-2.178745180663339553e+00 7.403129711937682487e+02
-2.057762435831473002e+00 7.949224159145445583e+02
-1.936779690999605341e+00 8.701462092969031801e+02
-1.815796946167738124e+00 9.316601298845284873e+02
-1.694814201335870907e+00 1.002559384405893411e+03
-1.573831456504003690e+00 1.079587405646823981e+03
-1.452848711672136472e+00 1.097402962950640131e+03
-1.331865966840269255e+00 1.136412164577360727e+03
-1.210883222008401816e+00 1.133770402852537927e+03
-1.089900477176534821e+00 1.080991467493772916e+03
-9.689177323446673817e-01 1.042205845464284039e+03
-8.479349875128004976e-01 9.573119312143593334e+02
-7.269522426809330584e-01 8.596425929123635115e+02
-6.059694978490656192e-01 7.346364262826748472e+02
-4.849867530171986796e-01 6.193037836848463940e+02
-3.640040081853312404e-01 4.721021922383343963e+02
-2.430212633534638567e-01 3.158587867192395606e+02
-1.220385185215968615e-01 1.624851098272293939e+02
-1.055773689729464599e-03 2.700637500566513083e+01
1.199269711421379336e-01 1.521107702323179751e+02
2.409097159740049288e-01 3.263279526990906447e+02
3.618924608058723402e-01 5.126154649984213165e+02
4.828752056377392798e-01 6.989169228708599348e+02
6.038579504696066635e-01 8.881546931205938336e+02
7.248406953014736587e-01 1.113395998705189641e+03
8.458234401333415420e-01 1.366576041117486511e+03
9.668061849652085371e-01 1.627511585548906396e+03
1.087788929797075532e+00 1.971977304420598102e+03
1.208771674628943193e+00 2.355707321497744942e+03
1.329754419460810189e+00 2.642476481412538305e+03
1.450737164292677184e+00 3.001885308592748515e+03
1.571719909124544179e+00 3.313478644331526084e+03
1.692702653956412062e+00 3.465293020827366490e+03
1.813685398788279057e+00 3.932711847619966193e+03
1.934668143620146052e+00 4.282869503048236766e+03
2.055650888452013714e+00 4.389312094557139062e+03
2.176633633283880709e+00 4.846792855997412516e+03
2.297616378115747704e+00 4.745171766704537731e+03
2.418599122947615587e+00 4.514093849819571005e+03
2.539581867779482582e+00 4.343835447535120693e+03
2.660564612611349578e+00 4.227714204713570325e+03
2.781547357443217461e+00 4.117465688680602398e+03
2.902530102275084456e+00 4.097557647393962725e+03
