      Step     Time          Energy          fmax
BFGS:    0 21:21:32      -60.875377        0.151379
BFGS:    1 21:21:32      -60.876410        0.123426
BFGS:    2 21:21:32      -60.878538        0.065254
BFGS:    3 21:21:32      -60.878837        0.055830
BFGS:    4 21:21:32      -60.879561        0.046095
BFGS:    5 21:21:32      -60.879740        0.045461
BFGS:    6 21:21:32      -60.880024        0.053498
BFGS:    7 21:21:33      -60.880234        0.041150
BFGS:    8 21:21:33      -60.880418        0.040093
BFGS:    9 21:21:33      -60.880530        0.036981
BFGS:   10 21:21:33      -60.880621        0.029190
BFGS:   11 21:21:33      -60.880693        0.022269
BFGS:   12 21:21:33      -60.880752        0.019057
BFGS:   13 21:21:34      -60.880800        0.020417
BFGS:   14 21:21:34      -60.880863        0.024018
BFGS:   15 21:21:34      -60.880945        0.030251
BFGS:   16 21:21:34      -60.881027        0.029138
BFGS:   17 21:21:34      -60.881067        0.015783
BFGS:   18 21:21:34      -60.881078        0.005916
BFGS:   19 21:21:35      -60.881082        0.005260
BFGS:   20 21:21:35      -60.881082        0.002941
BFGS:   21 21:21:35      -60.881085        0.002538
BFGS:   22 21:21:35      -60.881085        0.002894
BFGS:   23 21:21:35      -60.881086        0.002938
BFGS:   24 21:21:35      -60.881086        0.002542
BFGS:   25 21:21:35      -60.881086        0.002787
BFGS:   26 21:21:36      -60.881089        0.001801
BFGS:   27 21:21:36      -60.881089        0.000645
