      Step     Time          Energy          fmax
BFGS:    0 08:15:37     -121.794027        0.108590
BFGS:    1 08:15:37     -121.794753        0.102932
BFGS:    2 08:15:37     -121.798551        0.066800
BFGS:    3 08:15:38     -121.798886        0.048809
BFGS:    4 08:15:38     -121.799241        0.021163
BFGS:    5 08:15:38     -121.799320        0.021828
BFGS:    6 08:15:38     -121.799437        0.017337
BFGS:    7 08:15:38     -121.799484        0.011872
BFGS:    8 08:15:38     -121.799519        0.011335
BFGS:    9 08:15:38     -121.799548        0.013100
BFGS:   10 08:15:38     -121.799578        0.012230
BFGS:   11 08:15:38     -121.799595        0.011492
BFGS:   12 08:15:38     -121.799603        0.010982
BFGS:   13 08:15:38     -121.799610        0.009853
BFGS:   14 08:15:38     -121.799618        0.007692
BFGS:   15 08:15:38     -121.799626        0.005339
BFGS:   16 08:15:38     -121.799631        0.004290
BFGS:   17 08:15:38     -121.799635        0.003373
BFGS:   18 08:15:38     -121.799638        0.004224
BFGS:   19 08:15:38     -121.799640        0.002986
BFGS:   20 08:15:38     -121.799642        0.002112
BFGS:   21 08:15:38     -121.799642        0.001933
BFGS:   22 08:15:38     -121.799643        0.002065
BFGS:   23 08:15:38     -121.799644        0.001662
BFGS:   24 08:15:39     -121.799644        0.000607
