      Step     Time          Energy          fmax
BFGS:    0 06:19:59      -60.877548        0.140547
BFGS:    1 06:19:59      -60.878357        0.113486
BFGS:    2 06:19:59      -60.879940        0.059763
BFGS:    3 06:19:59      -60.880142        0.055476
BFGS:    4 06:19:59      -60.880676        0.036507
BFGS:    5 06:19:59      -60.880806        0.039813
BFGS:    6 06:19:59      -60.881058        0.047075
BFGS:    7 06:19:59      -60.881229        0.034750
BFGS:    8 06:19:59      -60.881371        0.037368
BFGS:    9 06:20:00      -60.881462        0.034248
BFGS:   10 06:20:00      -60.881550        0.026201
BFGS:   11 06:20:00      -60.881622        0.023874
BFGS:   12 06:20:00      -60.881680        0.021075
BFGS:   13 06:20:00      -60.881725        0.021201
BFGS:   14 06:20:00      -60.881783        0.022913
BFGS:   15 06:20:00      -60.881859        0.027264
BFGS:   16 06:20:00      -60.881920        0.022165
BFGS:   17 06:20:00      -60.881950        0.010277
BFGS:   18 06:20:01      -60.881958        0.006459
BFGS:   19 06:20:01      -60.881962        0.005322
BFGS:   20 06:20:01      -60.881966        0.002326
BFGS:   21 06:20:01      -60.881966        0.001017
BFGS:   22 06:20:01      -60.881966        0.000886
