      Step     Time          Energy          fmax
BFGS:    0 21:21:23     -243.589312        0.124522
BFGS:    1 21:21:23     -243.592009        0.092574
BFGS:    2 21:21:23     -243.597876        0.085772
BFGS:    3 21:21:23     -243.599028        0.087930
BFGS:    4 21:21:24     -243.601134        0.089388
BFGS:    5 21:21:24     -243.602160        0.086494
BFGS:    6 21:21:24     -243.603793        0.082718
BFGS:    7 21:21:24     -243.605113        0.086760
BFGS:    8 21:21:24     -243.606471        0.067801
BFGS:    9 21:21:24     -243.607615        0.062773
BFGS:   10 21:21:25     -243.608527        0.058656
BFGS:   11 21:21:25     -243.609072        0.036680
BFGS:   12 21:21:25     -243.609385        0.033693
BFGS:   13 21:21:25     -243.609614        0.030850
BFGS:   14 21:21:25     -243.609820        0.034542
BFGS:   15 21:21:26     -243.610022        0.033637
BFGS:   16 21:21:26     -243.610220        0.025865
BFGS:   17 21:21:26     -243.610434        0.025566
BFGS:   18 21:21:26     -243.610659        0.022494
BFGS:   19 21:21:26     -243.610877        0.026039
BFGS:   20 21:21:26     -243.611075        0.022417
BFGS:   21 21:21:27     -243.611208        0.020280
BFGS:   22 21:21:27     -243.611308        0.020728
BFGS:   23 21:21:27     -243.611403        0.016218
BFGS:   24 21:21:27     -243.611472        0.012684
BFGS:   25 21:21:27     -243.611498        0.007850
BFGS:   26 21:21:27     -243.611525        0.005955
BFGS:   27 21:21:28     -243.611537        0.004452
BFGS:   28 21:21:28     -243.611537        0.005164
BFGS:   29 21:21:28     -243.611552        0.005202
BFGS:   30 21:21:28     -243.611556        0.005104
BFGS:   31 21:21:28     -243.611575        0.004914
BFGS:   32 21:21:29     -243.611578        0.004223
BFGS:   33 21:21:29     -243.611578        0.003455
BFGS:   34 21:21:29     -243.611578        0.002254
BFGS:   35 21:21:29     -243.611575        0.002014
BFGS:   36 21:21:29     -243.611590        0.002041
BFGS:   37 21:21:30     -243.611578        0.002342
BFGS:   38 21:21:30     -243.611578        0.002437
BFGS:   39 21:21:30     -243.611590        0.002045
BFGS:   40 21:21:30     -243.611582        0.001941
BFGS:   41 21:21:30     -243.611582        0.001824
BFGS:   42 21:21:30     -243.611582        0.001703
BFGS:   43 21:21:30     -243.611590        0.001992
BFGS:   44 21:21:31     -243.611590        0.002289
BFGS:   45 21:21:31     -243.611590        0.002393
BFGS:   46 21:21:31     -243.611590        0.001793
BFGS:   47 21:21:31     -243.611590        0.001669
BFGS:   48 21:21:31     -243.611582        0.001631
BFGS:   49 21:21:31     -243.611590        0.001309
BFGS:   50 21:21:32     -243.611601        0.000861
