      Step     Time          Energy          fmax
BFGS:    0 21:21:23      -60.702490        0.169082
BFGS:    1 21:21:23      -60.703545        0.149796
BFGS:    2 21:21:23      -60.708570        0.060138
BFGS:    3 21:21:23      -60.708814        0.056231
BFGS:    4 21:21:24      -60.710090        0.044497
BFGS:    5 21:21:24      -60.710277        0.040328
BFGS:    6 21:21:24      -60.710363        0.047734
BFGS:    7 21:21:24      -60.710431        0.046991
BFGS:    8 21:21:24      -60.710569        0.034794
BFGS:    9 21:21:24      -60.710664        0.015445
BFGS:   10 21:21:24      -60.710696        0.004823
BFGS:   11 21:21:25      -60.710700        0.000670
