# Frequency(THz)  DOS_Intensity
-5.364493379076737511e+00 1.800710285568605292e-03
-5.232565390297512664e+00 2.164462729740159741e+00
-5.100637401518288705e+00 4.035323176622245711e+00
-4.968709412739064746e+00 5.251371443602321776e+00
-4.836781423959839898e+00 6.697488689583244614e+00
-4.704853435180615051e+00 7.489861594011550494e+00
-4.572925446401391092e+00 1.112082246042954914e+01
-4.440997457622166245e+00 1.906752040396454007e+01
-4.309069468842941397e+00 2.347241483450560295e+01
-4.177141480063716550e+00 2.974889235412580035e+01
-4.045213491284492591e+00 3.609068668596632534e+01
-3.913285502505268632e+00 3.751641282772224884e+01
-3.781357513726043784e+00 4.048398883351084265e+01
-3.649429524946819381e+00 4.514946323111340121e+01
-3.517501536167594978e+00 4.759407478599467112e+01
-3.385573547388370130e+00 4.855027030635855567e+01
-3.253645558609145727e+00 5.149005441441801167e+01
-3.121717569829921324e+00 5.232540298466176409e+01
-2.989789581050696921e+00 5.799133665679880778e+01
-2.857861592271472073e+00 6.229832147917353069e+01
-2.725933603492247670e+00 6.664131028218064046e+01
-2.594005614713023267e+00 7.071054774514283281e+01
-2.462077625933798863e+00 8.665039587496318063e+01
-2.330149637154574460e+00 1.047158395540026277e+02
-2.198221648375349613e+00 1.199597593834020728e+02
-2.066293659596125210e+00 1.329689465928220216e+02
-1.934365670816900806e+00 1.314750486296164524e+02
-1.802437682037676403e+00 1.288464465851524778e+02
-1.670509693258451778e+00 1.369050111187438574e+02
-1.538581704479226930e+00 1.402344260667539970e+02
-1.406653715700002749e+00 1.353201274530706826e+02
-1.274725726920778790e+00 1.331163596903384416e+02
-1.142797738141553721e+00 1.195013213498802429e+02
-1.010869749362328873e+00 1.130032835194323440e+02
-8.789417605831048030e-01 9.981193742747289832e+01
-7.470137718038807328e-01 9.752707244141033982e+01
-6.150857830246558855e-01 7.975240603535125672e+01
-4.831577942454309271e-01 6.562117282167312737e+01
-3.512298054662068569e-01 4.968728859870244463e+01
-2.193018166869827590e-01 3.105705087316446367e+01
-8.737382790775784225e-02 1.330800214663110026e+01
4.455416087146707449e-02 5.833579617857237665e+00
1.764821496506911447e-01 2.364491217011555335e+01
3.084101384299152149e-01 4.367416348283450844e+01
4.403381272091401177e-01 6.102358078632561700e+01
5.722661159883650761e-01 8.171036720446304003e+01
7.041941047675891463e-01 9.699382261495516389e+01
8.361220935468132165e-01 1.169620502045197554e+02
9.680500823260381749e-01 1.396754064740991623e+02
1.099978071105263133e+00 1.553820987672237379e+02
1.231906059884487092e+00 1.727230545794102170e+02
1.363834048663711274e+00 2.012257148557400797e+02
1.495762037442936121e+00 2.170342167123197612e+02
1.627690026222160968e+00 2.255916442907812893e+02
1.759618015001385150e+00 2.419865650306603300e+02
1.891546003780609109e+00 2.697481561821109040e+02
2.023473992559833956e+00 3.072884618503726983e+02
2.155401981339059247e+00 3.438713086269445398e+02
2.287329970118284095e+00 3.968420561162200784e+02
2.419257958897507166e+00 4.477396368543571157e+02
2.551185947676732013e+00 4.504722227733468003e+02
2.683113936455956861e+00 4.738535364567177908e+02
2.815041925235180376e+00 4.696532171937650446e+02
2.946969914014405223e+00 4.560854923713100675e+02
3.078897902793630070e+00 4.435195651185999850e+02
3.210825891572854918e+00 4.499990313729883269e+02
3.342753880352079765e+00 4.976211898652633749e+02
3.474681869131303280e+00 5.432817280152000876e+02
3.606609857910528127e+00 5.693666946170466190e+02
3.738537846689752975e+00 5.936470837233639486e+02
3.870465835468976046e+00 5.585352984062812993e+02
4.002393824248200893e+00 5.420590820604433020e+02
4.134321813027425740e+00 5.550938643655100577e+02
4.266249801806650588e+00 5.879285535279956321e+02
4.398177790585876323e+00 6.083322597846772624e+02
4.530105779365099394e+00 6.401244073533879373e+02
4.662033768144324242e+00 6.531352839708742977e+02
4.793961756923549089e+00 5.372430289783335411e+02
4.925889745702772160e+00 5.445024878692179300e+02
5.057817734481997007e+00 5.968441083407132055e+02
5.189745723261221855e+00 6.007087739190724278e+02
5.321673712040446702e+00 5.916432700384816599e+02
5.453601700819671549e+00 6.560738110500690254e+02
5.585529689598895509e+00 6.608555916815153068e+02
5.717457678378120356e+00 8.287650180816184502e+02
5.849385667157345203e+00 8.088713175812872578e+02
5.981313655936568274e+00 6.696439342150662242e+02
6.113241644715793122e+00 5.801120036498818990e+02
6.245169633495017969e+00 4.606621920438634561e+02
6.377097622274242816e+00 4.018275313220286193e+02
6.509025611053467664e+00 3.885475911992229499e+02
6.640953599832690735e+00 3.823705917978499542e+02
6.772881588611915582e+00 3.760596665488625945e+02
6.904809577391141318e+00 3.589185805343304310e+02
7.036737566170364389e+00 3.770673314164234284e+02
7.168665554949589236e+00 3.724791078796008605e+02
7.300593543728814083e+00 3.704873055942790643e+02
7.432521532508038931e+00 3.516336410239851489e+02
7.564449521287263778e+00 3.560392845200622673e+02
7.696377510066486849e+00 3.698900098108834982e+02
7.828305498845711696e+00 3.642534749366646452e+02
7.960233487624936544e+00 3.495594162138837078e+02
8.092161476404159615e+00 3.449984996940840460e+02
8.224089465183384462e+00 3.311474248083894167e+02
8.356017453962609309e+00 3.377569838944828575e+02
8.487945442741834157e+00 3.357557673008292909e+02
8.619873431521059004e+00 3.363139976454007751e+02
8.751801420300283851e+00 3.609189275900191092e+02
8.883729409079508699e+00 3.576845377800609640e+02
9.015657397858733546e+00 3.531917446107327692e+02
9.147585386637956617e+00 3.582832013798446269e+02
9.279513375417181464e+00 3.582203299822776899e+02
9.411441364196406312e+00 3.423346737894846683e+02
9.543369352975631159e+00 3.375328002140672652e+02
9.675297341754856006e+00 3.184918866616884543e+02
9.807225330534079077e+00 3.211356823188688736e+02
9.939153319313305701e+00 3.149305152033358581e+02
1.007108130809252877e+01 3.091787343432953321e+02
1.020300929687175184e+01 3.045577695335008457e+02
1.033493728565097847e+01 3.076898132420221259e+02
1.046686527443020154e+01 3.009867753148259908e+02
1.059879326320942461e+01 3.146171789380947530e+02
1.073072125198865123e+01 2.987551807320779176e+02
1.086264924076787430e+01 3.130054425549187158e+02
1.099457722954709737e+01 2.918153508656185977e+02
1.112650521832632400e+01 3.097984532601013257e+02
1.125843320710554885e+01 3.020885428179707333e+02
1.139036119588477547e+01 3.018831429549815084e+02
1.152228918466399854e+01 2.967587468180299766e+02
1.165421717344322161e+01 3.140656604026805780e+02
1.178614516222244823e+01 3.138167539135959032e+02
1.191807315100167131e+01 3.054334146352893526e+02
1.205000113978089793e+01 3.182409861344218598e+02
1.218192912856012100e+01 3.276146591652905045e+02
1.231385711733934407e+01 3.162798845254005187e+02
1.244578510611857070e+01 3.169691625284322640e+02
1.257771309489779377e+01 3.279178106063345695e+02
1.270964108367701684e+01 3.181967358163474842e+02
1.284156907245624346e+01 3.335823244876808076e+02
1.297349706123546653e+01 3.166090529148800101e+02
1.310542505001468960e+01 3.446202762409808997e+02
1.323735303879391623e+01 3.156719968486181642e+02
1.336928102757313930e+01 3.315053445576465947e+02
1.350120901635236592e+01 3.540683110376283480e+02
1.363313700513158899e+01 3.720694687842792518e+02
1.376506499391081384e+01 3.775303022131889747e+02
1.389699298269004046e+01 3.880153470873165702e+02
1.402892097146926353e+01 3.730160467072773258e+02
1.416084896024849016e+01 3.510821000828130991e+02
1.429277694902771323e+01 3.521522951336792744e+02
1.442470493780693630e+01 3.246595848516592469e+02
1.455663292658616292e+01 3.341506019191418773e+02
1.468856091536538599e+01 3.531196802543338435e+02
1.482048890414460907e+01 3.969810070551719150e+02
1.495241689292383569e+01 3.667104590986206176e+02
1.508434488170305876e+01 3.584728035018434866e+02
1.521627287048228183e+01 3.666374736970598178e+02
1.534820085926150846e+01 3.644753770972349685e+02
1.548012884804073153e+01 3.776957865063891404e+02
1.561205683681995815e+01 3.723549682776372833e+02
1.574398482559918122e+01 3.841523300488366317e+02
1.587591281437840429e+01 3.778110081440463546e+02
1.600784080315763092e+01 3.992709179499457832e+02
1.613976879193685576e+01 4.758059318319877207e+02
1.627169678071608061e+01 5.059247432518113783e+02
1.640362476949530546e+01 5.779877472981173696e+02
1.653555275827452675e+01 6.509917192344620389e+02
1.666748074705375515e+01 7.171176851522252491e+02
1.679940873583297645e+01 7.815272923203481241e+02
1.693133672461220129e+01 9.046174436266302337e+02
1.706326471339142614e+01 1.011038602143437402e+03
1.719519270217065099e+01 9.677648425424478091e+02
1.732712069094987584e+01 8.099869568879331609e+02
1.745904867972910068e+01 7.503649035930337732e+02
1.759097666850832553e+01 7.121213065467275101e+02
1.772290465728755038e+01 7.116507558987220818e+02
1.785483264606677523e+01 6.373548030389254109e+02
1.798676063484599652e+01 4.961611325297249095e+02
1.811868862362522492e+01 4.650118749274579386e+02
1.825061661240444622e+01 4.769378179412428835e+02
1.838254460118367462e+01 4.442558672882112774e+02
1.851447258996289591e+01 4.761682324228947323e+02
1.864640057874212076e+01 5.291952514064287243e+02
1.877832856752134560e+01 4.996231870624442877e+02
1.891025655630057045e+01 4.753040544725998870e+02
1.904218454507979175e+01 4.453590782794828442e+02
1.917411253385902015e+01 4.256370478339127317e+02
1.930604052263824144e+01 3.907782949712816389e+02
1.943796851141746629e+01 3.909101991648086027e+02
1.956989650019669114e+01 3.692090119865579254e+02
1.970182448897591598e+01 3.187099501765527521e+02
1.983375247775514083e+01 2.958876353591020916e+02
1.996568046653436568e+01 2.771064359160437220e+02
2.009760845531359053e+01 2.085762473912132862e+02
2.022953644409281537e+01 1.828349926752685519e+02
2.036146443287204022e+01 1.364841766500926212e+02
2.049339242165126507e+01 9.500038836049246527e+01
2.062532041043048991e+01 6.753324768226863739e+01
2.075724839920971121e+01 4.103443041669940783e+01
2.088917638798893961e+01 7.944471961045413214e-03
