      Step     Time          Energy          fmax
BFGS:    0 09:41:16     -122.078514        0.098918
BFGS:    1 09:41:16     -122.079460        0.079087
BFGS:    2 09:41:17     -122.081627        0.055654
BFGS:    3 09:41:17     -122.081863        0.054011
BFGS:    4 09:41:17     -122.082405        0.045269
BFGS:    5 09:41:17     -122.082565        0.039745
BFGS:    6 09:41:17     -122.082771        0.029235
BFGS:    7 09:41:17     -122.082916        0.030254
BFGS:    8 09:41:17     -122.083130        0.024357
BFGS:    9 09:41:17     -122.083305        0.026322
BFGS:   10 09:41:17     -122.083435        0.028668
BFGS:   11 09:41:18     -122.083527        0.028391
BFGS:   12 09:41:18     -122.083633        0.026084
BFGS:   13 09:41:18     -122.083763        0.028785
BFGS:   14 09:41:18     -122.083908        0.027212
BFGS:   15 09:41:18     -122.084038        0.025627
BFGS:   16 09:41:18     -122.084129        0.022839
BFGS:   17 09:41:18     -122.084198        0.015255
BFGS:   18 09:41:18     -122.084251        0.014451
BFGS:   19 09:41:18     -122.084290        0.012563
BFGS:   20 09:41:19     -122.084320        0.013724
BFGS:   21 09:41:19     -122.084351        0.014758
BFGS:   22 09:41:19     -122.084373        0.014765
BFGS:   23 09:41:19     -122.084396        0.013769
BFGS:   24 09:41:19     -122.084412        0.012012
BFGS:   25 09:41:19     -122.084427        0.009827
BFGS:   26 09:41:19     -122.084442        0.008811
BFGS:   27 09:41:19     -122.084457        0.006795
BFGS:   28 09:41:20     -122.084457        0.006983
BFGS:   29 09:41:20     -122.084473        0.004659
BFGS:   30 09:41:20     -122.084473        0.003258
BFGS:   31 09:41:20     -122.084473        0.002868
BFGS:   32 09:41:20     -122.084473        0.002384
BFGS:   33 09:41:20     -122.084473        0.002422
BFGS:   34 09:41:20     -122.084473        0.001832
BFGS:   35 09:41:20     -122.084480        0.001223
BFGS:   36 09:41:20     -122.084480        0.001126
BFGS:   37 09:41:21     -122.084473        0.001002
BFGS:   38 09:41:21     -122.084480        0.001395
BFGS:   39 09:41:21     -122.084480        0.001499
BFGS:   40 09:41:21     -122.084480        0.001314
BFGS:   41 09:41:21     -122.084480        0.001172
BFGS:   42 09:41:21     -122.084480        0.001077
BFGS:   43 09:41:21     -122.084480        0.000870
