      Step     Time          Energy          fmax
BFGS:    0 21:21:36      -21.682184       25.232911
BFGS:    1 21:21:36        3.190030       62.274256
BFGS:    2 21:21:37       -8.686802        5.509752
BFGS:    3 21:21:37       -8.919197        4.097438
BFGS:    4 21:21:37       -9.338112        1.437264
BFGS:    5 21:21:37       -9.470477        0.570500
BFGS:    6 21:21:37       -9.550489        0.434913
BFGS:    7 21:21:37       -9.582364        0.297550
BFGS:    8 21:21:37       -9.588927        0.298499
BFGS:    9 21:21:38       -9.592683        0.309539
BFGS:   10 21:21:38       -9.606689        0.297619
BFGS:   11 21:21:38       -9.619240        0.159191
BFGS:   12 21:21:38       -9.621436        0.100799
BFGS:   13 21:21:38       -9.622024        0.083994
BFGS:   14 21:21:38       -9.622807        0.076779
BFGS:   15 21:21:39       -9.624271        0.059929
BFGS:   16 21:21:39       -9.625944        0.055203
BFGS:   17 21:21:39       -9.626864        0.046344
BFGS:   18 21:21:39       -9.627187        0.061362
BFGS:   19 21:21:39       -9.627349        0.062970
BFGS:   20 21:21:39       -9.627517        0.054328
BFGS:   21 21:21:39       -9.627718        0.032697
BFGS:   22 21:21:40       -9.627826        0.013578
BFGS:   23 21:21:40       -9.627856        0.015334
BFGS:   24 21:21:40       -9.627873        0.017519
BFGS:   25 21:21:40       -9.627907        0.020030
BFGS:   26 21:21:40       -9.627966        0.020612
BFGS:   27 21:21:40       -9.628042        0.015803
BFGS:   28 21:21:40       -9.628091        0.006822
BFGS:   29 21:21:41       -9.628103        0.004197
BFGS:   30 21:21:41       -9.628104        0.004549
BFGS:   31 21:21:41       -9.628106        0.005016
BFGS:   32 21:21:41       -9.628109        0.005233
BFGS:   33 21:21:41       -9.628114        0.004442
BFGS:   34 21:21:41       -9.628118        0.002336
BFGS:   35 21:21:42       -9.628120        0.000771
