structure,verdict,confidence,rmsd_mean,volume_max_change,rdf_correlation,temperature,pressure,time_ps,supercell_size,num_atoms,rmsd_threshold,volume_threshold,rdf_threshold,volume_ref_frames,volume_ref_time_fs
top_1_iter2_sample4_LiFsimplecubic_energy_m4p8212_primitive_freqp18p0626THz,STABLE,MODERATE,0.199724,7.08,0.579388,300.0,0.0,10.0,2x2x2,32,1.0,6.0,0.5,62,496.0
