structure,verdict,confidence,rmsd_mean,volume_max_change,rdf_correlation,temperature,pressure,time_ps,supercell_size,num_atoms,rmsd_threshold,volume_threshold,rdf_threshold,volume_ref_frames,volume_ref_time_fs
unique_6_iter4_sample68_HfO2_Fm3m_energy_m10p1288_primitive_freqm2p5772THz,UNSTABLE,LOW,0.393448,4.09,0.139376,300.0,0.0,10.0,2x2x2,48,1.0,6.0,0.5,62,496.0
