      Step     Time          Energy          fmax
BFGS:    0 10:28:28     -114.226890        0.122493
BFGS:    1 10:28:28     -114.228684        0.116058
BFGS:    2 10:28:29     -114.253081        0.072303
BFGS:    3 10:28:29     -114.253979        0.073735
BFGS:    4 10:28:30     -114.261353        0.073086
BFGS:    5 10:28:30     -114.266956        0.065519
BFGS:    6 10:28:30     -114.271453        0.064611
BFGS:    7 10:28:30     -114.272718        0.058869
BFGS:    8 10:28:30     -114.273590        0.059836
BFGS:    9 10:28:30     -114.275553        0.062910
BFGS:   10 10:28:30     -114.278861        0.074000
BFGS:   11 10:28:30     -114.282717        0.065175
BFGS:   12 10:28:30     -114.284970        0.045321
BFGS:   13 10:28:30     -114.285768        0.042146
BFGS:   14 10:28:30     -114.286250        0.043029
BFGS:   15 10:28:30     -114.287150        0.039279
BFGS:   16 10:28:31     -114.288586        0.028507
BFGS:   17 10:28:31     -114.290073        0.033217
BFGS:   18 10:28:31     -114.290866        0.034757
BFGS:   19 10:28:31     -114.291181        0.033519
BFGS:   20 10:28:31     -114.291446        0.031866
BFGS:   21 10:28:31     -114.291932        0.024616
BFGS:   22 10:28:31     -114.292574        0.020092
BFGS:   23 10:28:31     -114.293065        0.017107
BFGS:   24 10:28:31     -114.293247        0.017879
BFGS:   25 10:28:31     -114.293323        0.016810
BFGS:   26 10:28:31     -114.293434        0.015682
BFGS:   27 10:28:31     -114.293648        0.016530
BFGS:   28 10:28:31     -114.293945        0.012957
BFGS:   29 10:28:31     -114.294181        0.011804
BFGS:   30 10:28:31     -114.294285        0.013124
BFGS:   31 10:28:31     -114.294338        0.013981
BFGS:   32 10:28:31     -114.294418        0.013536
BFGS:   33 10:28:31     -114.294568        0.011082
BFGS:   34 10:28:31     -114.294770        0.011192
BFGS:   35 10:28:31     -114.294919        0.013511
BFGS:   36 10:28:31     -114.294978        0.013196
BFGS:   37 10:28:31     -114.295007        0.012174
BFGS:   38 10:28:31     -114.295054        0.011006
BFGS:   39 10:28:31     -114.295144        0.009435
BFGS:   40 10:28:31     -114.295273        0.010223
BFGS:   41 10:28:31     -114.295378        0.012118
BFGS:   42 10:28:31     -114.295423        0.010994
BFGS:   43 10:28:31     -114.295444        0.009014
BFGS:   44 10:28:31     -114.295472        0.007220
BFGS:   45 10:28:31     -114.295521        0.007418
BFGS:   46 10:28:31     -114.295580        0.008737
BFGS:   47 10:28:31     -114.295618        0.009476
BFGS:   48 10:28:31     -114.295633        0.008455
BFGS:   49 10:28:31     -114.295643        0.007108
BFGS:   50 10:28:31     -114.295662        0.006164
BFGS:   51 10:28:31     -114.295692        0.006298
BFGS:   52 10:28:31     -114.295722        0.006644
BFGS:   53 10:28:31     -114.295739        0.006972
BFGS:   54 10:28:31     -114.295747        0.007113
BFGS:   55 10:28:31     -114.295756        0.007160
BFGS:   56 10:28:31     -114.295774        0.007113
BFGS:   57 10:28:32     -114.295803        0.006860
BFGS:   58 10:28:32     -114.295833        0.006392
BFGS:   59 10:28:32     -114.295851        0.006099
BFGS:   60 10:28:32     -114.295859        0.005792
BFGS:   61 10:28:32     -114.295868        0.005643
BFGS:   62 10:28:32     -114.295887        0.006187
BFGS:   63 10:28:32     -114.295919        0.006351
BFGS:   64 10:28:32     -114.295958        0.006555
BFGS:   65 10:28:32     -114.295984        0.007580
BFGS:   66 10:28:32     -114.295995        0.007046
BFGS:   67 10:28:32     -114.296005        0.006076
BFGS:   68 10:28:32     -114.296023        0.004791
BFGS:   69 10:28:32     -114.296054        0.005620
BFGS:   70 10:28:32     -114.296092        0.006084
BFGS:   71 10:28:32     -114.296115        0.005466
BFGS:   72 10:28:32     -114.296124        0.004212
BFGS:   73 10:28:32     -114.296129        0.003414
BFGS:   74 10:28:32     -114.296139        0.004010
BFGS:   75 10:28:32     -114.296154        0.004383
BFGS:   76 10:28:32     -114.296171        0.004077
BFGS:   77 10:28:32     -114.296180        0.003389
BFGS:   78 10:28:32     -114.296183        0.003513
BFGS:   79 10:28:32     -114.296186        0.003555
BFGS:   80 10:28:32     -114.296191        0.003119
BFGS:   81 10:28:32     -114.296199        0.002803
BFGS:   82 10:28:32     -114.296208        0.003055
BFGS:   83 10:28:32     -114.296212        0.002374
BFGS:   84 10:28:32     -114.296214        0.002402
BFGS:   85 10:28:32     -114.296216        0.002331
BFGS:   86 10:28:32     -114.296220        0.001948
BFGS:   87 10:28:32     -114.296225        0.002060
BFGS:   88 10:28:32     -114.296230        0.002235
BFGS:   89 10:28:32     -114.296233        0.001873
BFGS:   90 10:28:32     -114.296234        0.001839
BFGS:   91 10:28:32     -114.296235        0.001980
BFGS:   92 10:28:32     -114.296237        0.001898
BFGS:   93 10:28:32     -114.296241        0.001616
BFGS:   94 10:28:32     -114.296243        0.001935
BFGS:   95 10:28:32     -114.296244        0.001495
BFGS:   96 10:28:32     -114.296245        0.001208
BFGS:   97 10:28:32     -114.296246        0.001223
BFGS:   98 10:28:33     -114.296247        0.001355
BFGS:   99 10:28:33     -114.296249        0.001577
BFGS:  100 10:28:33     -114.296252        0.001569
BFGS:  101 10:28:33     -114.296253        0.001357
BFGS:  102 10:28:33     -114.296253        0.001533
BFGS:  103 10:28:33     -114.296254        0.001557
BFGS:  104 10:28:33     -114.296255        0.001400
BFGS:  105 10:28:33     -114.296256        0.001404
BFGS:  106 10:28:33     -114.296258        0.001320
BFGS:  107 10:28:33     -114.296259        0.001177
BFGS:  108 10:28:33     -114.296259        0.001143
BFGS:  109 10:28:33     -114.296260        0.001120
BFGS:  110 10:28:33     -114.296260        0.001061
BFGS:  111 10:28:33     -114.296262        0.001267
BFGS:  112 10:28:33     -114.296262        0.001045
BFGS:  113 10:28:33     -114.296263        0.000922
