# Frequency(THz)  DOS_Intensity
-3.839206539450949585e+00 4.335135469424733837e-03
-3.715237709039904246e+00 4.732396891453422683e+00
-3.591268878628858907e+00 9.314737062836151438e+00
-3.467300048217813124e+00 2.124671627531043328e+01
-3.343331217806767341e+00 5.678661755965437408e+01
-3.219362387395722003e+00 9.161055148351577770e+01
-3.095393556984676220e+00 1.707446549838934402e+02
-2.971424726573630437e+00 2.421368981827906453e+02
-2.847455896162585098e+00 2.525089298423707760e+02
-2.723487065751539760e+00 2.905222241068486824e+02
-2.599518235340493977e+00 3.064049128713490973e+02
-2.475549404929448194e+00 3.474942651582337021e+02
-2.351580574518402855e+00 3.770250390156381854e+02
-2.227611744107357516e+00 3.979238114814807545e+02
-2.103642913696311290e+00 4.045507434119684831e+02
-1.979674083285265951e+00 4.476247896827469503e+02
-1.855705252874220390e+00 4.545804621333657565e+02
-1.731736422463175051e+00 5.339613640459230055e+02
-1.607767592052129491e+00 5.642979633057462934e+02
-1.483798761641083708e+00 5.579549500734580079e+02
-1.359829931230038147e+00 5.675427295901109801e+02
-1.235861100818992808e+00 5.872334867228939856e+02
-1.111892270407946803e+00 6.108930915032694884e+02
-9.879234399969013536e-01 5.865411984736551858e+02
-8.639546095858559038e-01 5.499937947073086661e+02
-7.399857791748103431e-01 4.863134336993998090e+02
-6.160169487637648933e-01 4.082297922573789606e+02
-4.920481183527190550e-01 3.507675597545787696e+02
-3.680792879416735497e-01 2.745147925545090857e+02
-2.441104575306280722e-01 1.842103339680109571e+02
-1.201416271195821922e-01 8.994210436686645949e+01
3.827203291462862901e-03 1.324651637950526251e+01
1.277960337025087489e-01 9.486332677546582204e+01
2.517648641135546428e-01 1.953753316927286789e+02
3.757336945245997040e-01 2.871221576086817322e+02
4.997025249356455978e-01 3.957656254796477242e+02
6.236713553466906035e-01 5.252613924645370389e+02
7.476401857577364973e-01 6.401061087445669955e+02
8.716090161687823912e-01 7.742166703560450287e+02
9.955778465798275079e-01 9.269104644321687374e+02
1.119546676990873291e+00 1.043560714071787743e+03
1.243515507401919296e+00 1.160122077022524309e+03
1.367484337812964412e+00 1.288421446024831312e+03
1.491453168224010195e+00 1.324501037841062953e+03
1.615421998635056200e+00 1.524095702364404133e+03
1.739390829046101095e+00 1.669690456711415663e+03
1.863359659457147099e+00 1.850074305761943606e+03
1.987328489868192216e+00 1.942809563964864765e+03
2.111297320279238221e+00 2.241587421044503571e+03
2.235266150690284004e+00 2.235861502403658506e+03
2.359234981101328898e+00 2.409193431503255397e+03
2.483203811512374681e+00 2.309110891286301921e+03
2.607172641923420020e+00 2.263806834381093722e+03
2.731141472334465803e+00 2.038861799753624382e+03
2.855110302745511586e+00 1.703816662053329765e+03
2.979079133156556924e+00 1.739611720136852000e+03
3.103047963567602707e+00 1.879426990912140354e+03
3.227016793978648490e+00 1.815518364152241702e+03
3.350985624389693385e+00 1.879509556869843664e+03
3.474954454800739612e+00 1.905586621754516727e+03
3.598923285211785394e+00 1.794571206879909141e+03
3.722892115622831177e+00 2.050771055437198356e+03
3.846860946033875628e+00 1.984341755200629677e+03
3.970829776444921411e+00 2.152212411284873724e+03
4.094798606855967193e+00 2.144543797198966786e+03
4.218767437267013420e+00 1.966836686199491851e+03
4.342736267678058759e+00 2.088158191378464835e+03
4.466705098089103210e+00 2.443912470783347544e+03
4.590673928500149437e+00 2.329855670124606149e+03
4.714642758911194775e+00 2.349298183247479756e+03
4.838611589322241002e+00 2.311258185602243429e+03
4.962580419733287229e+00 2.588568676787479944e+03
5.086549250144330792e+00 2.548296133738805565e+03
5.210518080555377018e+00 2.675608558215913945e+03
5.334486910966423245e+00 2.720116003575252307e+03
5.458455741377468584e+00 2.643141308931814820e+03
5.582424571788514811e+00 2.718611457879290356e+03
5.706393402199560150e+00 2.748805360371936331e+03
5.830362232610604600e+00 2.636243490784991081e+03
5.954331063021650827e+00 2.479245690314453896e+03
6.078299893432696166e+00 2.484797136627346390e+03
6.202268723843742393e+00 2.439665694489897305e+03
6.326237554254788620e+00 2.537929785905246263e+03
6.450206384665832182e+00 2.600086390975045560e+03
6.574175215076878409e+00 2.357988912187646747e+03
6.698144045487924636e+00 2.551190454558920010e+03
6.822112875898969975e+00 2.358498693740184535e+03
6.946081706310016202e+00 2.141229570468023212e+03
7.070050536721061540e+00 2.213327435780343421e+03
7.194019367132105991e+00 2.099007131043077607e+03
7.317988197543152218e+00 2.012340562728520126e+03
7.441957027954197557e+00 2.062736370794558752e+03
7.565925858365244672e+00 2.100877347604546230e+03
7.689894688776289122e+00 2.273032781115886337e+03
7.813863519187332685e+00 2.008023689373698289e+03
7.937832349598380688e+00 1.658024516217023347e+03
8.061801180009425138e+00 1.707621392815528452e+03
8.185770010420473142e+00 1.870800042412141920e+03
8.309738840831515816e+00 1.828239381300293417e+03
8.433707671242560266e+00 1.750737258549180751e+03
8.557676501653608270e+00 1.652110461151062054e+03
8.681645332064652720e+00 1.320663029809820500e+03
8.805614162475700724e+00 1.320040425959632785e+03
8.929582992886745174e+00 1.584251448533684425e+03
9.053551823297787848e+00 1.552886973554322594e+03
9.177520653708835852e+00 1.419803645003683869e+03
9.301489484119880302e+00 1.659620788303868721e+03
9.425458314530928305e+00 1.734189426353387034e+03
9.549427144941972756e+00 1.688658658436160295e+03
9.673395975353018983e+00 1.748372773607711906e+03
9.797364805764063433e+00 1.761747718817065106e+03
9.921333636175107884e+00 1.629618617944577863e+03
1.004530246658615589e+01 1.610146254186564420e+03
1.016927129699720034e+01 1.656585133238085064e+03
1.029324012740824834e+01 1.780063269557497051e+03
1.041720895781929102e+01 1.774054360704812780e+03
1.054117778823033547e+01 1.722800623474119902e+03
1.066514661864138347e+01 1.205820547074197748e+03
1.078911544905242792e+01 1.458148572580688324e+03
1.091308427946347592e+01 1.657737423222384678e+03
1.103705310987452037e+01 1.636969721904583594e+03
1.116102194028556305e+01 1.745480145588606547e+03
1.128499077069661105e+01 1.500648468535991469e+03
1.140895960110765550e+01 1.759860693104127222e+03
1.153292843151869995e+01 1.713051546198193591e+03
1.165689726192974796e+01 1.553216990064133597e+03
1.178086609234079241e+01 1.430565401370338577e+03
1.190483492275183863e+01 1.276481853797580925e+03
1.202880375316288308e+01 1.006649488271482596e+03
1.215277258357392753e+01 8.327576423928547911e+02
1.227674141398497554e+01 5.712877904868198584e+02
1.240071024439601999e+01 6.145534454353338560e+02
1.252467907480706621e+01 9.659767190081396393e+02
1.264864790521811067e+01 9.157791259508456960e+02
1.277261673562915512e+01 1.088397883698617079e+03
1.289658556604020312e+01 1.145044684181046478e+03
1.302055439645124757e+01 1.067093381166215750e+03
1.314452322686229557e+01 1.108727206171995249e+03
1.326849205727333825e+01 1.196395488882877771e+03
1.339246088768438270e+01 7.941572987815600300e+02
1.351642971809543070e+01 1.035936338664284449e+03
1.364039854850647515e+01 1.386304971171789475e+03
1.376436737891752315e+01 1.573339761909044000e+03
1.388833620932856761e+01 1.772074669235429155e+03
1.401230503973961028e+01 1.585758245924220319e+03
1.413627387015065828e+01 1.414275722628165795e+03
1.426024270056170273e+01 1.829574350697787395e+03
1.438421153097275074e+01 1.604772126387440949e+03
1.450818036138379519e+01 1.558127896711766653e+03
1.463214919179484141e+01 1.338915878805598368e+03
1.475611802220588586e+01 1.026173267227070937e+03
1.488008685261693032e+01 1.109916910245449117e+03
1.500405568302797832e+01 1.066923273428805942e+03
1.512802451343902277e+01 1.212591248461762007e+03
1.525199334385007077e+01 1.185486370763774858e+03
1.537596217426111345e+01 1.268614923646895704e+03
1.549993100467215790e+01 1.073524687607027545e+03
1.562389983508320590e+01 1.024437570965710393e+03
1.574786866549425035e+01 8.955894739751496445e+02
1.587183749590529835e+01 8.614346707603336881e+02
1.599580632631634103e+01 8.051827475762124777e+02
1.611977515672738548e+01 8.557514018025743781e+02
1.624374398713843348e+01 6.700390354877931713e+02
1.636771281754947793e+01 8.560583732526148424e+02
1.649168164796052594e+01 9.402132414196312311e+02
1.661565047837157039e+01 9.049181766933985500e+02
1.673961930878261484e+01 8.764571703419979940e+02
1.686358813919366284e+01 8.746728497959029482e+02
1.698755696960470729e+01 9.720021981032543863e+02
1.711152580001575174e+01 6.552873204015975261e+02
1.723549463042679619e+01 1.073228978415100528e+03
1.735946346083784064e+01 9.264550331352172634e+02
1.748343229124888865e+01 9.116023943534828504e+02
1.760740112165993310e+01 5.878033187438109053e+02
1.773136995207098110e+01 8.697479783489242209e+02
1.785533878248202555e+01 9.100802863396701241e+02
1.797930761289307355e+01 1.152133791117417786e+03
1.810327644330411800e+01 1.125436140424802943e+03
