# Frequency(THz)  DOS_Intensity
-3.665585088180256967e+00 8.597318694385685731e-03
-3.529718465917285997e+00 1.923540838132217345e+01
-3.393851843654314582e+00 5.427178505960628740e+01
-3.257985221391344055e+00 1.446733755772354755e+02
-3.122118599128372640e+00 2.265855747973656662e+02
-2.986251976865402114e+00 2.744254719529771478e+02
-2.850385354602431143e+00 3.607655973603323218e+02
-2.714518732339460172e+00 4.628441120334050538e+02
-2.578652110076489201e+00 5.997556952501638534e+02
-2.442785487813517786e+00 6.991226670205149958e+02
-2.306918865550546816e+00 7.572567957756336909e+02
-2.171052243287576289e+00 8.663053256491319871e+02
-2.035185621024605318e+00 9.817468202401237249e+02
-1.899318998761634125e+00 1.058569441876764131e+03
-1.763452376498663376e+00 1.132045458371804443e+03
-1.627585754235692184e+00 1.176828136563044382e+03
-1.491719131972721435e+00 1.227188650053588617e+03
-1.355852509709750464e+00 1.218991768294403983e+03
-1.219985887446779271e+00 1.196451550731615725e+03
-1.084119265183808523e+00 1.183360257221582742e+03
-9.482526429208372187e-01 1.132921534304372017e+03
-8.123860206578664700e-01 1.024128010522434806e+03
-6.765193983948956102e-01 8.942090114932066172e+02
-5.406527761319244174e-01 7.418042419104414193e+02
-4.047861538689536132e-01 5.836149615174210794e+02
-2.689195316059828089e-01 3.833798580958505795e+02
-1.330529093430115606e-01 1.954014871137588045e+02
2.813712919959237158e-03 2.959852192148897743e+01
1.386803351829300479e-01 2.101965258818618452e+02
2.745469574459008522e-01 4.099483509569151352e+02
4.104135797088724891e-01 6.247266502759912328e+02
5.462802019718433488e-01 8.417357911731945705e+02
6.821468242348140976e-01 1.110253435484975171e+03
8.180134464977849573e-01 1.366257479451184508e+03
9.538800687607557061e-01 1.634514275385608016e+03
1.089746691023727454e+00 1.970054042807302494e+03
1.225613313286698203e+00 2.347681709604934440e+03
1.361479935549668951e+00 2.913629834699911498e+03
1.497346557812639922e+00 3.254462916363524073e+03
1.633213180075610671e+00 3.636530249541443482e+03
1.769079802338582308e+00 4.043036446693080507e+03
1.904946424601553057e+00 4.275285800831800771e+03
2.040813046864523805e+00 4.633787851775876334e+03
2.176679669127494776e+00 4.966626974090796466e+03
2.312546291390465303e+00 4.960629815619404326e+03
2.448412913653436274e+00 4.941458398438903714e+03
2.584279535916408133e+00 4.812436712639385405e+03
2.720146158179378659e+00 4.796171028888805267e+03
2.856012780442349630e+00 4.532150595424172934e+03
2.991879402705320601e+00 4.281142649044273639e+03
3.127746024968291128e+00 4.273154839658443052e+03
3.263612647231262986e+00 4.371092094293161608e+03
3.399479269494233513e+00 4.476641103446761008e+03
3.535345891757204484e+00 4.427597772085551696e+03
3.671212514020175455e+00 4.662374819422463588e+03
3.807079136283145981e+00 4.907467971320019387e+03
3.942945758546116952e+00 5.037677014822867932e+03
4.078812380809088367e+00 4.957642215161305103e+03
4.214679003072058450e+00 4.917489087731990367e+03
4.350545625335030309e+00 4.921910242035089141e+03
4.486412247598002168e+00 5.026287294726818800e+03
4.622278869860971362e+00 5.247966096904124242e+03
4.758145492123943221e+00 4.944412917586882941e+03
4.894012114386913304e+00 4.983453611169571559e+03
5.029878736649885163e+00 5.575388122366591233e+03
5.165745358912857021e+00 5.596596162853503301e+03
5.301611981175826216e+00 5.536233553306838076e+03
5.437478603438798075e+00 5.246501414901513272e+03
5.573345225701768157e+00 5.057353068584159701e+03
5.709211847964740016e+00 4.940155432392786679e+03
5.845078470227711875e+00 4.745308146744281657e+03
5.980945092490681958e+00 4.621340264424199631e+03
6.116811714753652929e+00 4.557961369739311522e+03
6.252678337016623011e+00 4.731493735919120809e+03
6.388544959279594870e+00 4.902596613490671189e+03
6.524411581542566729e+00 4.847791915396765035e+03
6.660278203805536812e+00 4.337856411527510318e+03
6.796144826068507783e+00 4.113113242007711960e+03
6.932011448331477865e+00 4.000319758666078542e+03
7.067878070594449724e+00 3.963096137482691574e+03
7.203744692857421583e+00 4.047077324079823029e+03
7.339611315120391666e+00 4.124738545671778411e+03
7.475477937383362637e+00 3.788288374731595923e+03
7.611344559646332719e+00 3.913987224764577604e+03
7.747211181909304578e+00 3.794966283142216071e+03
7.883077804172274661e+00 3.610117575982530525e+03
8.018944426435245632e+00 3.386357090362067083e+03
8.154811048698217490e+00 3.695981736352769531e+03
8.290677670961187573e+00 3.662381502042022021e+03
8.426544293224159432e+00 3.564587106827345451e+03
8.562410915487129515e+00 3.017759641941170685e+03
8.698277537750101374e+00 3.310210252951470011e+03
8.834144160013073233e+00 3.039192576046941213e+03
8.970010782276043315e+00 3.119418757293314229e+03
9.105877404539015174e+00 3.195784203366647489e+03
9.241744026801983480e+00 3.016399007329043343e+03
9.377610649064955339e+00 3.124187068517805983e+03
9.513477271327927198e+00 3.150550546946730719e+03
9.649343893590897281e+00 3.146713894423724014e+03
9.785210515853869140e+00 3.155042761649370732e+03
9.921077138116839222e+00 3.361258232897674588e+03
1.005694376037981108e+01 3.116147110750788215e+03
1.019281038264278294e+01 3.188817568174546068e+03
1.032867700490575302e+01 3.343253276778826603e+03
1.046454362716872488e+01 3.237918658816393872e+03
1.060041024943169319e+01 2.857516466730095999e+03
1.073627687169466505e+01 2.995626551103189740e+03
1.087214349395763691e+01 3.077060266798795510e+03
1.100801011622060699e+01 2.862187118198419284e+03
1.114387673848357885e+01 2.884406762611967679e+03
1.127974336074654893e+01 2.204180904531755004e+03
1.141560998300952079e+01 1.982275303570256483e+03
1.155147660527249087e+01 2.130051005825732773e+03
1.168734322753546273e+01 2.092548107338587215e+03
1.182320984979843459e+01 2.154056783310481933e+03
1.195907647206140467e+01 2.554461679198697766e+03
1.209494309432437298e+01 2.442814978743257143e+03
1.223080971658734484e+01 2.708932476163312913e+03
1.236667633885031670e+01 2.640753346894841798e+03
1.250254296111328856e+01 2.568881029461027993e+03
1.263840958337626041e+01 2.418423018094073541e+03
1.277427620563922872e+01 2.517749764455408240e+03
1.291014282790220058e+01 2.467645278261731619e+03
1.304600945016517244e+01 2.459342092425489227e+03
1.318187607242814430e+01 2.268969587972602767e+03
1.331774269469111616e+01 2.466564939780634631e+03
1.345360931695408446e+01 3.034017497184921012e+03
1.358947593921705455e+01 2.645953713691339544e+03
1.372534256148002640e+01 3.573129162213884229e+03
1.386120918374299826e+01 3.213680371945018123e+03
1.399707580600597012e+01 3.176728060591632584e+03
1.413294242826893843e+01 3.034073760814664183e+03
1.426880905053191029e+01 2.618428399536483994e+03
1.440467567279488215e+01 2.452279188081746270e+03
1.454054229505785401e+01 1.822975299414048322e+03
1.467640891732082586e+01 2.282349354547568510e+03
1.481227553958379417e+01 2.321707708800678574e+03
1.494814216184676425e+01 2.266428774519672515e+03
1.508400878410973611e+01 2.154362288716784406e+03
1.521987540637270975e+01 2.531416361964357293e+03
1.535574202863568161e+01 2.392779174012290696e+03
1.549160865089864636e+01 2.062563527802501994e+03
1.562747527316161822e+01 2.103380261325631636e+03
1.576334189542459008e+01 2.658129263820747838e+03
1.589920851768756194e+01 2.264670331302941122e+03
1.603507513995053202e+01 2.432131671401788481e+03
1.617094176221350565e+01 2.233810406411632357e+03
1.630680838447647574e+01 2.770808714224206597e+03
1.644267500673944937e+01 1.890608376187416752e+03
1.657854162900241946e+01 1.858397335838690196e+03
1.671440825126539309e+01 1.819678270443390375e+03
1.685027487352835607e+01 1.685869035785817459e+03
1.698614149579132970e+01 1.638533442694316818e+03
1.712200811805429979e+01 1.944382273886464418e+03
1.725787474031726987e+01 2.105144712305487246e+03
1.739374136258024350e+01 1.848092896164328522e+03
1.752960798484321359e+01 1.812104078042875244e+03
1.766547460710618722e+01 1.475759817027955933e+03
1.780134122936915730e+01 1.312327492823755620e+03
1.793720785163213094e+01 9.472320727945665340e+02
1.807307447389510102e+01 1.540171637380715310e+03
1.820894109615806755e+01 1.676272753796155712e+03
1.834480771842103763e+01 1.866520565728570318e+03
1.848067434068400772e+01 9.976634321282544988e+02
1.861654096294698135e+01 1.598824570402941617e+03
1.875240758520995143e+01 1.631682639301351855e+03
1.888827420747292507e+01 9.487890888888795189e+02
1.902414082973589515e+01 1.394666872019268794e+03
1.916000745199886879e+01 1.296041794855565968e+03
1.929587407426183887e+01 1.523339669366357612e+03
1.943174069652480540e+01 1.385641207237213166e+03
1.956760731878777548e+01 4.310150842900962971e+02
1.970347394105074912e+01 1.570336177300557893e+03
1.983934056331371920e+01 1.933293060166418513e+02
1.997520718557668928e+01 1.619283975691380192e+03
2.011107380783966292e+01 9.453702595896940863e+01
2.024694043010263300e+01 1.934853511713922671e+03
2.038280705236560664e+01 2.228317297808569020e+00
2.051867367462857672e+01 1.206324021061949871e-13
2.065454029689155035e+01 3.709325975146398120e-40
2.079040691915451333e+01 2.950384710818793979e-80
2.092627354141748697e+01 5.177826389119389862e-134
2.106214016368045705e+01 2.695475753634244907e-144
2.119800678594342713e+01 7.073924765511931445e-88
2.133387340820640077e+01 4.065991941140569342e-45
2.146974003046937085e+01 5.730359386828498726e-16
2.160560665273234449e+01 2.714547495542581679e+00
2.174147327499531457e+01 1.015979728392800098e+03
2.187733989725828820e+01 3.610539687462688372e-08
2.201320651952125829e+01 4.998026228710255858e-32
2.214907314178422482e+01 2.711990641507157628e-09
2.228493976404719490e+01 4.593299477870439773e+02
2.242080638631016853e+01 1.333511194563708813e+01
2.255667300857313862e+01 3.036483385981213762e-14
2.269253963083610870e+01 2.335754875221864876e-42
2.282840625309908233e+01 5.713890951980116837e-72
2.296427287536205242e+01 9.520785840099744399e-34
2.310013949762502605e+01 3.915483275101070321e-09
2.323600611988799614e+01 5.615780785158689241e+02
2.337187274215096622e+01 1.086730236825320439e+01
