structure,verdict,confidence,rmsd_mean,volume_max_change,rdf_correlation,temperature,pressure,time_ps,supercell_size,num_atoms,rmsd_threshold,volume_threshold,rdf_threshold,volume_ref_frames,volume_ref_time_fs
unique_3_sg_Pna2_1_energy_m6p030352_primitive,STABLE,HIGH,0.202982,5.59,0.681528,300.0,0.0,10.0,2x2x2,352,1.0,6.0,0.5,62,496.0
