# Frequency(THz)  DOS_Intensity
-4.064320341830878647e+00 3.104566977411323762e-03
-3.938975081224713737e+00 3.798808620776513489e+00
-3.813629820618548827e+00 7.596180535586594118e+00
-3.688284560012383473e+00 1.526452913266103018e+01
-3.562939299406218563e+00 2.135285271322546308e+01
-3.437594038800054097e+00 3.367608560674752738e+01
-3.312248778193888743e+00 6.099076466079716852e+01
-3.186903517587723833e+00 8.459826198895802918e+01
-3.061558256981558923e+00 1.250992696906106971e+02
-2.936212996375394457e+00 1.825540862114672791e+02
-2.810867735769229547e+00 2.543993455704562336e+02
-2.685522475163064193e+00 2.929267676609482010e+02
-2.560177214556899283e+00 3.316843804632630395e+02
-2.434831953950734817e+00 3.706599168521414072e+02
-2.309486693344569463e+00 4.860550101993015915e+02
-2.184141432738404554e+00 5.311816662586290931e+02
-2.058796172132239644e+00 5.704193769453230516e+02
-1.933450911526074956e+00 6.142146267709804306e+02
-1.808105650919910268e+00 6.861468601244823731e+02
-1.682760390313744914e+00 7.192989608514498059e+02
-1.557415129707580226e+00 7.089593701797053882e+02
-1.432069869101415316e+00 6.656296727001046065e+02
-1.306724608495250184e+00 6.186591132362563030e+02
-1.181379347889085274e+00 5.905544566730205815e+02
-1.056034087282920586e+00 5.570928418594926370e+02
-9.306888266767556761e-01 5.189877828539496250e+02
-8.053435660705908772e-01 5.043383023327589854e+02
-6.799983054644256342e-01 4.302501768976844119e+02
-5.546530448582608352e-01 3.747657190382286103e+02
-4.293077842520960363e-01 2.843818694459424705e+02
-3.039625236459307933e-01 2.139915713131687767e+02
-1.786172630397659944e-01 1.309817296120487242e+02
-5.327200243360117465e-02 3.746918276247038193e+01
7.207325817256363121e-02 5.117703091824533601e+01
1.974185187787284301e-01 1.463680903034633900e+02
3.227637793848932568e-01 2.361854562423732489e+02
4.481090399910580557e-01 3.391192722284338856e+02
5.734543005972236873e-01 4.621740887195715004e+02
6.987995612033884862e-01 5.754258975667603409e+02
8.241448218095532852e-01 6.771019119861433637e+02
9.494900824157180841e-01 7.652790122396800143e+02
1.074835343021882883e+00 8.832014282648257222e+02
1.200180603628047793e+00 9.888955268623850543e+02
1.325525864234212481e+00 1.127404991974349514e+03
1.450871124840378279e+00 1.234684162787497826e+03
1.576216385446542967e+00 1.459609129712800723e+03
1.701561646052707877e+00 1.661825649430856402e+03
1.826906906658872565e+00 1.776031047064870563e+03
1.952252167265037475e+00 1.867596687776643648e+03
2.077597427871202385e+00 1.894532522536455872e+03
2.202942688477366850e+00 2.119342922256580550e+03
2.328287949083531760e+00 2.242322949668475758e+03
2.453633209689696670e+00 2.095597692759207348e+03
2.578978470295862468e+00 2.182661237805377368e+03
2.704323730902026934e+00 2.099489290471524782e+03
2.829668991508191844e+00 1.881345178775391105e+03
2.955014252114356754e+00 1.867896770248584517e+03
3.080359512720521664e+00 1.738997756959783146e+03
3.205704773326686574e+00 1.834263348258454243e+03
3.331050033932851040e+00 1.684791116978737591e+03
3.456395294539016838e+00 1.662034280038279348e+03
3.581740555145181748e+00 1.800167717679445104e+03
3.707085815751346658e+00 1.942788397541921313e+03
3.832431076357511124e+00 1.958614771590232976e+03
3.957776336963676034e+00 2.160822126446103084e+03
4.083121597569840944e+00 2.145600499802629201e+03
4.208466858176005410e+00 2.484917410407621901e+03
4.333812118782170764e+00 2.538330107716149541e+03
4.459157379388335229e+00 2.523381011070016484e+03
4.584502639994499695e+00 2.721255849327656506e+03
4.709847900600665049e+00 2.699259971455513551e+03
4.835193161206829515e+00 2.552739160722387169e+03
4.960538421812994869e+00 2.468447659886438942e+03
5.085883682419161111e+00 2.472657899172792895e+03
5.211228943025325577e+00 2.660251897731654481e+03
5.336574203631490931e+00 2.596188781908821966e+03
5.461919464237655397e+00 2.629575172235384343e+03
5.587264724843819863e+00 2.793741732389302342e+03
5.712609985449985217e+00 2.638020904817940846e+03
5.837955246056149683e+00 2.481812979698317122e+03
5.963300506662315037e+00 2.382098035125721253e+03
6.088645767268479503e+00 2.344719072604205394e+03
6.213991027874643969e+00 2.422069153575623659e+03
6.339336288480809323e+00 2.388219550599839749e+03
6.464681549086973789e+00 2.368403759047685980e+03
6.590026809693139143e+00 2.349123480961559835e+03
6.715372070299303608e+00 2.433428281077128759e+03
6.840717330905468074e+00 2.347835870143392640e+03
6.966062591511635205e+00 2.243745836398153642e+03
7.091407852117799671e+00 2.182808758632217177e+03
7.216753112723964136e+00 1.952722405293110114e+03
7.342098373330129490e+00 2.185186066483940522e+03
