# Frequency(THz)  DOS_Intensity
-1.448777770730759196e+00 1.337922585255291869e-02
-1.317673688445330615e+00 1.663744062378482624e+01
-1.186569606159902257e+00 1.762842344024407737e+01
-1.055465523874473455e+00 1.362563057028450864e+01
-9.243614415890450964e-01 1.558112811181256596e+01
-7.932573593036166271e-01 1.327243619118875095e+01
-6.621532770181880467e-01 1.260375394201287946e+01
-5.310491947327594664e-01 8.118255543838202470e+00
-3.999451124473309416e-01 8.188204252830457719e+00
-2.688410301619024723e-01 5.989572277485989638e+00
-1.377369478764739752e-01 4.187397096105211602e+00
-6.632865591045278633e-03 4.586488884099190755e-01
1.244712166943831994e-01 3.434709145537498287e+00
2.555752989798116825e-01 8.056740651397817032e+00
3.866793812652403739e-01 1.160147992075839518e+01
5.177834635506688432e-01 1.819473410807828984e+01
6.488875458360973125e-01 2.618467558753882329e+01
7.799916281215257818e-01 3.513586263223395889e+01
9.110957104069542511e-01 5.056216447523196678e+01
1.042199792692382720e+00 5.333838110122286480e+01
1.173303874977811301e+00 8.383022614053980703e+01
1.304407957263240103e+00 9.967803408703215950e+01
1.435512039548668684e+00 1.435865006470251899e+02
1.566616121834097042e+00 1.912635075861860230e+02
1.697720204119525622e+00 2.809796971544147368e+02
1.828824286404953980e+00 4.235768839697263957e+02
1.959928368690382561e+00 4.425465831153196632e+02
2.091032450975811141e+00 4.475783695659675345e+02
2.222136533261239943e+00 5.344721721774428715e+02
2.353240615546667858e+00 5.184084981427312186e+02
2.484344697832097104e+00 5.343894811326434819e+02
2.615448780117525018e+00 4.755799321857603559e+02
2.746552862402953821e+00 1.027862816111455686e+03
2.877656944688382623e+00 8.965690887947367855e+02
3.008761026973810981e+00 8.885259114137646748e+02
3.139865109259239784e+00 7.274912010333531498e+02
3.270969191544667698e+00 7.680751771354989614e+02
3.402073273830096500e+00 6.065616329065603622e+02
3.533177356115524859e+00 5.237919595920969869e+02
3.664281438400953661e+00 4.597351311904950535e+02
3.795385520686382019e+00 4.452415881644486717e+02
3.926489602971810378e+00 4.607187818080490729e+02
4.057593685257240068e+00 4.582674797850505115e+02
4.188697767542667982e+00 5.360822330276587309e+02
4.319801849828095897e+00 6.358681582814592730e+02
4.450905932113523811e+00 5.837006621872068308e+02
4.582010014398953501e+00 6.156567559664026703e+02
4.713114096684382304e+00 6.482187840253960758e+02
4.844218178969810218e+00 5.862850064376934824e+02
4.975322261255239908e+00 4.315180095160383758e+02
5.106426343540667823e+00 3.319719115355031818e+02
5.237530425826095737e+00 4.218356099546347195e+02
5.368634508111523651e+00 5.491921845046425688e+02
5.499738590396953342e+00 5.851762233687866228e+02
5.630842672682381256e+00 5.962313631070502424e+02
5.761946754967810058e+00 6.205454269965525782e+02
5.893050837253239749e+00 7.373879172006662657e+02
6.024154919538667663e+00 8.489592840747287710e+02
6.155259001824095577e+00 7.681008281405692060e+02
6.286363084109525268e+00 6.744234482113919285e+02
6.417467166394953182e+00 2.500113261519014429e+02
6.548571248680381096e+00 1.922040171416307430e+02
6.679675330965809898e+00 4.519673814665907230e+02
6.810779413251239589e+00 7.270564761777997091e+02
6.941883495536667503e+00 7.030303405045802947e+02
7.072987577822095417e+00 5.956999989912523006e+02
7.204091660107525108e+00 5.367095534095784615e+02
7.335195742392953022e+00 5.685698745544440271e+02
7.466299824678380936e+00 5.900386917847254153e+02
7.597403906963809739e+00 4.989807574452368613e+02
7.728507989249239429e+00 4.960163104499681594e+02
7.859612071534667344e+00 4.814212624596175374e+02
7.990716153820095258e+00 4.623694493461384241e+02
8.121820236105524060e+00 4.138497633750911859e+02
8.252924318390952863e+00 4.108827378655715279e+02
8.384028400676381665e+00 5.006779315402345105e+02
8.515132482961808691e+00 4.263802250247770189e+02
8.646236565247239270e+00 3.894134986716314870e+02
8.777340647532666296e+00 3.880896693004204394e+02
8.908444729818095098e+00 3.978988044013256058e+02
9.039548812103523900e+00 3.825764097090656151e+02
9.170652894388952703e+00 3.535510248922002461e+02
9.301756976674381505e+00 3.781856890501717317e+02
9.432861058959808531e+00 4.213795633236144909e+02
9.563965141245239110e+00 3.269996168508958476e+02
9.695069223530666136e+00 3.136033587781094525e+02
9.826173305816094938e+00 3.950143905872522510e+02
9.957277388101521964e+00 3.749607664054064458e+02
1.008838147038695254e+01 3.758791052591139987e+02
1.021948555267238135e+01 4.094945045292547547e+02
1.035058963495780837e+01 4.893831352050242458e+02
1.048169371724323895e+01 4.937082539832406383e+02
1.061279779952866598e+01 3.227773531982815030e+02
1.074390188181409478e+01 2.503063677676318264e+02
1.087500596409952180e+01 1.831912958823708379e+02
1.100611004638495238e+01 1.476770168414215050e+02
1.113721412867038119e+01 1.917295728732258908e+02
1.126831821095580821e+01 1.445235834440818508e+02
1.139942229324123879e+01 1.646325046244667192e+02
1.153052637552666582e+01 1.890322460137627445e+02
1.166163045781209462e+01 2.225529441624746880e+02
1.179273454009752164e+01 2.876495580494050728e+02
1.192383862238295222e+01 3.958277431519828724e+02
1.205494270466838103e+01 4.557782027891255439e+02
1.218604678695380805e+01 4.494036749612695871e+02
1.231715086923923863e+01 3.808333426575875933e+02
1.244825495152466566e+01 4.545829803992018583e+02
1.257935903381009446e+01 5.049314877499651288e+02
1.271046311609552149e+01 5.992839264490635287e+02
1.284156719838095206e+01 6.761618419874647543e+02
1.297267128066637909e+01 7.509217322917816091e+02
1.310377536295180789e+01 7.587468766149740986e+02
1.323487944523723847e+01 6.433185607140740103e+02
1.336598352752266550e+01 5.551125090827976010e+02
1.349708760980809430e+01 5.468645579861045007e+02
1.362819169209352133e+01 6.764779600398214825e+02
1.375929577437895013e+01 8.096158834128701756e+02
1.389039985666437893e+01 8.417447103487647837e+02
1.402150393894980951e+01 7.421775755292387657e+02
1.415260802123523654e+01 6.538947838356291413e+02
1.428371210352066534e+01 6.144569887342648826e+02
1.441481618580609592e+01 5.671616534516571164e+02
1.454592026809152117e+01 5.216901157578840866e+02
1.467702435037695174e+01 3.685188589418124820e+02
1.480812843266237699e+01 1.307418818214249825e+02
1.493923251494780757e+01 2.086292701624302310e+02
1.507033659723323815e+01 3.173927674627770443e+02
1.520144067951866340e+01 2.976655629523294238e+02
1.533254476180409398e+01 3.275401760523945995e+02
1.546364884408952278e+01 2.751774884385334303e+02
1.559475292637494981e+01 3.226600220479362520e+02
1.572585700866037861e+01 3.554047976278119449e+02
1.585696109094580919e+01 3.664266706576617025e+02
1.598806517323123622e+01 3.696284731040061615e+02
