# Frequency(THz)  DOS_Intensity
-3.406114207604884925e+00 2.076411876178974047e-02
-3.285039861313129972e+00 2.021650050866692538e+01
-3.163965515021375907e+00 5.167163506563738906e+01
-3.042891168729620954e+00 1.203490044420671410e+02
-2.921816822437866445e+00 2.309074796883589045e+02
-2.800742476146111937e+00 3.182470207806952089e+02
-2.679668129854356984e+00 3.931152328623359722e+02
-2.558593783562602475e+00 4.800028918383555379e+02
-2.437519437270848410e+00 5.321938103892671279e+02
-2.316445090979093457e+00 5.161774641934514420e+02
-2.195370744687338505e+00 6.001540676106150158e+02
-2.074296398395584440e+00 7.033630765928120354e+02
-1.953222052103829487e+00 7.940547093262739509e+02
-1.832147705812074756e+00 9.003809836642267328e+02
-1.711073359520320247e+00 9.584833486317685356e+02
-1.589999013228565738e+00 1.007519550093664407e+03
-1.468924666936811008e+00 1.018985468176646123e+03
-1.347850320645056277e+00 1.076272032881112182e+03
-1.226775974353301990e+00 1.131471612747399149e+03
-1.105701628061547037e+00 1.102907276022287760e+03
-9.846272817697927504e-01 1.056779898539698024e+03
-8.635529354780379085e-01 9.353546234980502732e+02
-7.424785891862835108e-01 8.520006047994538676e+02
-6.214042428945287799e-01 7.694989807645957853e+02
-5.003298966027739381e-01 6.564106172410826048e+02
-3.792555503110195403e-01 4.852816730880128944e+02
-2.581812040192647539e-01 3.316984059435239374e+02
-1.371068577275103562e-01 1.758321645545036347e+02
-1.603251143575555593e-02 3.953238581565928911e+01
1.050418348559988280e-01 1.560528370782940044e+02
2.261161811477536143e-01 3.124981560480954954e+02
3.471905274395080121e-01 4.649917568231641667e+02
4.682648737312627985e-01 6.598370771100686625e+02
5.893392200230176403e-01 8.356891136654900265e+02
7.104135663147723712e-01 1.066167026680620438e+03
8.314879126065263248e-01 1.265492085935051136e+03
9.525622588982811667e-01 1.453272707736702159e+03
1.073636605190035898e+00 1.745911940436008308e+03
1.194710951481790850e+00 1.969694390861377315e+03
1.315785297773544693e+00 2.447421322577585215e+03
1.436859644065299646e+00 2.711732957271965006e+03
1.557933990357054377e+00 3.017889633376099937e+03
1.679008336648809108e+00 3.487445406723845736e+03
1.800082682940564061e+00 3.812879555797073408e+03
1.921157029232317903e+00 4.079831559219035626e+03
2.042231375524072856e+00 4.550643087706397637e+03
2.163305721815827365e+00 4.815894861765737915e+03
2.284380068107582318e+00 5.108779697628117901e+03
2.405454414399337271e+00 4.805754025876822197e+03
2.526528760691090891e+00 4.761395598358520147e+03
2.647603106982845844e+00 4.471798689437115172e+03
