structure,verdict,confidence,rmsd_mean,volume_max_change,rdf_correlation,temperature,pressure,time_ps,supercell_size,num_atoms,rmsd_threshold,volume_threshold,rdf_threshold,volume_ref_frames,volume_ref_time_fs
unique_1_sg_Cc_energy_m6p031730_primitive,UNSTABLE,LOW,6.009881,4.80,0.610259,300.0,0.0,10.0,2x2x2,352,1.0,6.0,0.5,62,496.0
