# Frequency(THz)  DOS_Intensity
-2.924175818933163473e+00 5.837416381512700730e-02
-2.784169848682178650e+00 1.006154238687326767e+02
-2.644163878431193382e+00 3.017032775579344843e+02
-2.504157908180208558e+00 2.656723081402798812e+02
-2.364151937929223735e+00 4.198898790834848569e+02
-2.224145967678238023e+00 5.915875721075675528e+02
-2.084139997427253199e+00 7.472883917501347923e+02
-1.944134027176268154e+00 8.075828827887237367e+02
-1.804128056925283108e+00 1.008010107593281646e+03
-1.664122086674298062e+00 1.167401674448269659e+03
-1.524116116423313239e+00 1.279922960236623339e+03
-1.384110146172327971e+00 1.361080375795876535e+03
-1.244104175921342925e+00 1.442925121627691851e+03
-1.104098205670357880e+00 1.394960157638091687e+03
-9.640922354193727228e-01 1.312325376784501714e+03
-8.240862651683876772e-01 1.211648882457821855e+03
-6.840802949174027425e-01 1.091261187412461823e+03
-5.440743246664176969e-01 9.002318467477194872e+02
-4.040683544154327067e-01 6.995113748371006750e+02
-2.640623841644477166e-01 4.745597776515548389e+02
-1.240564139134627125e-01 2.245740604716423832e+02
1.594955633752271479e-02 3.895325531956498111e+01
1.559555265885077258e-01 2.940692710884833332e+02
2.959614968394927437e-01 5.406405084280654592e+02
4.359674670904777338e-01 8.253468668958972785e+02
5.759734373414626685e-01 1.150121846727823595e+03
7.159794075924477141e-01 1.446169032608565885e+03
8.559853778434327598e-01 1.820191140943854407e+03
9.959913480944181385e-01 2.285470388510199882e+03
1.135997318345402629e+00 2.715754488382189720e+03
1.276003288596388119e+00 3.131805577628836545e+03
1.416009258847372720e+00 3.810177682475855363e+03
1.556015229098358210e+00 4.087545780636506606e+03
1.696021199349343478e+00 4.573429382908454500e+03
1.836027169600328079e+00 5.063924381803221877e+03
1.976033139851313569e+00 5.522731214268334952e+03
2.116039110102298171e+00 5.562993778472160557e+03
2.256045080353283439e+00 5.417720370946488401e+03
2.396051050604268262e+00 5.118575947817595079e+03
2.536057020855253530e+00 5.083857839310266172e+03
2.676062991106238353e+00 5.094372364989201742e+03
2.816068961357223621e+00 5.118365520261368147e+03
2.956074931608208889e+00 5.335404023755044363e+03
3.096080901859193713e+00 5.532751592423696820e+03
3.236086872110178980e+00 5.272001391243185935e+03
3.376092842361163804e+00 5.293529032843787718e+03
3.516098812612149072e+00 4.813777128822007398e+03
3.656104782863133451e+00 4.898051257368974802e+03
3.796110753114119163e+00 5.369366014674134021e+03
3.936116723365104431e+00 4.842268385714829492e+03
4.076122693616088810e+00 4.617952840490139351e+03
4.216128663867074522e+00 4.800500984208589216e+03
4.356134634118059346e+00 4.805636085764536801e+03
4.496140604369044169e+00 4.862992752195672438e+03
4.636146574620028993e+00 4.493185507119104841e+03
4.776152544871014705e+00 4.750469981214483596e+03
4.916158515121999528e+00 4.323886751681004171e+03
5.056164485372985240e+00 4.255895047571746545e+03
5.196170455623969175e+00 3.639072984743385405e+03
5.336176425874954887e+00 4.133622183710595891e+03
5.476182396125939711e+00 3.608541126630568215e+03
5.616188366376925423e+00 3.945248164817707220e+03
5.756194336627909358e+00 4.128146142188319573e+03
5.896200306878894182e+00 4.054957623607146616e+03
6.036206277129879894e+00 3.910916202034840353e+03
6.176212247380865605e+00 3.772944220643004883e+03
6.316218217631850429e+00 3.928361408508604200e+03
6.456224187882834364e+00 3.634837815782488178e+03
6.596230158133820076e+00 3.795354219970276972e+03
6.736236128384804900e+00 4.612599437587663488e+03
6.876242098635790612e+00 4.386935844060270938e+03
7.016248068886774547e+00 4.873385786918742269e+03
7.156254039137760259e+00 4.293658284305711277e+03
7.296260009388745083e+00 3.943992351733341366e+03
7.436265979639730794e+00 3.903824617606816901e+03
7.576271949890716506e+00 3.971547122982483415e+03
7.716277920141699553e+00 3.332874749276029434e+03
7.856283890392685265e+00 2.461842745363894664e+03
7.996289860643670977e+00 3.323920169895491199e+03
8.136295830894656689e+00 1.851544658912865998e+03
8.276301801145640624e+00 2.359630065190943242e+03
8.416307771396624560e+00 2.786294304299934993e+03
8.556313741647610271e+00 3.165912915047189472e+03
8.696319711898595983e+00 1.069981706090805801e+03
8.836325682149581695e+00 2.468712722105829926e+03
