      Step     Time          Energy          fmax
BFGS:    0 11:30:17      -56.908489        0.030207
BFGS:    1 11:30:18      -56.908543        0.030093
BFGS:    2 11:30:18      -56.909439        0.026229
BFGS:    3 11:30:18      -56.909515        0.026053
BFGS:    4 11:30:18      -56.911018        0.018676
BFGS:    5 11:30:18      -56.911175        0.018239
BFGS:    6 11:30:18      -56.911232        0.018133
BFGS:    7 11:30:18      -56.911282        0.017603
BFGS:    8 11:30:18      -56.911430        0.015188
BFGS:    9 11:30:18      -56.911606        0.015328
BFGS:   10 11:30:19      -56.911770        0.013445
BFGS:   11 11:30:19      -56.911835        0.015293
BFGS:   12 11:30:19      -56.911892        0.015447
BFGS:   13 11:30:19      -56.911976        0.014293
BFGS:   14 11:30:19      -56.912140        0.012960
BFGS:   15 11:30:19      -56.912300        0.012180
BFGS:   16 11:30:19      -56.912411        0.011828
BFGS:   17 11:30:19      -56.912441        0.011154
BFGS:   18 11:30:19      -56.912464        0.010524
BFGS:   19 11:30:19      -56.912506        0.009361
BFGS:   20 11:30:20      -56.912594        0.008848
BFGS:   21 11:30:20      -56.912701        0.009221
BFGS:   22 11:30:20      -56.912785        0.009388
BFGS:   23 11:30:20      -56.912811        0.008485
BFGS:   24 11:30:20      -56.912819        0.007505
BFGS:   25 11:30:20      -56.912842        0.005906
BFGS:   26 11:30:20      -56.912868        0.006208
BFGS:   27 11:30:20      -56.912910        0.007197
BFGS:   28 11:30:20      -56.912949        0.006564
BFGS:   29 11:30:21      -56.912956        0.005928
BFGS:   30 11:30:21      -56.912960        0.005435
BFGS:   31 11:30:21      -56.912971        0.004944
BFGS:   32 11:30:21      -56.912987        0.005587
BFGS:   33 11:30:21      -56.913010        0.005942
BFGS:   34 11:30:21      -56.913036        0.004397
BFGS:   35 11:30:21      -56.913052        0.003382
BFGS:   36 11:30:21      -56.913052        0.002747
BFGS:   37 11:30:21      -56.913055        0.002428
BFGS:   38 11:30:22      -56.913052        0.002288
BFGS:   39 11:30:22      -56.913059        0.002631
BFGS:   40 11:30:22      -56.913067        0.003432
BFGS:   41 11:30:22      -56.913074        0.005595
BFGS:   42 11:30:22      -56.913078        0.006209
BFGS:   43 11:30:22      -56.913086        0.005967
BFGS:   44 11:30:22      -56.913086        0.005663
BFGS:   45 11:30:22      -56.913097        0.004712
BFGS:   46 11:30:22      -56.913116        0.004626
BFGS:   47 11:30:22      -56.913116        0.003833
BFGS:   48 11:30:23      -56.913120        0.003144
BFGS:   49 11:30:23      -56.913124        0.003078
BFGS:   50 11:30:23      -56.913128        0.002962
BFGS:   51 11:30:23      -56.913139        0.003473
BFGS:   52 11:30:23      -56.913151        0.004022
BFGS:   53 11:30:23      -56.913158        0.003565
BFGS:   54 11:30:23      -56.913166        0.003241
BFGS:   55 11:30:23      -56.913162        0.002701
BFGS:   56 11:30:23      -56.913162        0.002757
BFGS:   57 11:30:24      -56.913166        0.002882
BFGS:   58 11:30:24      -56.913170        0.002791
BFGS:   59 11:30:24      -56.913170        0.003075
BFGS:   60 11:30:24      -56.913174        0.003365
BFGS:   61 11:30:24      -56.913177        0.003335
BFGS:   62 11:30:24      -56.913174        0.003080
BFGS:   63 11:30:24      -56.913181        0.003373
BFGS:   64 11:30:24      -56.913189        0.002743
BFGS:   65 11:30:24      -56.913193        0.001704
BFGS:   66 11:30:25      -56.913197        0.001396
BFGS:   67 11:30:25      -56.913193        0.001312
BFGS:   68 11:30:25      -56.913193        0.001013
BFGS:   69 11:30:25      -56.913193        0.001008
BFGS:   70 11:30:25      -56.913197        0.001250
BFGS:   71 11:30:25      -56.913197        0.001408
BFGS:   72 11:30:25      -56.913189        0.001652
BFGS:   73 11:30:25      -56.913197        0.001547
BFGS:   74 11:30:25      -56.913197        0.001446
BFGS:   75 11:30:25      -56.913200        0.001253
BFGS:   76 11:30:26      -56.913200        0.001103
BFGS:   77 11:30:26      -56.913197        0.000834
