structure,verdict,confidence,rmsd_mean,volume_max_change,rdf_correlation,temperature,pressure,time_ps,supercell_size,num_atoms,rmsd_threshold,volume_threshold,rdf_threshold,volume_ref_frames,volume_ref_time_fs
top_2_iter1_sample43_HfO2_Fm3m_energy_m10p1601_primitive_freqm1p9151THz,UNSTABLE,HIGH,7.544220,78.78,0.719483,300.0,0.0,10.0,2x2x2,48,1.0,6.0,0.5,62,496.0
