# Frequency(THz)  DOS_Intensity
-1.467048293838897122e+00 1.057074342904443937e-02
-1.335848612042865424e+00 1.681044979918610949e+01
-1.204648930246833505e+00 1.938930936921610737e+01
-1.073449248450801585e+00 1.207113029926523673e+01
-9.422495666547697768e-01 1.901464199577282699e+01
-8.110498848587379683e-01 1.337557710990925486e+01
-6.798502030627061599e-01 1.155233839880338742e+01
-5.486505212666743514e-01 1.036914332757721269e+01
-4.174508394706424319e-01 9.795056980841208016e+00
-2.862511576746105679e-01 6.810475668222386147e+00
-1.550514758785787039e-01 3.880407344768925348e+00
-2.385179408254681568e-02 5.651293499177955093e-01
1.073478877134848436e-01 3.501664759392803195e+00
2.385475695095167215e-01 7.355009155483519301e+00
3.697472513055485854e-01 1.159795238010927498e+01
5.009469331015806715e-01 1.500906419463649932e+01
6.321466148976123689e-01 2.617465000832743272e+01
7.633462966936439553e-01 4.029815539744384978e+01
8.945459784896760969e-01 4.908567283368900291e+01
1.025745660285707794e+00 5.462883663833339654e+01
1.156945342081739936e+00 8.080180250971567091e+01
1.288145023877771411e+00 9.367157864474026496e+01
1.419344705673803553e+00 1.313280773735908440e+02
1.550544387469835250e+00 1.767065031643645625e+02
1.681744069265866948e+00 2.607410671449393931e+02
1.812943751061899089e+00 4.048533947834307014e+02
1.944143432857930343e+00 4.447686937007943015e+02
2.075343114653962928e+00 4.471585142737496312e+02
2.206542796449994626e+00 5.222720022722307931e+02
2.337742478246026323e+00 5.175047951060922742e+02
2.468942160042058909e+00 5.378418620016983596e+02
2.600141841838090606e+00 4.601133166661475116e+02
2.731341523634122304e+00 9.395252511824968451e+02
2.862541205430154001e+00 9.379305722224542023e+02
2.993740887226185254e+00 9.240219847540781757e+02
3.124940569022217840e+00 7.590045742512331799e+02
3.256140250818249537e+00 7.480635994334304542e+02
3.387339932614281235e+00 6.275375542336900025e+02
3.518539614410312932e+00 5.300142193042904637e+02
3.649739296206345518e+00 4.676994604830628646e+02
3.780938978002377215e+00 4.454694571823117144e+02
3.912138659798408913e+00 4.614304214386108924e+02
4.043338341594440166e+00 4.687411533610355718e+02
4.174538023390471864e+00 5.288038723754229977e+02
4.305737705186504449e+00 6.240010910088054743e+02
4.436937386982536147e+00 5.872117090429744621e+02
4.568137068778567844e+00 6.227300155950310909e+02
4.699336750574599542e+00 6.359599981953628003e+02
4.830536432370631239e+00 5.845537221242800570e+02
4.961736114166663825e+00 4.569030429360881840e+02
5.092935795962695522e+00 3.161759055606822244e+02
5.224135477758727220e+00 4.131226834084937423e+02
5.355335159554758917e+00 5.295238354512581509e+02
5.486534841350791503e+00 5.994854526653285802e+02
5.617734523146823200e+00 5.975446536770269859e+02
5.748934204942854898e+00 5.769628338144439113e+02
5.880133886738886595e+00 7.400642061750514813e+02
