      Step     Time          Energy          fmax
BFGS:    0 01:04:44    -2129.665527        0.105977
BFGS:    1 01:04:45    -2129.683105        0.080704
BFGS:    2 01:04:45    -2129.708984        0.045985
BFGS:    3 01:04:46    -2129.710449        0.028660
BFGS:    4 01:04:47    -2129.713379        0.028425
BFGS:    5 01:04:48    -2129.715088        0.037895
BFGS:    6 01:04:48    -2129.717529        0.037969
BFGS:    7 01:04:49    -2129.718506        0.022992
BFGS:    8 01:04:50    -2129.719482        0.021400
BFGS:    9 01:04:51    -2129.720459        0.024339
BFGS:   10 01:04:51    -2129.721436        0.025899
BFGS:   11 01:04:52    -2129.725342        0.019586
BFGS:   12 01:04:53    -2129.724121        0.015947
BFGS:   13 01:04:54    -2129.725342        0.015689
BFGS:   14 01:04:54    -2129.726318        0.015359
BFGS:   15 01:04:55    -2129.725342        0.014887
BFGS:   16 01:04:56    -2129.726562        0.014390
BFGS:   17 01:04:57    -2129.724609        0.014024
BFGS:   18 01:04:57    -2129.726562        0.013792
BFGS:   19 01:04:58    -2129.725098        0.013636
BFGS:   20 01:04:59    -2129.725586        0.013558
BFGS:   21 01:05:00    -2129.725342        0.013541
BFGS:   22 01:05:00    -2129.726318        0.013526
BFGS:   23 01:05:01    -2129.725586        0.013486
BFGS:   24 01:05:02    -2129.726074        0.013387
BFGS:   25 01:05:02    -2129.725830        0.014692
BFGS:   26 01:05:03    -2129.726074        0.012980
BFGS:   27 01:05:04    -2129.726562        0.012704
BFGS:   28 01:05:05    -2129.726562        0.012402
BFGS:   29 01:05:05    -2129.726562        0.012070
BFGS:   30 01:05:06    -2129.726807        0.011695
BFGS:   31 01:05:07    -2129.727051        0.011254
BFGS:   32 01:05:08    -2129.727051        0.010728
BFGS:   33 01:05:08    -2129.727295        0.010215
BFGS:   34 01:05:09    -2129.728027        0.009558
BFGS:   35 01:05:10    -2129.727539        0.009054
BFGS:   36 01:05:11    -2129.727783        0.008666
BFGS:   37 01:05:11    -2129.727783        0.008380
BFGS:   38 01:05:12    -2129.729492        0.008116
BFGS:   39 01:05:13    -2129.728027        0.007823
BFGS:   40 01:05:14    -2129.728271        0.007496
BFGS:   41 01:05:14    -2129.728027        0.007145
BFGS:   42 01:05:15    -2129.728516        0.006826
BFGS:   43 01:05:16    -2129.728516        0.006521
BFGS:   44 01:05:17    -2129.728760        0.007309
BFGS:   45 01:05:17    -2129.729980        0.009411
BFGS:   46 01:05:18    -2129.729004        0.009373
BFGS:   47 01:05:19    -2129.729736        0.006326
BFGS:   48 01:05:20    -2129.728760        0.005950
BFGS:   49 01:05:20    -2129.729004        0.006455
BFGS:   50 01:05:21    -2129.728760        0.005897
BFGS:   51 01:05:22    -2129.729004        0.005119
BFGS:   52 01:05:23    -2129.729980        0.004457
BFGS:   53 01:05:23    -2129.729004        0.004539
BFGS:   54 01:05:24    -2129.729004        0.005247
BFGS:   55 01:05:25    -2129.729492        0.005422
BFGS:   56 01:05:26    -2129.729004        0.004946
BFGS:   57 01:05:26    -2129.729004        0.004224
BFGS:   58 01:05:27    -2129.730957        0.005081
BFGS:   59 01:05:28    -2129.730957        0.004489
BFGS:   60 01:05:29    -2129.729492        0.003893
BFGS:   61 01:05:29    -2129.730713        0.003353
BFGS:   62 01:05:30    -2129.729492        0.003448
BFGS:   63 01:05:31    -2129.730225        0.003870
BFGS:   64 01:05:32    -2129.729492        0.003418
BFGS:   65 01:05:32    -2129.730957        0.003164
BFGS:   66 01:05:33    -2129.729248        0.003217
BFGS:   67 01:05:34    -2129.731445        0.003111
BFGS:   68 01:05:35    -2129.730469        0.003115
BFGS:   69 01:05:35    -2129.730225        0.002917
BFGS:   70 01:05:36    -2129.729736        0.003146
BFGS:   71 01:05:37    -2129.729248        0.002837
BFGS:   72 01:05:38    -2129.729736        0.002708
BFGS:   73 01:05:38    -2129.729248        0.002314
BFGS:   74 01:05:39    -2129.730469        0.001994
BFGS:   75 01:05:40    -2129.729492        0.002033
BFGS:   76 01:05:41    -2129.729492        0.001748
BFGS:   77 01:05:41    -2129.730225        0.001645
BFGS:   78 01:05:42    -2129.729492        0.001896
BFGS:   79 01:05:43    -2129.729492        0.001684
BFGS:   80 01:05:44    -2129.730713        0.001659
BFGS:   81 01:05:44    -2129.729736        0.001453
BFGS:   82 01:05:45    -2129.729736        0.001409
BFGS:   83 01:05:46    -2129.729492        0.001334
BFGS:   84 01:05:47    -2129.730469        0.001199
BFGS:   85 01:05:47    -2129.729736        0.001103
BFGS:   86 01:05:48    -2129.729980        0.001138
BFGS:   87 01:05:49    -2129.729492        0.001199
BFGS:   88 01:05:49    -2129.730713        0.001331
BFGS:   89 01:05:50    -2129.729492        0.001214
BFGS:   90 01:05:51    -2129.729736        0.001062
BFGS:   91 01:05:52    -2129.729492        0.000998
