      Step     Time          Energy          fmax
BFGS:    0 10:24:19      -57.399547        0.073696
BFGS:    1 10:24:20      -57.400025        0.071030
BFGS:    2 10:24:20      -57.407860        0.038650
BFGS:    3 10:24:20      -57.408081        0.039323
BFGS:    4 10:24:20      -57.410017        0.034816
BFGS:    5 10:24:20      -57.411420        0.029498
BFGS:    6 10:24:20      -57.412489        0.030323
BFGS:    7 10:24:20      -57.412727        0.030089
BFGS:    8 10:24:20      -57.412856        0.028032
BFGS:    9 10:24:21      -57.413174        0.028293
BFGS:   10 10:24:21      -57.413717        0.029989
BFGS:   11 10:24:21      -57.414398        0.029584
BFGS:   12 10:24:21      -57.414820        0.026487
BFGS:   13 10:24:21      -57.414971        0.023417
BFGS:   14 10:24:21      -57.415042        0.021460
BFGS:   15 10:24:21      -57.415162        0.018530
BFGS:   16 10:24:21      -57.415385        0.013497
BFGS:   17 10:24:21      -57.415666        0.011805
BFGS:   18 10:24:21      -57.415845        0.014625
BFGS:   19 10:24:21      -57.415897        0.014433
BFGS:   20 10:24:21      -57.415914        0.013737
BFGS:   21 10:24:21      -57.415939        0.012821
BFGS:   22 10:24:21      -57.416002        0.011225
BFGS:   23 10:24:21      -57.416137        0.009562
BFGS:   24 10:24:21      -57.416373        0.010270
BFGS:   25 10:24:21      -57.416626        0.009415
BFGS:   26 10:24:21      -57.416754        0.007126
BFGS:   27 10:24:21      -57.416784        0.008541
BFGS:   28 10:24:21      -57.416794        0.009081
BFGS:   29 10:24:21      -57.416816        0.009615
BFGS:   30 10:24:21      -57.416861        0.009830
BFGS:   31 10:24:21      -57.416938        0.008969
BFGS:   32 10:24:21      -57.417020        0.008656
BFGS:   33 10:24:21      -57.417063        0.007681
BFGS:   34 10:24:21      -57.417078        0.006800
BFGS:   35 10:24:21      -57.417088        0.006684
BFGS:   36 10:24:21      -57.417105        0.005521
BFGS:   37 10:24:21      -57.417125        0.004685
BFGS:   38 10:24:21      -57.417138        0.004098
BFGS:   39 10:24:21      -57.417142        0.003777
BFGS:   40 10:24:21      -57.417144        0.003698
BFGS:   41 10:24:21      -57.417148        0.003744
BFGS:   42 10:24:21      -57.417156        0.003652
BFGS:   43 10:24:21      -57.417171        0.003249
BFGS:   44 10:24:21      -57.417191        0.003207
BFGS:   45 10:24:21      -57.417202        0.003333
BFGS:   46 10:24:21      -57.417206        0.003463
BFGS:   47 10:24:21      -57.417207        0.003512
BFGS:   48 10:24:21      -57.417209        0.003548
BFGS:   49 10:24:21      -57.417213        0.003561
BFGS:   50 10:24:21      -57.417224        0.003469
BFGS:   51 10:24:22      -57.417246        0.004458
BFGS:   52 10:24:22      -57.417279        0.004740
BFGS:   53 10:24:22      -57.417307        0.002825
BFGS:   54 10:24:22      -57.417316        0.001675
BFGS:   55 10:24:22      -57.417317        0.001387
BFGS:   56 10:24:22      -57.417317        0.001289
BFGS:   57 10:24:22      -57.417318        0.001126
BFGS:   58 10:24:22      -57.417320        0.001152
BFGS:   59 10:24:22      -57.417324        0.001437
BFGS:   60 10:24:22      -57.417331        0.001533
BFGS:   61 10:24:22      -57.417338        0.001098
BFGS:   62 10:24:22      -57.417343        0.000655
