      Step     Time          Energy          fmax
BFGS:    0 03:47:42      -60.704441        0.161306
BFGS:    1 03:47:42      -60.705437        0.142625
BFGS:    2 03:47:43      -60.710220        0.059711
BFGS:    3 03:47:43      -60.710468        0.055922
BFGS:    4 03:47:43      -60.711761        0.047953
BFGS:    5 03:47:43      -60.711979        0.038944
BFGS:    6 03:47:43      -60.712070        0.047493
BFGS:    7 03:47:43      -60.712139        0.047148
BFGS:    8 03:47:43      -60.712273        0.035791
BFGS:    9 03:47:43      -60.712372        0.016613
BFGS:   10 03:47:43      -60.712410        0.005252
BFGS:   11 03:47:44      -60.712414        0.000789
