# Frequency(THz)  DOS_Intensity
-4.019695230587514878e+00 3.528062967875882517e-03
-3.895935116694938305e+00 4.774452812377219857e+00
-3.772175002802360844e+00 1.045589457191005422e+01
-3.648414888909784715e+00 2.642652992031014492e+01
-3.524654775017207697e+00 6.457173944785228059e+01
-3.400894661124630680e+00 9.264508183016343423e+01
-3.277134547232054107e+00 1.126556440994274055e+02
-3.153374433339477090e+00 1.448428823539399843e+02
-3.029614319446900517e+00 1.804003014434994157e+02
-2.905854205554323499e+00 2.178722868677584188e+02
-2.782094091661746926e+00 2.685852575549333210e+02
-2.658333977769169909e+00 3.050508284065880957e+02
-2.534573863876593336e+00 3.523680414146764974e+02
-2.410813749984016763e+00 3.830375252485558804e+02
-2.287053636091439746e+00 4.299095932165627119e+02
-2.163293522198863172e+00 4.731253880019982603e+02
-2.039533408306286155e+00 4.867854423464290221e+02
-1.915773294413709360e+00 5.383939146684767820e+02
-1.792013180521132565e+00 5.581542922234438038e+02
-1.668253066628556214e+00 5.541687215872016168e+02
-1.544492952735979197e+00 5.802317218959561842e+02
-1.420732838843402401e+00 5.963255259051313715e+02
-1.296972724950825606e+00 5.934118638341930136e+02
-1.173212611058248589e+00 5.937489233342806756e+02
-1.049452497165671794e+00 5.830358764197636674e+02
-9.256923832730954427e-01 5.497946334281215286e+02
-8.019322693805185365e-01 5.155517781666051178e+02
-6.781721554879417413e-01 4.558554716724509035e+02
-5.544120415953648351e-01 3.789628978072748851e+02
-4.306519277027879844e-01 3.045212820997575136e+02
-3.068918138102115778e-01 2.288837885472756568e+02
-1.831316999176342830e-01 1.310337499722017185e+02
-5.937158602505784866e-02 4.633057649028712888e+01
6.438852786751858570e-02 4.534821654392239054e+01
1.881486417600958527e-01 1.456822383149511495e+02
3.119087556526722871e-01 2.337873618794626225e+02
4.356688695452495819e-01 3.270408441911056912e+02
5.594289834378259885e-01 4.315353119513562206e+02
6.831890973304024506e-01 5.359627389946621179e+02
8.069492112229796899e-01 6.480183049991954931e+02
9.307093251155561520e-01 7.692471639194474164e+02
1.054469439008133502e+00 9.108322139404616564e+02
1.178229552900709853e+00 1.087224289893492823e+03
1.301989666793286204e+00 1.217421023434042127e+03
1.425749780685863666e+00 1.365137913746569893e+03
1.549509894578440017e+00 1.516367435630394766e+03
1.673270008471017256e+00 1.618818616923051877e+03
1.797030122363593607e+00 1.745504089358964848e+03
1.920790236256171069e+00 1.827554471356546401e+03
2.044550350148747420e+00 1.898175979341838229e+03
2.168310464041323993e+00 1.979984913495309684e+03
2.292070577933901010e+00 2.324988219356824629e+03
2.415830691826477583e+00 2.475715188909755852e+03
2.539590805719055044e+00 2.272909890587191967e+03
2.663350919611631173e+00 2.295947508749270582e+03
2.787111033504207747e+00 1.904162626152554367e+03
2.910871147396784764e+00 1.711651323554227929e+03
3.034631261289361337e+00 1.542078103953401978e+03
3.158391375181938798e+00 1.706813058283662940e+03
3.282151489074514927e+00 1.626279126636495221e+03
3.405911602967091500e+00 1.580117829369042283e+03
3.529671716859668962e+00 1.537816267521895043e+03
3.653431830752245979e+00 1.800669239715403592e+03
3.777191944644821664e+00 2.074909114513890927e+03
3.900952058537399125e+00 2.283221254264164145e+03
4.024712172429976142e+00 2.096229347251487980e+03
4.148472286322552272e+00 2.268374470271872269e+03
4.272232400215129289e+00 2.317478349235550922e+03
4.395992514107706306e+00 2.290840402233732675e+03
4.519752628000283323e+00 2.524350271183388031e+03
4.643512741892859452e+00 2.695562873159676656e+03
4.767272855785436469e+00 2.489068898766819984e+03
4.891032969678013487e+00 2.700914025689230130e+03
5.014793083570589616e+00 2.718694963892997293e+03
5.138553197463166633e+00 2.532043209261307311e+03
5.262313311355743650e+00 2.689129697152211975e+03
5.386073425248319779e+00 2.603061138023214880e+03
5.509833539140896796e+00 2.514256711980584441e+03
5.633593653033473814e+00 2.686237854786530079e+03
5.757353766926051719e+00 2.592287259765037106e+03
5.881113880818626960e+00 2.537186631861632122e+03
6.004873994711203977e+00 2.421958967506739100e+03
6.128634108603781883e+00 2.440372668558740770e+03
6.252394222496357123e+00 2.565388749378428201e+03
6.376154336388934141e+00 2.477198719248360248e+03
6.499914450281512046e+00 2.361773143189373059e+03
6.623674564174087287e+00 2.377780308448377127e+03
6.747434678066664304e+00 2.342526104606127319e+03
6.871194791959242210e+00 2.543352559487841063e+03
6.994954905851819227e+00 2.030824105580328251e+03
7.118715019744394468e+00 2.196600961507157535e+03
7.242475133636971485e+00 2.176203778020550999e+03
7.366235247529549390e+00 2.032921888065063058e+03
7.489995361422124631e+00 2.041108575883593630e+03
7.613755475314701648e+00 1.978270275277721112e+03
7.737515589207280442e+00 1.965372748544398519e+03
7.861275703099855683e+00 2.146980620746111072e+03
7.985035816992430924e+00 1.995200065410103207e+03
8.108795930885010605e+00 1.863043107466845640e+03
8.232556044777586735e+00 1.897367680860771088e+03
8.356316158670161087e+00 1.653782624826885240e+03
8.480076272562740769e+00 1.560292484257203796e+03
8.603836386455316898e+00 1.625445904621052478e+03
8.727596500347891251e+00 1.283464393473102746e+03
8.851356614240470932e+00 1.543471040847053473e+03
8.975116728133047062e+00 1.519000658068825487e+03
9.098876842025624967e+00 1.523801424200151132e+03
9.222636955918201096e+00 1.490897157067350008e+03
9.346397069810775449e+00 1.671828264187493232e+03
9.470157183703355130e+00 1.515978225887528197e+03
9.593917297595931259e+00 1.695535590751838981e+03
9.717677411488505612e+00 1.688728787772557098e+03
9.841437525381085294e+00 1.721279275359310304e+03
9.965197639273661423e+00 1.746932637250506104e+03
1.008895775316623578e+01 1.842785958975244739e+03
1.021271786705881546e+01 1.671755579044940305e+03
1.033647798095139159e+01 1.615274485117036193e+03
1.046023809484396594e+01 1.644870709536631693e+03
1.058399820873654562e+01 1.558589870013822065e+03
1.070775832262912175e+01 1.392396063682479280e+03
1.083151843652169610e+01 1.524931611956095594e+03
1.095527855041427578e+01 1.566557414236445766e+03
1.107903866430685191e+01 1.734440852417390488e+03
1.120279877819942627e+01 1.596569968216286952e+03
1.132655889209200595e+01 1.653044993198269594e+03
1.145031900598458208e+01 1.750409857192599247e+03
1.157407911987715643e+01 1.642460974020983713e+03
1.169783923376973611e+01 1.517968537742307035e+03
1.182159934766231224e+01 1.377205907686943192e+03
1.194535946155488659e+01 1.169352953862597133e+03
1.206911957544746627e+01 8.842943715463251237e+02
1.219287968934004240e+01 8.290353773296972122e+02
1.231663980323261676e+01 6.417973884811086691e+02
1.244039991712519644e+01 8.802805804141651151e+02
1.256416003101777257e+01 1.108821923759622223e+03
1.268792014491034692e+01 9.420969849191244521e+02
1.281168025880292660e+01 1.034883107483757158e+03
1.293544037269550273e+01 1.281514923914810197e+03
1.305920048658808064e+01 9.679199534468693855e+02
1.318296060048065677e+01 7.054610331263650096e+02
1.330672071437323289e+01 1.979710731171701639e+02
1.343048082826581080e+01 7.038133615893015076e+02
1.355424094215838693e+01 1.192061617744791192e+03
1.367800105605096306e+01 1.409677753281486730e+03
1.380176116994354096e+01 1.767020907084833198e+03
1.392552128383611709e+01 1.780561114523418610e+03
1.404928139772869322e+01 1.769165495925921959e+03
1.417304151162127113e+01 1.855070218511400526e+03
1.429680162551384726e+01 1.542653010013779294e+03
1.442056173940642338e+01 1.411794550169979175e+03
1.454432185329900129e+01 1.817528271355552079e+03
1.466808196719157742e+01 1.280665908718989385e+03
1.479184208108415355e+01 1.204407926664968045e+03
1.491560219497673145e+01 1.381006146906674303e+03
1.503936230886930758e+01 1.094048908213899040e+03
1.516312242276188371e+01 1.121572616449865336e+03
1.528688253665446162e+01 1.281967137835956919e+03
1.541064265054703775e+01 1.058956550443905599e+03
1.553440276443961565e+01 8.458028298406685508e+02
1.565816287833219178e+01 8.928367655353315513e+02
1.578192299222476791e+01 8.888893739408712236e+02
1.590568310611734582e+01 6.339084951778082768e+02
1.602944322000992372e+01 6.361543232206208813e+02
1.615320333390249630e+01 7.333654864238197888e+02
1.627696344779507598e+01 6.331115573365977980e+02
1.640072356168765211e+01 7.029576150995150101e+02
1.652448367558022824e+01 8.336868782896501671e+02
1.664824378947280792e+01 1.034922849708543254e+03
1.677200390336538405e+01 8.043722247902848039e+02
1.689576401725795662e+01 9.984604723434048310e+02
1.701952413115053631e+01 8.491915952835603321e+02
1.714328424504311243e+01 6.973443974019767211e+02
1.726704435893568856e+01 7.566415099419841681e+02
1.739080447282826825e+01 9.384602752129968621e+02
1.751456458672084437e+01 8.124370570719204352e+02
1.763832470061342050e+01 9.929632081610151317e+02
1.776208481450599663e+01 7.411898800861143854e+02
1.788584492839857276e+01 6.236302886292336325e+02
1.800960504229115244e+01 1.047884900143005780e+03
1.813336515618372857e+01 1.159028192787641046e+03
1.825712527007630470e+01 1.274382752528218589e+03
1.838088538396888083e+01 1.037777659274592224e+03
1.850464549786145696e+01 1.033231487688014795e+03
1.862840561175403309e+01 8.289925871661539531e+02
1.875216572564661277e+01 6.683556220381599360e+02
1.887592583953918890e+01 8.576132945961778660e+02
1.899968595343176503e+01 1.117798599196391706e+03
1.912344606732434116e+01 9.156476268027398646e+02
1.924720618121691729e+01 9.475858508957311415e+02
1.937096629510949342e+01 7.249762546460785870e+02
1.949472640900207310e+01 1.142423250989934331e+03
1.961848652289464923e+01 1.070133024509416828e+03
1.974224663678722536e+01 9.961519532336103566e+02
1.986600675067980148e+01 1.106470940403201212e+03
1.998976686457237761e+01 1.351937559132016986e+03
2.011352697846495730e+01 1.280754649993709108e+03
2.023728709235753342e+01 1.435301438399753579e+03
2.036104720625010955e+01 1.413317943099827971e+03
2.048480732014268568e+01 1.155409596234045239e+03
2.060856743403526181e+01 1.034275336485268038e-01
