# Frequency(THz)  DOS_Intensity
-4.211304056021668352e+00 2.492054028045986164e-03
-4.085826394266351969e+00 3.558564771657530823e+00
-3.960348732511033809e+00 8.808354207404175185e+00
-3.834871070755716982e+00 2.054995416824330690e+01
-3.709393409000399267e+00 3.621043857765027951e+01
-3.583915747245082439e+00 5.759501487533893993e+01
-3.458438085489765168e+00 8.591261907451843172e+01
-3.332960423734447897e+00 1.268169979145358326e+02
-3.207482761979130625e+00 1.539716017813386770e+02
-3.082005100223813354e+00 1.922731969720144320e+02
-2.956527438468496083e+00 2.311341508506011735e+02
-2.831049776713178812e+00 2.834608376313285021e+02
-2.705572114957861540e+00 3.027293598310399148e+02
-2.580094453202543825e+00 2.950632152480814057e+02
-2.454616791447226998e+00 3.354422869018474671e+02
-2.329139129691909726e+00 3.847002028470386108e+02
-2.203661467936592455e+00 4.158190526987780800e+02
-2.078183806181275184e+00 4.589086564504073067e+02
-1.952706144425957913e+00 4.915796908082884897e+02
-1.827228482670640641e+00 5.367061931500783203e+02
-1.701750820915323370e+00 6.026788344893874410e+02
-1.576273159160006321e+00 6.242509140347709717e+02
-1.450795497404689050e+00 6.440182285249070446e+02
-1.325317835649371778e+00 6.214648814748256882e+02
-1.199840173894054507e+00 5.850063403444229380e+02
-1.074362512138737236e+00 5.623559938149423942e+02
-9.488848503834198533e-01 5.126223349884868412e+02
-8.234071886281025821e-01 4.889211697393982377e+02
-6.979295268727856438e-01 4.156425860458334114e+02
-5.724518651174683725e-01 3.619611884548816079e+02
-4.469742033621510457e-01 2.900202080569111445e+02
-3.214965416068333304e-01 2.241602838288678186e+02
-1.960188798515164199e-01 1.346152016279463908e+02
-7.054121809619953720e-02 4.844793751860649422e+01
5.493644365911819205e-02 3.748653898521921235e+01
1.804141054144350886e-01 1.251532491846007673e+02
3.058917671697528040e-01 2.225484364751461612e+02
4.313694289250696867e-01 3.220171170919635983e+02
5.568470906803874021e-01 4.204193884905092773e+02
6.823247524357043403e-01 5.160148221741794714e+02
8.078024141910220557e-01 6.470875403554849754e+02
9.332800759463388829e-01 7.902306465942444902e+02
1.058757737701655710e+00 9.632578133458955563e+02
