      Step     Time          Energy          fmax
BFGS:    0 09:12:33      -60.743214        0.150927
BFGS:    1 09:12:33      -60.744415        0.110144
BFGS:    2 09:12:33      -60.746719        0.081758
BFGS:    3 09:12:33      -60.747181        0.077508
BFGS:    4 09:12:33      -60.748665        0.082002
BFGS:    5 09:12:33      -60.749367        0.074170
BFGS:    6 09:12:34      -60.750225        0.098153
BFGS:    7 09:12:34      -60.750797        0.105826
BFGS:    8 09:12:34      -60.751579        0.102993
BFGS:    9 09:12:34      -60.752647        0.114223
BFGS:   10 09:12:34      -60.753880        0.104935
BFGS:   11 09:12:34      -60.754730        0.091269
BFGS:   12 09:12:34      -60.755222        0.083397
BFGS:   13 09:12:34      -60.755600        0.066223
BFGS:   14 09:12:34      -60.756073        0.075815
BFGS:   15 09:12:35      -60.756508        0.050509
BFGS:   16 09:12:35      -60.756763        0.046549
BFGS:   17 09:12:35      -60.756912        0.036853
BFGS:   18 09:12:35      -60.757061        0.038856
BFGS:   19 09:12:35      -60.757210        0.033927
BFGS:   20 09:12:35      -60.757317        0.029848
BFGS:   21 09:12:35      -60.757366        0.019223
BFGS:   22 09:12:35      -60.757393        0.013871
BFGS:   23 09:12:35      -60.757401        0.009538
BFGS:   24 09:12:36      -60.757401        0.002955
BFGS:   25 09:12:36      -60.757401        0.000625
