      Step     Time          Energy          fmax
BFGS:    0 21:21:23      -56.910291        0.032720
BFGS:    1 21:21:23      -56.910350        0.032533
BFGS:    2 21:21:23      -56.911197        0.027190
BFGS:    3 21:21:23      -56.911261        0.026876
BFGS:    4 21:21:24      -56.912875        0.018973
BFGS:    5 21:21:24      -56.913106        0.016019
BFGS:    6 21:21:24      -56.913169        0.016096
BFGS:    7 21:21:24      -56.913199        0.016028
BFGS:    8 21:21:24      -56.913310        0.014990
BFGS:    9 21:21:24      -56.913488        0.014944
BFGS:   10 21:21:24      -56.913737        0.015926
BFGS:   11 21:21:25      -56.913901        0.011494
BFGS:   12 21:21:25      -56.913959        0.011831
BFGS:   13 21:21:25      -56.913985        0.012047
BFGS:   14 21:21:25      -56.914030        0.011248
BFGS:   15 21:21:25      -56.914109        0.009699
BFGS:   16 21:21:25      -56.914213        0.010335
BFGS:   17 21:21:26      -56.914292        0.011082
BFGS:   18 21:21:26      -56.914330        0.010840
BFGS:   19 21:21:26      -56.914357        0.010122
BFGS:   20 21:21:26      -56.914395        0.008818
BFGS:   21 21:21:26      -56.914463        0.008323
BFGS:   22 21:21:26      -56.914543        0.007595
BFGS:   23 21:21:26      -56.914585        0.006685
BFGS:   24 21:21:27      -56.914601        0.006119
BFGS:   25 21:21:27      -56.914607        0.005555
BFGS:   26 21:21:27      -56.914620        0.004499
BFGS:   27 21:21:27      -56.914648        0.005676
BFGS:   28 21:21:27      -56.914680        0.006121
BFGS:   29 21:21:27      -56.914699        0.005018
BFGS:   30 21:21:28      -56.914704        0.004847
BFGS:   31 21:21:28      -56.914707        0.004586
BFGS:   32 21:21:28      -56.914719        0.004214
BFGS:   33 21:21:28      -56.914732        0.004663
BFGS:   34 21:21:28      -56.914754        0.003834
BFGS:   35 21:21:28      -56.914765        0.002749
BFGS:   36 21:21:28      -56.914771        0.001747
BFGS:   37 21:21:29      -56.914768        0.001408
BFGS:   38 21:21:29      -56.914770        0.001515
BFGS:   39 21:21:29      -56.914771        0.001684
BFGS:   40 21:21:29      -56.914771        0.002289
BFGS:   41 21:21:29      -56.914777        0.003688
BFGS:   42 21:21:29      -56.914783        0.004759
BFGS:   43 21:21:29      -56.914788        0.004790
BFGS:   44 21:21:30      -56.914791        0.004623
BFGS:   45 21:21:30      -56.914796        0.004108
BFGS:   46 21:21:30      -56.914797        0.003076
BFGS:   47 21:21:30      -56.914803        0.002673
BFGS:   48 21:21:30      -56.914806        0.002008
BFGS:   49 21:21:30      -56.914806        0.001655
BFGS:   50 21:21:30      -56.914809        0.001425
BFGS:   51 21:21:31      -56.914807        0.001680
BFGS:   52 21:21:31      -56.914813        0.002408
BFGS:   53 21:21:31      -56.914816        0.002968
BFGS:   54 21:21:31      -56.914821        0.002601
BFGS:   55 21:21:31      -56.914823        0.001530
BFGS:   56 21:21:31      -56.914826        0.001534
BFGS:   57 21:21:31      -56.914826        0.001712
BFGS:   58 21:21:32      -56.914825        0.001921
BFGS:   59 21:21:32      -56.914826        0.002097
BFGS:   60 21:21:32      -56.914833        0.002067
BFGS:   61 21:21:32      -56.914833        0.001826
BFGS:   62 21:21:32      -56.914837        0.001152
BFGS:   63 21:21:32      -56.914837        0.001077
BFGS:   64 21:21:32      -56.914837        0.001066
BFGS:   65 21:21:33      -56.914837        0.001128
BFGS:   66 21:21:33      -56.914838        0.001238
BFGS:   67 21:21:33      -56.914838        0.001599
BFGS:   68 21:21:33      -56.914841        0.001440
BFGS:   69 21:21:33      -56.914841        0.001548
BFGS:   70 21:21:33      -56.914840        0.001604
BFGS:   71 21:21:34      -56.914840        0.001425
BFGS:   72 21:21:34      -56.914841        0.000979
