      Step     Time          Energy          fmax
BFGS:    0 21:21:36      -38.403400        0.016339
BFGS:    1 21:21:36      -38.403415        0.014885
BFGS:    2 21:21:37      -38.403513        0.010540
BFGS:    3 21:21:37      -38.403526        0.010496
BFGS:    4 21:21:37      -38.403645        0.012937
BFGS:    5 21:21:37      -38.403690        0.010785
BFGS:    6 21:21:37      -38.403717        0.012249
BFGS:    7 21:21:37      -38.403741        0.013663
BFGS:    8 21:21:37      -38.403793        0.014521
BFGS:    9 21:21:38      -38.403868        0.012571
BFGS:   10 21:21:38      -38.403944        0.010827
BFGS:   11 21:21:38      -38.403975        0.007763
BFGS:   12 21:21:38      -38.403983        0.006853
BFGS:   13 21:21:38      -38.403986        0.006966
BFGS:   14 21:21:38      -38.403994        0.006681
BFGS:   15 21:21:39      -38.404007        0.005522
BFGS:   16 21:21:39      -38.404026        0.006208
BFGS:   17 21:21:39      -38.404037        0.004794
BFGS:   18 21:21:39      -38.404040        0.004124
BFGS:   19 21:21:39      -38.404042        0.004358
BFGS:   20 21:21:39      -38.404049        0.004393
BFGS:   21 21:21:39      -38.404061        0.005072
BFGS:   22 21:21:40      -38.404078        0.007195
BFGS:   23 21:21:40      -38.404093        0.008687
BFGS:   24 21:21:40      -38.404099        0.008772
BFGS:   25 21:21:40      -38.404102        0.008316
BFGS:   26 21:21:40      -38.404107        0.007640
BFGS:   27 21:21:40      -38.404118        0.006495
BFGS:   28 21:21:40      -38.404139        0.009135
BFGS:   29 21:21:41      -38.404172        0.011647
BFGS:   30 21:21:41      -38.404208        0.011378
BFGS:   31 21:21:41      -38.404233        0.009311
BFGS:   32 21:21:41      -38.404249        0.008624
BFGS:   33 21:21:41      -38.404268        0.007488
BFGS:   34 21:21:41      -38.404288        0.006503
BFGS:   35 21:21:41      -38.404299        0.004419
BFGS:   36 21:21:42      -38.404303        0.002789
BFGS:   37 21:21:42      -38.404304        0.002665
BFGS:   38 21:21:42      -38.404305        0.002575
BFGS:   39 21:21:42      -38.404307        0.002468
BFGS:   40 21:21:42      -38.404307        0.003074
BFGS:   41 21:21:42      -38.404309        0.003788
BFGS:   42 21:21:42      -38.404311        0.004727
BFGS:   43 21:21:43      -38.404315        0.005940
BFGS:   44 21:21:43      -38.404321        0.006074
BFGS:   45 21:21:43      -38.404329        0.004214
BFGS:   46 21:21:43      -38.404330        0.001495
BFGS:   47 21:21:43      -38.404332        0.000897
