      Step     Time          Energy          fmax
BFGS:    0 21:21:23      -56.683965        0.034870
BFGS:    1 21:21:23      -56.684086        0.031884
BFGS:    2 21:21:23      -56.685136        0.020808
BFGS:    3 21:21:23      -56.685177        0.020730
BFGS:    4 21:21:24      -56.686455        0.033417
BFGS:    5 21:21:24      -56.686686        0.027986
BFGS:    6 21:21:24      -56.686806        0.022443
BFGS:    7 21:21:24      -56.686912        0.022538
BFGS:    8 21:21:24      -56.687183        0.023607
BFGS:    9 21:21:24      -56.687540        0.024001
BFGS:   10 21:21:24      -56.687862        0.022008
BFGS:   11 21:21:25      -56.688010        0.017062
BFGS:   12 21:21:25      -56.688090        0.018874
BFGS:   13 21:21:25      -56.688205        0.018906
BFGS:   14 21:21:25      -56.688422        0.017620
BFGS:   15 21:21:25      -56.688707        0.022083
BFGS:   16 21:21:25      -56.688909        0.015884
BFGS:   17 21:21:26      -56.688973        0.008929
BFGS:   18 21:21:26      -56.688993        0.008417
BFGS:   19 21:21:26      -56.689014        0.007357
BFGS:   20 21:21:26      -56.689057        0.008099
BFGS:   21 21:21:26      -56.689118        0.012101
BFGS:   22 21:21:26      -56.689175        0.012728
BFGS:   23 21:21:26      -56.689207        0.011103
BFGS:   24 21:21:27      -56.689238        0.010451
BFGS:   25 21:21:27      -56.689278        0.009635
BFGS:   26 21:21:27      -56.689348        0.010012
BFGS:   27 21:21:27      -56.689415        0.009044
BFGS:   28 21:21:27      -56.689448        0.008040
BFGS:   29 21:21:27      -56.689459        0.007754
BFGS:   30 21:21:28      -56.689464        0.007162
BFGS:   31 21:21:28      -56.689482        0.005996
BFGS:   32 21:21:28      -56.689520        0.009025
BFGS:   33 21:21:28      -56.689565        0.010618
BFGS:   34 21:21:28      -56.689598        0.007739
BFGS:   35 21:21:28      -56.689611        0.004771
BFGS:   36 21:21:28      -56.689610        0.004588
BFGS:   37 21:21:29      -56.689617        0.003837
BFGS:   38 21:21:29      -56.689626        0.003554
BFGS:   39 21:21:29      -56.689637        0.004431
BFGS:   40 21:21:29      -56.689645        0.004246
BFGS:   41 21:21:29      -56.689647        0.004385
BFGS:   42 21:21:29      -56.689654        0.004245
BFGS:   43 21:21:29      -56.689661        0.003523
BFGS:   44 21:21:30      -56.689668        0.003572
BFGS:   45 21:21:30      -56.689681        0.004079
BFGS:   46 21:21:30      -56.689687        0.003515
BFGS:   47 21:21:30      -56.689691        0.003155
BFGS:   48 21:21:30      -56.689688        0.003120
BFGS:   49 21:21:30      -56.689692        0.003292
BFGS:   50 21:21:30      -56.689697        0.004417
BFGS:   51 21:21:31      -56.689707        0.004568
BFGS:   52 21:21:31      -56.689716        0.003059
BFGS:   53 21:21:31      -56.689718        0.002600
BFGS:   54 21:21:31      -56.689718        0.002863
BFGS:   55 21:21:31      -56.689721        0.002965
BFGS:   56 21:21:31      -56.689729        0.003139
BFGS:   57 21:21:32      -56.689737        0.004277
BFGS:   58 21:21:32      -56.689745        0.003911
BFGS:   59 21:21:32      -56.689751        0.002553
BFGS:   60 21:21:32      -56.689751        0.002346
BFGS:   61 21:21:32      -56.689753        0.002068
BFGS:   62 21:21:32      -56.689756        0.001852
BFGS:   63 21:21:32      -56.689758        0.002500
BFGS:   64 21:21:33      -56.689764        0.003588
BFGS:   65 21:21:33      -56.689767        0.003677
BFGS:   66 21:21:33      -56.689767        0.003596
BFGS:   67 21:21:33      -56.689771        0.002947
BFGS:   68 21:21:33      -56.689775        0.002346
BFGS:   69 21:21:33      -56.689778        0.001795
BFGS:   70 21:21:33      -56.689778        0.001601
BFGS:   71 21:21:34      -56.689779        0.001422
BFGS:   72 21:21:34      -56.689782        0.001338
BFGS:   73 21:21:34      -56.689784        0.001385
BFGS:   74 21:21:34      -56.689782        0.001765
BFGS:   75 21:21:34      -56.689786        0.001417
BFGS:   76 21:21:34      -56.689784        0.001051
BFGS:   77 21:21:34      -56.689786        0.001030
BFGS:   78 21:21:35      -56.689782        0.000975
