      Step     Time          Energy          fmax
BFGS:    0 17:07:09      -38.557617        0.074149
BFGS:    1 17:07:09      -38.557796        0.072983
BFGS:    2 17:07:09      -38.563202        0.013451
BFGS:    3 17:07:10      -38.563220        0.012664
BFGS:    4 17:07:10      -38.563245        0.009504
BFGS:    5 17:07:10      -38.563267        0.004611
BFGS:    6 17:07:10      -38.563275        0.002723
BFGS:    7 17:07:10      -38.563277        0.002108
BFGS:    8 17:07:10      -38.563277        0.001948
BFGS:    9 17:07:10      -38.563279        0.001621
BFGS:   10 17:07:10      -38.563280        0.001700
BFGS:   11 17:07:10      -38.563282        0.001420
BFGS:   12 17:07:10      -38.563282        0.001083
BFGS:   13 17:07:10      -38.563283        0.001364
BFGS:   14 17:07:10      -38.563283        0.001528
BFGS:   15 17:07:10      -38.563283        0.001769
BFGS:   16 17:07:10      -38.563284        0.002002
BFGS:   17 17:07:10      -38.563285        0.002046
BFGS:   18 17:07:10      -38.563287        0.001552
BFGS:   19 17:07:10      -38.563289        0.000638
