# Frequency(THz)  DOS_Intensity
-2.772721822842333594e+00 1.175555997096781186e-02
-2.629866561522212987e+00 9.780689788587912403e+01
-2.487011300202092823e+00 3.279851816574170584e+02
-2.344156038881972659e+00 6.345909847712592864e+02
-2.201300777561852051e+00 8.503039937666893593e+02
-2.058445516241731887e+00 1.163611940170540720e+03
-1.915590254921611280e+00 1.215585760685302148e+03
-1.772734993601491116e+00 1.441424474043334385e+03
-1.629879732281370730e+00 1.690182418899611321e+03
-1.487024470961250566e+00 1.974072179959389814e+03
-1.344169209641130180e+00 2.138070232796276741e+03
-1.201313948321009573e+00 2.156521988803236582e+03
-1.058458687000889409e+00 2.157375909885807687e+03
-9.156034256807690230e-01 2.106523132429808356e+03
-7.727481643606485262e-01 1.992673567549042218e+03
-6.298929030405284735e-01 1.787677302000089639e+03
-4.870376417204079766e-01 1.481522900053588273e+03
-3.441823804002874798e-01 1.096488164719058432e+03
-2.013271190801673716e-01 6.827207222085512512e+02
-5.847185776004686780e-02 2.009850949800691922e+02
8.438340356007321963e-02 2.907737293387808108e+02
2.272386648801937303e-01 8.014998459479238591e+02
3.700939262003142272e-01 1.364083643146588429e+03
5.129491875204342799e-01 2.045478209784249202e+03
6.558044488405548877e-01 2.859759619001046303e+03
7.986597101606753846e-01 3.874244428531999802e+03
9.415149714807954373e-01 5.158217413866065726e+03
1.084370232800915490e+00 6.380625202191443350e+03
1.227225494121036542e+00 7.432367984751409494e+03
1.370080755441156484e+00 8.529754913368709822e+03
1.512936016761276647e+00 9.160223365812647899e+03
1.655791278081397477e+00 9.865041065306068049e+03
1.798646539401517641e+00 1.069590163769409628e+04
1.941501800721637805e+00 1.126181604842010165e+04
2.084357062041758635e+00 1.146126492831185897e+04
2.227212323361878799e+00 1.103810538104972693e+04
2.370067584681998962e+00 1.093980529364829636e+04
2.512922846002119570e+00 1.102310776444379735e+04
2.655778107322239734e+00 1.135037256277602501e+04
2.798633368642359898e+00 1.073592639347624208e+04
2.941488629962480061e+00 1.097947759311896152e+04
3.084343891282601113e+00 1.048824981811183170e+04
3.227199152602720833e+00 1.061767156849949606e+04
3.370054413922840997e+00 9.827947573901741634e+03
3.512909675242962049e+00 1.028237114341813322e+04
3.655764936563082212e+00 1.036519081320347686e+04
3.798620197883201932e+00 1.061295393300007709e+04
3.941475459203322540e+00 1.048744919464919803e+04
4.084330720523444036e+00 1.024485415113845374e+04
4.227185981843563312e+00 1.053620843157939089e+04
4.370041243163683475e+00 1.029168292065565220e+04
4.512896504483804527e+00 1.029952855720447405e+04
4.655751765803923803e+00 9.378686924311956318e+03
4.798607027124044855e+00 9.135134048220797922e+03
4.941462288444164130e+00 1.020805579187940930e+04
5.084317549764285182e+00 9.691692257930366395e+03
5.227172811084406234e+00 9.255491828559597707e+03
5.370028072404525510e+00 9.141274777522145087e+03
5.512883333724646562e+00 8.723658285485726083e+03
5.655738595044766726e+00 9.111688785017197006e+03
5.798593856364886001e+00 9.264849273823223484e+03
5.941449117685007053e+00 8.544461865415509237e+03
6.084304379005128105e+00 8.753015721784091511e+03
6.227159640325247381e+00 7.876362149577147648e+03
6.370014901645368433e+00 7.975661804024542107e+03
6.512870162965489484e+00 8.671767829183845606e+03
6.655725424285608760e+00 8.080122570637385252e+03
6.798580685605729812e+00 8.007804504028945303e+03
6.941435946925850864e+00 8.139298169011302889e+03
7.084291208245970140e+00 7.049270179772152915e+03
7.227146469566090303e+00 7.263459979779792775e+03
7.370001730886211355e+00 6.290388237380157989e+03
7.512856992206330631e+00 6.013693485708455228e+03
7.655712253526451683e+00 6.823610017585330752e+03
7.798567514846572735e+00 5.461253942312129766e+03
7.941422776166692010e+00 6.253827096663527300e+03
8.084278037486813062e+00 6.947185947184023462e+03
8.227133298806933226e+00 7.055303414197516759e+03
8.369988560127053390e+00 5.829886326604935675e+03
