      Step     Time          Energy          fmax
BFGS:    0 21:21:23     -122.044757        0.100491
BFGS:    1 21:21:23     -122.045821        0.081658
BFGS:    2 21:21:23     -122.048755        0.064485
BFGS:    3 21:21:23     -122.049073        0.061576
BFGS:    4 21:21:24     -122.049863        0.047630
BFGS:    5 21:21:24     -122.050081        0.040198
BFGS:    6 21:21:24     -122.050348        0.030717
BFGS:    7 21:21:24     -122.050527        0.030530
BFGS:    8 21:21:24     -122.050758        0.028475
BFGS:    9 21:21:24     -122.050943        0.030083
BFGS:   10 21:21:24     -122.051076        0.028486
BFGS:   11 21:21:25     -122.051179        0.028015
BFGS:   12 21:21:25     -122.051307        0.026060
BFGS:   13 21:21:25     -122.051481        0.033281
BFGS:   14 21:21:25     -122.051667        0.027437
BFGS:   15 21:21:25     -122.051814        0.027757
BFGS:   16 21:21:25     -122.051917        0.023932
BFGS:   17 21:21:26     -122.052003        0.017413
BFGS:   18 21:21:26     -122.052079        0.018973
BFGS:   19 21:21:26     -122.052142        0.016572
BFGS:   20 21:21:26     -122.052192        0.017144
BFGS:   21 21:21:26     -122.052230        0.018439
BFGS:   22 21:21:26     -122.052264        0.018416
BFGS:   23 21:21:26     -122.052297        0.017054
BFGS:   24 21:21:27     -122.052327        0.014644
BFGS:   25 21:21:27     -122.052356        0.013724
BFGS:   26 21:21:27     -122.052381        0.011480
BFGS:   27 21:21:27     -122.052406        0.008526
BFGS:   28 21:21:27     -122.052419        0.009547
BFGS:   29 21:21:27     -122.052430        0.006307
BFGS:   30 21:21:27     -122.052438        0.004621
BFGS:   31 21:21:28     -122.052442        0.004248
BFGS:   32 21:21:28     -122.052444        0.003673
BFGS:   33 21:21:28     -122.052446        0.003517
BFGS:   34 21:21:28     -122.052446        0.002407
BFGS:   35 21:21:28     -122.052446        0.002008
BFGS:   36 21:21:28     -122.052449        0.001848
BFGS:   37 21:21:28     -122.052449        0.001651
BFGS:   38 21:21:29     -122.052449        0.002249
BFGS:   39 21:21:29     -122.052451        0.002282
BFGS:   40 21:21:29     -122.052451        0.001997
BFGS:   41 21:21:29     -122.052451        0.001885
BFGS:   42 21:21:29     -122.052451        0.001829
BFGS:   43 21:21:29     -122.052451        0.001481
BFGS:   44 21:21:30     -122.052455        0.000711
