      Step     Time          Energy          fmax
BFGS:    0 12:15:00      -57.199973        0.036422
BFGS:    1 12:15:00      -57.200111        0.036079
BFGS:    2 12:15:01      -57.204467        0.023700
BFGS:    3 12:15:01      -57.204556        0.023204
BFGS:    4 12:15:01      -57.206628        0.023655
BFGS:    5 12:15:01      -57.206658        0.023676
BFGS:    6 12:15:01      -57.206877        0.022987
BFGS:    7 12:15:01      -57.207167        0.021102
BFGS:    8 12:15:01      -57.207591        0.016877
BFGS:    9 12:15:01      -57.207833        0.013300
BFGS:   10 12:15:01      -57.207903        0.012361
BFGS:   11 12:15:01      -57.207922        0.012048
BFGS:   12 12:15:01      -57.207954        0.012048
BFGS:   13 12:15:01      -57.208032        0.011818
BFGS:   14 12:15:01      -57.208209        0.010848
BFGS:   15 12:15:01      -57.208542        0.012221
BFGS:   16 12:15:01      -57.208954        0.011102
BFGS:   17 12:15:01      -57.209211        0.014553
BFGS:   18 12:15:01      -57.209279        0.017919
BFGS:   19 12:15:01      -57.209295        0.018672
BFGS:   20 12:15:01      -57.209316        0.019046
BFGS:   21 12:15:01      -57.209370        0.019200
BFGS:   22 12:15:01      -57.209489        0.018373
BFGS:   23 12:15:01      -57.209706        0.015149
BFGS:   24 12:15:01      -57.209955        0.009191
BFGS:   25 12:15:01      -57.210090        0.007816
BFGS:   26 12:15:01      -57.210124        0.008322
BFGS:   27 12:15:02      -57.210134        0.008246
BFGS:   28 12:15:02      -57.210152        0.007930
BFGS:   29 12:15:02      -57.210193        0.007083
BFGS:   30 12:15:02      -57.210275        0.005592
BFGS:   31 12:15:02      -57.210393        0.005866
BFGS:   32 12:15:02      -57.210482        0.005613
BFGS:   33 12:15:02      -57.210512        0.006506
BFGS:   34 12:15:02      -57.210520        0.006800
BFGS:   35 12:15:02      -57.210530        0.006898
BFGS:   36 12:15:02      -57.210555        0.006788
BFGS:   37 12:15:02      -57.210606        0.006068
BFGS:   38 12:15:02      -57.210688        0.004684
BFGS:   39 12:15:02      -57.210761        0.002775
BFGS:   40 12:15:02      -57.210789        0.001238
BFGS:   41 12:15:02      -57.210793        0.000593
