      Step     Time          Energy          fmax
BFGS:    0 01:04:44     -530.453979        0.488783
BFGS:    1 01:04:44     -530.486816        0.481113
BFGS:    2 01:04:44     -530.600342        0.428397
BFGS:    3 01:04:45     -530.612427        0.420947
BFGS:    4 01:04:45     -530.785461        0.312159
BFGS:    5 01:04:45     -530.930664        0.213191
BFGS:    6 01:04:45     -531.060547        0.189642
BFGS:    7 01:04:46     -531.160522        0.121417
BFGS:    8 01:04:46     -531.196594        0.031021
BFGS:    9 01:04:46     -531.198669        0.008767
BFGS:   10 01:04:46     -531.199097        0.000929
