structure,verdict,confidence,rmsd_mean,volume_max_change,rdf_correlation,temperature,pressure,time_ps,supercell_size,num_atoms,rmsd_threshold,volume_threshold,rdf_threshold,volume_ref_frames,volume_ref_time_fs
top_4_iter2_sample10_LiFsimplecubic_energy_m4p8001_primitive_freqp20p1142THz,UNSTABLE,HIGH,2.258344,48.04,0.001439,300.0,0.0,10.0,2x2x2,64,1.0,6.0,0.5,62,496.0
