# Frequency(THz)  DOS_Intensity
-2.841337688824459029e+00 1.002645928792529097e-02
-2.701050643097270498e+00 6.850960354457122037e+01
-2.560763597370081079e+00 2.026751982512333825e+02
-2.420476551642892549e+00 3.374656350121359196e+02
-2.280189505915703130e+00 5.620233123768764472e+02
-2.139902460188514599e+00 7.055548035021442956e+02
-1.999615414461325624e+00 8.404691155826300246e+02
-1.859328368734136649e+00 1.028522027295191037e+03
-1.719041323006947675e+00 1.186325271175656098e+03
-1.578754277279758700e+00 1.326504294615175922e+03
-1.438467231552569725e+00 1.368911149154771465e+03
-1.298180185825380972e+00 1.405439678805968015e+03
-1.157893140098191997e+00 1.373181293634169606e+03
-1.017606094371003023e+00 1.339796718470321821e+03
-8.773190486438141589e-01 1.238343015172427613e+03
-7.370320029166249620e-01 1.112500537177215847e+03
-5.967449571894362093e-01 9.397891565924282986e+02
-4.564579114622474565e-01 7.929167752702121561e+02
-3.161708657350582596e-01 5.494684841036969374e+02
-1.758838200078694514e-01 3.080992059171936148e+02
-3.559677428068026145e-02 6.653273510332371643e+01
1.046902714465085121e-01 1.813136572143372689e+02
2.449773171736972788e-01 4.380690317409799377e+02
3.852643629008865034e-01 7.309242431660003376e+02
5.255514086280752561e-01 1.015276245967344948e+03
6.658384543552640089e-01 1.416432977436625833e+03
8.061255000824532058e-01 1.914955991785087008e+03
9.464125458096419585e-01 2.547175848350537308e+03
1.086699591536830711e+00 3.049087459646924799e+03
1.226986637264019464e+00 3.534990644349977174e+03
1.367273682991209105e+00 4.056073952483037374e+03
1.507560728718397858e+00 4.331511655755225547e+03
1.647847774445586833e+00 4.511451539387847333e+03
1.788134820172775585e+00 4.790258398877588661e+03
1.928421865899964338e+00 5.343155807586745141e+03
2.068708911627153757e+00 5.180423886367215346e+03
2.208995957354342732e+00 5.440637769306631526e+03
2.349283003081531263e+00 5.428352619624537510e+03
2.489570048808720237e+00 5.359435075793276155e+03
2.629857094535909212e+00 5.379328165267873374e+03
2.770144140263098631e+00 5.233186208077459014e+03
2.910431185990287606e+00 4.647083918935096335e+03
3.050718231717476137e+00 4.449368138447228375e+03
3.191005277444665111e+00 4.874251147670553109e+03
3.331292323171853642e+00 4.567786527933834805e+03
3.471579368899042617e+00 4.906755827170047269e+03
3.611866414626232036e+00 5.075720208157637899e+03
3.752153460353421011e+00 5.233951790514163804e+03
3.892440506080609541e+00 4.956176738323120844e+03
4.032727551807798072e+00 5.057701413453518398e+03
4.173014597534987047e+00 4.883416543618986907e+03
4.313301643262176910e+00 4.408120497935866297e+03
4.453588688989365885e+00 4.680928271669066817e+03
4.593875734716553971e+00 5.081675746523620546e+03
4.734162780443742946e+00 4.868251491523190452e+03
4.874449826170932809e+00 5.225614145808878675e+03
5.014736871898120896e+00 4.909867690981922351e+03
5.155023917625310759e+00 5.004078969026097184e+03
5.295310963352497957e+00 4.968304854377623087e+03
5.435598009079687820e+00 4.441425310217518927e+03
5.575885054806877683e+00 4.141239725302339139e+03
5.716172100534065770e+00 4.534042555635309327e+03
5.856459146261254745e+00 4.736264119895903605e+03
5.996746191988442831e+00 4.437290225781778645e+03
6.137033237715632694e+00 4.328363195288082352e+03
6.277320283442822557e+00 4.249282692519765078e+03
6.417607329170009756e+00 4.311665353927251090e+03
6.557894374897199619e+00 4.583501126907922298e+03
6.698181420624387705e+00 3.624488591432400426e+03
6.838468466351577568e+00 3.730158178033385411e+03
6.978755512078766543e+00 3.015331527876240671e+03
7.119042557805954630e+00 2.761338418598473709e+03
7.259329603533144493e+00 2.917356436148603279e+03
7.399616649260332579e+00 3.083784909798541776e+03
7.539903694987522442e+00 3.602373890847739858e+03
7.680190740714711417e+00 3.392022619697514983e+03
7.820477786441899504e+00 3.549861753191267326e+03
7.960764832169089367e+00 3.665923092094173626e+03
8.101051877896276565e+00 3.429491799238139265e+03
8.241338923623466428e+00 3.371926320510973710e+03
8.381625969350656291e+00 2.461260807705453772e+03
8.521913015077844378e+00 2.615865095856636799e+03
8.662200060805034241e+00 1.859282281921107824e+03
8.802487106532222327e+00 2.946292733714868518e+03
8.942774152259412190e+00 3.664495411181303098e+03
9.083061197986600277e+00 2.982359230843641399e+03
9.223348243713788364e+00 2.506667784979184944e+03
9.363635289440978227e+00 2.651489409321315634e+03
9.503922335168166313e+00 2.341657301080301295e+03
9.644209380895356176e+00 2.584428836714159843e+03
9.784496426622544263e+00 3.037300208457709687e+03
9.924783472349734126e+00 2.862693021062955268e+03
1.006507051807692399e+01 1.792144693544660640e+03
1.020535756380411208e+01 3.336334804406157218e+03
1.034564460953130016e+01 2.602313028972430857e+03
1.048593165525848825e+01 1.632541702183003281e+03
1.062621870098567811e+01 3.061936285939064419e+03
1.076650574671286797e+01 3.333169160656636905e+03
1.090679279244005606e+01 2.891815187526573936e+03
1.104707983816724592e+01 1.720472909253029229e+03
1.118736688389443401e+01 2.607866805328377268e+03
1.132765392962162387e+01 2.207081568146984409e+03
1.146794097534881196e+01 2.605971332800893379e+03
1.160822802107600005e+01 2.832115335582374883e+03
1.174851506680318991e+01 2.727442473079175215e+03
1.188880211253037800e+01 2.933082143693637136e+03
1.202908915825756786e+01 2.459998665918542429e+03
1.216937620398475772e+01 3.703442898093325311e+03
1.230966324971194581e+01 4.002857263054715986e+03
1.244995029543913567e+01 2.199968958356344501e+03
1.259023734116632554e+01 2.678455976067326901e+03
1.273052438689351185e+01 2.378805520582009194e+03
1.287081143262069993e+01 3.169815044072726323e+03
1.301109847834788980e+01 2.805832797937942814e+03
1.315138552407507966e+01 1.934120530540609025e+03
1.329167256980226952e+01 2.862468755364115623e+03
1.343195961552945583e+01 2.925814922026901968e+03
1.357224666125664569e+01 2.542240596232773441e+03
1.371253370698383556e+01 3.436153850187532498e+03
1.385282075271102542e+01 2.696576636716774829e+03
1.399310779843821351e+01 3.192397939480794776e+03
1.413339484416539982e+01 2.720222891489944232e+03
1.427368188989258968e+01 1.796667533808118833e+03
1.441396893561977954e+01 1.973664799919536563e+03
1.455425598134696941e+01 2.776358333412557386e+03
1.469454302707415927e+01 2.887345873140719505e+03
1.483483007280134558e+01 2.908713892875383408e+03
1.497511711852853544e+01 2.411569579890489877e+03
1.511540416425572531e+01 2.625495466277516698e+03
1.525569120998291517e+01 2.058219705034864091e+03
1.539597825571010503e+01 1.944046011092901836e+03
1.553626530143728779e+01 1.533361913777222298e+03
1.567655234716447765e+01 2.899687433498230803e+03
1.581683939289166752e+01 2.091673114069349140e+03
1.595712643861885738e+01 1.451307061042123223e+03
1.609741348434604546e+01 2.470386019811511687e+03
1.623770053007323710e+01 2.567015744845491099e+03
1.637798757580042519e+01 2.521177300317950539e+03
1.651827462152761683e+01 3.187046582254580699e+03
1.665856166725480492e+01 2.780608789390595575e+03
1.679884871298199300e+01 1.617145434570041516e+03
1.693913575870917754e+01 3.305829227520979657e+03
1.707942280443636562e+01 2.624519325637459133e+03
1.721970985016355726e+01 2.317863732280123713e+03
1.735999689589074535e+01 9.219267432310218737e+02
