      Step     Time          Energy          fmax
BFGS:    0 10:26:30     -121.572838        0.190875
BFGS:    1 10:26:30     -121.575958        0.162479
BFGS:    2 10:26:30     -121.583740        0.073010
BFGS:    3 10:26:30     -121.584229        0.067852
BFGS:    4 10:26:30     -121.585464        0.050862
BFGS:    5 10:26:30     -121.585686        0.047511
BFGS:    6 10:26:31     -121.586456        0.034403
BFGS:    7 10:26:31     -121.586639        0.032203
BFGS:    8 10:26:31     -121.586792        0.028389
BFGS:    9 10:26:31     -121.586922        0.024160
BFGS:   10 10:26:31     -121.587051        0.019248
BFGS:   11 10:26:31     -121.587143        0.020758
BFGS:   12 10:26:31     -121.587257        0.020226
BFGS:   13 10:26:31     -121.587379        0.022295
BFGS:   14 10:26:31     -121.587494        0.020910
BFGS:   15 10:26:32     -121.587555        0.015021
BFGS:   16 10:26:32     -121.587578        0.011011
BFGS:   17 10:26:32     -121.587601        0.009008
BFGS:   18 10:26:32     -121.587624        0.008730
BFGS:   19 10:26:32     -121.587639        0.009159
BFGS:   20 10:26:32     -121.587662        0.007519
BFGS:   21 10:26:32     -121.587669        0.007364
BFGS:   22 10:26:32     -121.587692        0.007406
BFGS:   23 10:26:32     -121.587700        0.007078
BFGS:   24 10:26:33     -121.587708        0.004804
BFGS:   25 10:26:33     -121.587708        0.002987
BFGS:   26 10:26:33     -121.587708        0.002757
BFGS:   27 10:26:33     -121.587708        0.003571
BFGS:   28 10:26:33     -121.587715        0.003509
BFGS:   29 10:26:33     -121.587715        0.002377
BFGS:   30 10:26:33     -121.587723        0.001840
BFGS:   31 10:26:33     -121.587715        0.001792
BFGS:   32 10:26:34     -121.587723        0.001255
BFGS:   33 10:26:34     -121.587723        0.001124
BFGS:   34 10:26:34     -121.587723        0.001090
BFGS:   35 10:26:34     -121.587723        0.001317
BFGS:   36 10:26:34     -121.587723        0.001131
BFGS:   37 10:26:34     -121.587715        0.000923
