      Step     Time          Energy          fmax
BFGS:    0 01:11:50     -264.845184        0.108048
BFGS:    1 01:11:50     -264.847534        0.086510
BFGS:    2 01:11:50     -264.852875        0.052425
BFGS:    3 01:11:51     -264.853607        0.051408
BFGS:    4 01:11:51     -264.855896        0.043467
BFGS:    5 01:11:51     -264.856659        0.049959
BFGS:    6 01:11:51     -264.858246        0.059953
BFGS:    7 01:11:51     -264.859467        0.052706
BFGS:    8 01:11:51     -264.860596        0.040521
BFGS:    9 01:11:51     -264.861389        0.044242
BFGS:   10 01:11:52     -264.862213        0.051754
BFGS:   11 01:11:52     -264.862946        0.045143
BFGS:   12 01:11:52     -264.863434        0.032255
BFGS:   13 01:11:52     -264.863708        0.030317
BFGS:   14 01:11:52     -264.863953        0.027568
BFGS:   15 01:11:52     -264.864319        0.034902
BFGS:   16 01:11:52     -264.864807        0.037585
BFGS:   17 01:11:53     -264.865326        0.032922
BFGS:   18 01:11:53     -264.865692        0.028421
BFGS:   19 01:11:53     -264.865967        0.018990
BFGS:   20 01:11:53     -264.866150        0.016581
BFGS:   21 01:11:53     -264.866302        0.013509
BFGS:   22 01:11:53     -264.866425        0.014697
BFGS:   23 01:11:53     -264.866486        0.009630
BFGS:   24 01:11:54     -264.866547        0.009117
BFGS:   25 01:11:54     -264.866608        0.010389
BFGS:   26 01:11:54     -264.866669        0.011420
BFGS:   27 01:11:54     -264.866699        0.010073
BFGS:   28 01:11:54     -264.866760        0.009375
BFGS:   29 01:11:54     -264.866791        0.008764
BFGS:   30 01:11:54     -264.866821        0.007725
BFGS:   31 01:11:55     -264.866852        0.006983
BFGS:   32 01:11:55     -264.866852        0.007169
BFGS:   33 01:11:55     -264.866882        0.007334
BFGS:   34 01:11:55     -264.866913        0.007362
BFGS:   35 01:11:55     -264.866943        0.007184
BFGS:   36 01:11:55     -264.866943        0.006877
BFGS:   37 01:11:55     -264.866943        0.006476
BFGS:   38 01:11:56     -264.866943        0.006524
BFGS:   39 01:11:56     -264.866974        0.006152
BFGS:   40 01:11:56     -264.866974        0.004995
BFGS:   41 01:11:56     -264.867004        0.004741
BFGS:   42 01:11:56     -264.866974        0.004568
BFGS:   43 01:11:56     -264.867004        0.005274
BFGS:   44 01:11:56     -264.867004        0.004997
BFGS:   45 01:11:57     -264.867004        0.004292
BFGS:   46 01:11:57     -264.867035        0.003472
BFGS:   47 01:11:57     -264.867035        0.003099
BFGS:   48 01:11:57     -264.867035        0.003208
BFGS:   49 01:11:57     -264.867035        0.003296
BFGS:   50 01:11:57     -264.867035        0.003194
BFGS:   51 01:11:57     -264.867035        0.002434
BFGS:   52 01:11:58     -264.867065        0.001924
BFGS:   53 01:11:58     -264.867065        0.001675
BFGS:   54 01:11:58     -264.867065        0.002728
BFGS:   55 01:11:58     -264.867065        0.003451
BFGS:   56 01:11:58     -264.867065        0.003169
BFGS:   57 01:11:58     -264.867065        0.002207
BFGS:   58 01:11:58     -264.867065        0.001637
BFGS:   59 01:11:59     -264.867065        0.001795
BFGS:   60 01:11:59     -264.867065        0.001842
BFGS:   61 01:11:59     -264.867065        0.001514
BFGS:   62 01:11:59     -264.867065        0.001256
BFGS:   63 01:11:59     -264.867065        0.001111
BFGS:   64 01:11:59     -264.867065        0.000875
