# Frequency(THz)  DOS_Intensity
-2.809020809096689497e+00 1.058656538737849824e-02
-2.669613418915679048e+00 3.094003037675390289e+01
-2.530206028734669044e+00 1.953137866178203979e+02
-2.390798638553659039e+00 4.681820263856421320e+02
-2.251391248372648590e+00 6.613068490980468823e+02
-2.111983858191638586e+00 8.286683831447861621e+02
-1.972576468010628581e+00 9.268014382914030875e+02
-1.833169077829618354e+00 1.037567412766435154e+03
-1.693761687648607905e+00 1.198527102539592761e+03
-1.554354297467597679e+00 1.267946347432799030e+03
-1.414946907286587674e+00 1.338265586013192205e+03
-1.275539517105577447e+00 1.377701616675619334e+03
-1.136132126924567221e+00 1.390565425124101921e+03
-9.967247367435568828e-01 1.377641182311422426e+03
-8.573173465625469891e-01 1.295214330243749600e+03
-7.179099563815366514e-01 1.162468878757510083e+03
-5.785025662005264246e-01 9.946011102681918601e+02
-4.390951760195160869e-01 7.989528183776828882e+02
-2.996877858385058047e-01 5.724689210968988391e+02
-1.602803956574959110e-01 3.025827021810187034e+02
-2.087300547648560795e-02 5.090502840688380104e+01
1.185343847045246951e-01 2.282662068458466820e+02
2.579417748855346026e-01 4.944983889715794021e+02
3.973491650665448849e-01 7.888369178041048144e+02
5.367565552475551671e-01 1.107374877031833194e+03
6.761639454285655049e-01 1.473796524097392876e+03
8.155713356095758426e-01 1.921907077357830758e+03
9.549787257905856253e-01 2.366020802175225072e+03
1.094386115971595519e+00 2.857623595609263248e+03
1.233793506152605746e+00 3.676689579292824419e+03
1.373200896333616194e+00 4.132639405489966521e+03
1.512608286514626421e+00 4.451532608955225442e+03
1.652015676695636870e+00 4.738888698871598535e+03
1.791423066876647097e+00 5.158809922567427748e+03
1.930830457057657323e+00 5.285285627741435746e+03
2.070237847238667772e+00 5.739530824257149106e+03
2.209645237419677777e+00 6.100985619759509973e+03
2.349052627600687337e+00 6.028023120203793951e+03
2.488460017781697786e+00 5.334325382641834040e+03
2.627867407962708235e+00 5.287103075540139798e+03
2.767274798143718240e+00 5.260251185095546134e+03
2.906682188324728688e+00 5.373307994976528789e+03
3.046089578505739137e+00 4.945237855630651211e+03
3.185496968686749142e+00 4.908563176945744999e+03
3.324904358867758702e+00 4.873723842329194667e+03
3.464311749048769151e+00 4.459680666326436040e+03
3.603719139229779156e+00 5.263387545021630103e+03
3.743126529410789605e+00 5.248877336850657230e+03
3.882533919591800053e+00 4.971695823152927005e+03
4.021941309772810058e+00 4.840595430038174527e+03
4.161348699953820507e+00 5.064823176674683054e+03
4.300756090134830956e+00 5.259060060556671488e+03
4.440163480315841404e+00 4.758688221328773579e+03
4.579570870496850965e+00 4.477041647101652416e+03
4.718978260677860526e+00 4.666070012201317695e+03
4.858385650858870974e+00 4.339171635202621474e+03
4.997793041039880535e+00 4.238543878796604076e+03
5.137200431220891872e+00 4.513696564924948689e+03
5.276607821401901433e+00 4.382141057071999967e+03
5.416015211582912769e+00 4.984425419296428117e+03
5.555422601763921442e+00 5.437606917384337066e+03
5.694829991944932779e+00 5.007445744486140939e+03
5.834237382125942339e+00 5.233963160916685410e+03
5.973644772306953676e+00 5.066940693273047145e+03
6.113052162487963237e+00 4.040867429122532030e+03
6.252459552668972798e+00 3.839692919665561021e+03
6.391866942849983246e+00 3.846511910429770523e+03
6.531274333030992807e+00 4.083890396713281007e+03
6.670681723212004144e+00 4.072357071937032742e+03
6.810089113393013704e+00 4.184420573857329146e+03
6.949496503574025041e+00 3.639638467682717419e+03
7.088903893755034602e+00 3.058400954387258480e+03
