--- Genetic Algorithm Summary (Recovered) ---
Date: 2026-01-12 15:44:58
Total structures: 421

All Successful Structures (sorted by energy):
====================================================================================================================================================================================
Num Atoms    Int. Symbol     Crystal System     Energy (eV/atom)     Iter  Gen   Sample   GA Parameters                                                                   
====================================================================================================================================================================================
352          P1              triclinic          -6.028899               1     1     6        D1:0.25, R21:0.25, Cell:(0.00,0.00,0.00), SC:[1, 4, 1]                          
352          P1              triclinic          -6.028899               1     1     4        D1:0.25, R21:-0.25, Cell:(0.00,0.00,0.00), SC:[1, 4, 1]                         
352          P1              triclinic          -6.028899               1     1     15       D1:1.00, R21:0.25, Cell:(0.00,0.00,0.00), SC:[1, 4, 1]                          
352          P1              triclinic          -6.028899               1     1     13       D1:1.00, R21:-0.25, Cell:(0.00,0.00,0.00), SC:[1, 4, 1]                         
352          P1              triclinic          -6.028899               1     1     14       D1:1.00, R21:0.00, Cell:(0.00,0.00,0.00), SC:[1, 4, 1]                          
352          P1              triclinic          -6.028811               1     1     2        D1:0.25, R21:0.00, Cell:(-0.07,-0.07,-0.07), SC:[1, 4, 1]                       
352          P1              triclinic          -6.028811               1     1     3        D1:0.25, R21:0.25, Cell:(-0.07,-0.07,-0.07), SC:[1, 4, 1]                       
352          P1              triclinic          -6.028811               1     1     1        D1:0.25, R21:-0.25, Cell:(-0.07,-0.07,-0.07), SC:[1, 4, 1]                      
352          P1              triclinic          -6.028716               1     3     3        D1:3.19, R21:-0.76, Cell:(-0.09,-0.07,-0.07), SC:[1, 4, 1]                      
352          P1              triclinic          -6.021726               1     2     31       D1:5.42, R21:0.00, Cell:(0.40,-0.07,-0.07), SC:[1, 4, 1]                        
176          P1              triclinic          -6.012297               3     3     46       D1:8.79, R21:1.44, Cell:(0.38,0.43,0.08), SC:[2, 2, 1]                          
88           P1              triclinic          -6.008355               3     2     34       D1:5.27, R21:0.74, Cell:(-0.21,0.03,0.07), SC:[2, 1, 1]                         
176          P2_1            monoclinic         -6.004968               2     2     25       D1:0.25, R21:0.25, Cell:(-0.07,-0.07,0.00), SC:[2, 1, 2]                        
88           P1              triclinic          -6.001442               4     1     61       D1:4.36, R21:1.24, Cell:(0.44,0.09,-0.16), SC:[2, 1, 1]                         
176          P2_12_12_1      orthorhombic       -5.997022               2     2     24       D1:0.25, R21:-0.25, Cell:(0.00,0.43,-0.20), SC:[2, 1, 2]                        
88           P2_12_12_1      orthorhombic       -5.997022               1     1     50       D1:9.38, R21:-0.48, Cell:(0.44,0.15,-0.30), SC:[1, 1, 1]                        
176          P1              triclinic          -5.996309               1     3     18       D1:4.00, R21:1.44, Cell:(-0.07,0.04,0.47), SC:[1, 1, 2]                         
176          P1              triclinic          -5.992713               4     2     36       D1:5.53, R21:0.27, Cell:(0.44,0.09,-0.16), SC:[2, 2, 1]                         
88           P1              triclinic          -5.991903               3     3     20       D1:5.27, R21:-0.50, Cell:(0.09,0.31,-0.11), SC:[2, 1, 1]                        
88           P1              triclinic          -5.991629               4     1     47       D1:9.46, R21:-1.32, Cell:(-0.11,0.11,0.46), SC:[1, 1, 2]                        
352          P1              triclinic          -5.991492               3     2     3        D1:5.30, R21:-0.08, Cell:(0.09,0.31,-0.11), SC:[2, 2, 2]                        
176          P2_1            monoclinic         -5.985935               2     3     14       D1:0.25, R21:0.81, Cell:(0.45,0.00,-0.05), SC:[2, 1, 2]                         
176          P1              triclinic          -5.985911               2     2     42       D1:0.25, R21:0.00, Cell:(0.00,0.00,-0.23), SC:[2, 1, 2]                         
44           Cc              monoclinic         -5.983793               3     2     25       D1:5.98, R21:-0.29, Cell:(-0.12,0.17,0.04), SC:[1, 1, 1]                        
176          P2_1            monoclinic         -5.981000               2     3     38       D1:0.25, R21:0.00, Cell:(0.00,0.00,0.09), SC:[2, 1, 2]                          
176          P1              triclinic          -5.980674               3     2     26       D1:4.17, R21:1.10, Cell:(-0.21,0.03,0.11), SC:[2, 1, 2]                         
44           P1              triclinic          -5.980645               4     2     20       D1:9.46, R21:0.47, Cell:(-0.11,0.11,0.49), SC:[1, 1, 1]                         
88           P1              triclinic          -5.975207               4     2     18       D1:0.95, R21:-0.45, Cell:(0.16,-0.11,0.18), SC:[2, 1, 1]                        
176          P2_12_12_1      orthorhombic       -5.970290               2     3     24       D1:0.25, R21:-1.13, Cell:(0.24,0.00,-0.39), SC:[2, 1, 2]                        
88           P1              triclinic          -5.970168               3     3     4        D1:5.27, R21:0.74, Cell:(-0.21,0.03,0.07), SC:[2, 1, 1]                         
352          P1              triclinic          -5.961124               1     2     18       D1:0.25, R21:-0.32, Cell:(0.07,0.28,0.07), SC:[1, 4, 1]                         
352          P1              triclinic          -5.958018               3     2     1        D1:4.17, R21:1.10, Cell:(0.38,-0.08,0.08), SC:[2, 2, 2]                         
352          P1              triclinic          -5.958018               3     1     37       D1:4.17, R21:1.10, Cell:(0.38,-0.08,0.08), SC:[2, 2, 2]                         
176          P1              triclinic          -5.954582               1     1     33       D1:8.47, R21:-0.87, Cell:(-0.04,0.04,0.18), SC:[1, 1, 2]                        
176          P1              triclinic          -5.954102               3     1     60       D1:6.57, R21:-0.06, Cell:(-0.21,0.03,0.07), SC:[2, 1, 2]                        
176          P1              triclinic          -5.947662               2     3     26       D1:0.25, R21:0.81, Cell:(0.00,0.00,-0.06), SC:[2, 1, 2]                         
176          P1              triclinic          -5.947011               2     3     34       D1:0.25, R21:0.25, Cell:(0.00,-0.07,-0.06), SC:[2, 1, 2]                        
352          P1              triclinic          -5.946412               1     1     34       D1:0.93, R21:-0.46, Cell:(0.24,0.21,-0.00), SC:[2, 1, 2]                        
88           P1              triclinic          -5.940951               3     1     73       D1:5.27, R21:0.74, Cell:(0.09,0.31,-0.11), SC:[2, 1, 1]                         
176          P1              triclinic          -5.940162               3     3     45       D1:8.79, R21:1.44, Cell:(-0.09,0.29,-0.10), SC:[2, 1, 2]                        
176          P1              triclinic          -5.939007               4     1     78       D1:2.02, R21:0.58, Cell:(0.43,-0.15,0.11), SC:[1, 4, 1]                         
176          P1              triclinic          -5.937703               3     2     29       D1:5.30, R21:-0.08, Cell:(0.34,-0.08,-0.08), SC:[2, 1, 2]                       
44           P1              triclinic          -5.931788               4     1     42       D1:0.95, R21:0.82, Cell:(0.01,0.28,0.30), SC:[1, 1, 1]                          
352          P1              triclinic          -5.921770               2     3     17       D1:7.42, R21:1.48, Cell:(-0.07,0.07,0.07), SC:[2, 2, 2]                         
176          P2_1            monoclinic         -5.907192               2     2     35       D1:0.25, R21:0.25, Cell:(0.03,0.00,0.00), SC:[1, 4, 1]                          
176          P1              triclinic          -5.906059               1     3     11       D1:4.00, R21:0.62, Cell:(-0.07,-0.01,0.44), SC:[2, 1, 1]                        
176          P1              triclinic          -5.905868               1     3     22       D1:4.00, R21:0.62, Cell:(-0.30,-0.07,0.23), SC:[1, 1, 2]                        
352          P1              triclinic          -5.905504               3     3     11       D1:7.36, R21:1.10, Cell:(0.38,-0.08,-0.08), SC:[2, 2, 2]                        
88           P1              triclinic          -5.903839               1     1     90       D1:0.41, R21:1.09, Cell:(0.09,0.19,-0.37), SC:[1, 1, 1]                         
88           P1              triclinic          -5.900498               4     1     55       D1:7.79, R21:-0.45, Cell:(0.00,-0.11,0.18), SC:[1, 1, 2]                        
88           P2_1            monoclinic         -5.899221               2     2     46       D1:0.25, R21:0.81, Cell:(0.07,0.07,0.07), SC:[2, 1, 1]                          
176          P1              triclinic          -5.897485               1     3     23       D1:4.00, R21:-0.25, Cell:(-0.07,0.21,0.47), SC:[1, 1, 2]                        
176          P1              triclinic          -5.896941               3     3     34       D1:5.30, R21:1.10, Cell:(0.37,-0.08,-0.08), SC:[2, 1, 2]                        
176          P1              triclinic          -5.893441               3     2     44       D1:4.17, R21:1.10, Cell:(-0.07,-0.08,0.08), SC:[2, 1, 2]                        
88           P2_1            monoclinic         -5.892686               2     2     34       D1:0.25, R21:-0.25, Cell:(0.00,0.00,0.00), SC:[1, 1, 2]                         
176          P1              triclinic          -5.889818               2     1     88       D1:3.10, R21:-0.10, Cell:(0.17,-0.28,0.33), SC:[2, 2, 1]                        
88           P1              triclinic          -5.886121               4     1     68       D1:5.45, R21:-0.82, Cell:(0.40,-0.05,-0.48), SC:[2, 1, 1]                       
352          P1              triclinic          -5.885799               4     1     82       D1:8.55, R21:-0.28, Cell:(-0.14,0.18,-0.24), SC:[2, 2, 2]                       
88           P1              triclinic          -5.884731               4     2     39       D1:8.87, R21:0.27, Cell:(0.00,-0.07,0.49), SC:[1, 1, 2]                         
88           P1              triclinic          -5.884377               1     1     63       D1:4.42, R21:-0.43, Cell:(0.32,-0.35,0.24), SC:[1, 1, 1]                        
352          P1              triclinic          -5.884282               1     1     66       D1:5.35, R21:-1.07, Cell:(0.13,0.35,-0.33), SC:[2, 2, 1]                        
176          P1              triclinic          -5.883908               3     2     15       D1:6.57, R21:-0.06, Cell:(-0.21,0.18,0.07), SC:[1, 4, 1]                        
88           P1              triclinic          -5.880986               2     1     37       D1:3.01, R21:-0.49, Cell:(0.45,0.50,-0.02), SC:[1, 1, 2]                        
352          P1              triclinic          -5.880923               1     1     48       D1:4.74, R21:0.59, Cell:(0.24,-0.05,0.50), SC:[2, 2, 1]                         
88           P1              triclinic          -5.879712               4     2     25       D1:1.07, R21:-1.32, Cell:(0.38,0.11,0.46), SC:[1, 1, 2]                         
176          P1              triclinic          -5.875701               2     2     7        D1:0.25, R21:-0.25, Cell:(0.38,0.00,0.49), SC:[2, 1, 2]                         
352          P1              triclinic          -5.875625               3     3     31       D1:6.57, R21:-0.06, Cell:(0.09,0.31,-0.11), SC:[2, 2, 2]                        
44           P1              triclinic          -5.875600               3     1     80       D1:5.30, R21:-0.08, Cell:(0.34,0.45,0.04), SC:[1, 1, 1]                         
88           P1              triclinic          -5.874909               1     1     37       D1:4.02, R21:0.09, Cell:(-0.04,0.34,0.40), SC:[1, 1, 1]                         
176          P1              triclinic          -5.874758               4     3     2        D1:2.02, R21:0.58, Cell:(-0.06,-0.15,0.11), SC:[2, 1, 2]                        
44           P1              triclinic          -5.872643               4     2     46       D1:5.90, R21:0.27, Cell:(0.00,0.11,-0.36), SC:[1, 1, 1]                         
352          P1              triclinic          -5.870017               1     3     6        D1:4.00, R21:0.00, Cell:(0.09,0.04,0.47), SC:[2, 2, 1]                          
176          P1              triclinic          -5.869989               2     1     53       D1:3.33, R21:0.75, Cell:(-0.05,0.11,0.10), SC:[2, 2, 1]                         
88           P1              triclinic          -5.867043               4     2     9        D1:9.46, R21:-1.32, Cell:(0.43,-0.15,0.11), SC:[2, 1, 1]                        
352          P1              triclinic          -5.866204               1     1     70       D1:2.95, R21:-0.10, Cell:(0.15,-0.00,0.50), SC:[1, 4, 1]                        
352          P1              triclinic          -5.865204               1     3     13       D1:0.41, R21:0.00, Cell:(0.13,0.04,-0.07), SC:[1, 4, 1]                         
352          P1              triclinic          -5.864978               1     2     13       D1:4.00, R21:-0.73, Cell:(-0.07,0.21,0.47), SC:[1, 4, 1]                        
176          P1              triclinic          -5.864861               2     2     50       D1:4.00, R21:-0.25, Cell:(0.07,-0.31,0.07), SC:[2, 1, 2]                        
176          P1              triclinic          -5.863857               1     3     46       D1:4.00, R21:0.62, Cell:(-0.07,-0.07,0.20), SC:[1, 1, 2]                        
176          P1              triclinic          -5.863508               3     3     2        D1:5.30, R21:1.10, Cell:(0.38,0.31,-0.11), SC:[2, 1, 2]                         
88           P1              triclinic          -5.863279               4     1     79       D1:4.89, R21:-1.31, Cell:(0.34,0.09,0.09), SC:[2, 1, 1]                         
352          P1              triclinic          -5.862827               1     3     28       D1:4.46, R21:-0.76, Cell:(-0.07,-0.07,0.50), SC:[1, 4, 1]                       
352          P1              triclinic          -5.862400               1     1     92       D1:0.94, R21:0.73, Cell:(-0.12,0.23,-0.18), SC:[1, 4, 1]                        
88           P1              triclinic          -5.861083               1     1     38       D1:1.20, R21:1.13, Cell:(0.33,0.05,0.46), SC:[1, 1, 1]                          
352          P1              triclinic          -5.860653               3     2     40       D1:4.17, R21:-0.08, Cell:(0.34,0.45,0.04), SC:[2, 2, 2]                         
88           P1              triclinic          -5.860410               4     2     19       D1:7.79, R21:0.82, Cell:(0.01,0.28,0.30), SC:[1, 1, 2]                          
176          P1              triclinic          -5.859517               4     2     34       D1:9.46, R21:-1.32, Cell:(-0.11,0.11,0.46), SC:[1, 4, 1]                        
176          P1              triclinic          -5.858974               4     2     42       D1:5.90, R21:0.27, Cell:(0.29,-0.15,0.11), SC:[1, 4, 1]                         
352          P1              triclinic          -5.858430               3     2     30       D1:5.27, R21:0.76, Cell:(0.38,-0.08,0.08), SC:[2, 2, 2]                         
176          P1              triclinic          -5.858397               4     1     63       D1:0.23, R21:1.04, Cell:(0.04,0.30,-0.09), SC:[2, 1, 2]                         
352          P1              triclinic          -5.857537               3     3     39       D1:6.57, R21:-0.06, Cell:(0.01,0.42,0.23), SC:[2, 2, 2]                         
176          P1              triclinic          -5.857506               1     1     47       D1:9.71, R21:-1.39, Cell:(0.25,-0.31,0.00), SC:[2, 1, 1]                        
44           P1              triclinic          -5.857384               3     2     23       D1:4.17, R21:1.10, Cell:(0.38,-0.08,0.30), SC:[1, 1, 1]                         
176          P1              triclinic          -5.856971               2     1     61       D1:1.63, R21:1.05, Cell:(0.49,-0.02,0.39), SC:[2, 1, 2]                         
176          P1              triclinic          -5.856875               4     2     31       D1:2.02, R21:0.58, Cell:(0.28,0.25,0.11), SC:[1, 4, 1]                          
176          P1              triclinic          -5.856787               3     1     58       D1:9.86, R21:-1.20, Cell:(-0.25,-0.02,0.37), SC:[1, 4, 1]                       
176          P1              triclinic          -5.856764               3     1     85       D1:8.79, R21:-0.29, Cell:(-0.12,0.17,0.04), SC:[1, 4, 1]                        
176          P1              triclinic          -5.856645               3     2     27       D1:6.57, R21:-0.06, Cell:(0.38,0.17,-0.18), SC:[2, 1, 2]                        
352          P1              triclinic          -5.856458               1     3     12       D1:4.00, R21:-0.25, Cell:(-0.07,-0.07,0.44), SC:[1, 4, 1]                       
352          P1              triclinic          -5.856004               3     3     6        D1:3.01, R21:1.10, Cell:(0.38,0.29,0.08), SC:[2, 2, 2]                          
176          P1              triclinic          -5.853516               4     1     89       D1:1.73, R21:1.22, Cell:(-0.07,0.29,-0.14), SC:[2, 1, 2]                        
44           P1              triclinic          -5.853156               3     2     48       D1:5.30, R21:-0.08, Cell:(0.37,0.45,0.04), SC:[1, 1, 1]                         
176          P1              triclinic          -5.851277               2     2     49       D1:4.00, R21:0.25, Cell:(0.10,0.00,0.00), SC:[2, 1, 2]                          
352          P1              triclinic          -5.851122               4     1     64       D1:5.29, R21:-1.06, Cell:(0.10,-0.23,0.47), SC:[2, 2, 2]                        
352          P1              triclinic          -5.850861               1     1     28       D1:1.91, R21:-1.43, Cell:(0.42,0.05,0.13), SC:[1, 4, 1]                         
88           P1              triclinic          -5.849263               1     2     32       D1:3.37, R21:1.17, Cell:(-0.07,0.21,0.47), SC:[1, 1, 1]                         
176          P1              triclinic          -5.848647               1     1     32       D1:4.53, R21:-0.39, Cell:(0.41,0.49,-0.05), SC:[1, 1, 2]                        
176          P1              triclinic          -5.848439               4     2     32       D1:4.36, R21:1.24, Cell:(0.09,0.09,-0.16), SC:[2, 1, 2]                         
176          P1              triclinic          -5.848383               1     1     54       D1:7.45, R21:-1.08, Cell:(0.47,0.31,-0.36), SC:[2, 1, 1]                        
352          P1              triclinic          -5.848381               3     2     9        D1:4.17, R21:1.10, Cell:(0.38,-0.08,0.08), SC:[2, 2, 2]                         
176          P1              triclinic          -5.848222               2     2     21       D1:7.61, R21:-0.25, Cell:(0.07,-0.22,0.07), SC:[2, 1, 2]                        
176          P1              triclinic          -5.848205               1     2     21       D1:8.02, R21:0.68, Cell:(0.07,0.07,-0.31), SC:[1, 1, 2]                         
88           P1              triclinic          -5.847382               3     1     30       D1:1.26, R21:-0.16, Cell:(0.38,0.13,0.21), SC:[2, 1, 1]                         
176          P1              triclinic          -5.846862               2     3     20       D1:0.25, R21:0.81, Cell:(0.38,0.00,-0.15), SC:[2, 1, 2]                         
176          P2_12_12_1      orthorhombic       -5.846545               2     2     33       D1:0.25, R21:-0.59, Cell:(0.07,0.07,0.44), SC:[2, 1, 2]                         
176          P1              triclinic          -5.846280               2     3     25       D1:4.00, R21:-1.20, Cell:(-0.11,0.23,-0.06), SC:[2, 1, 2]                       
352          P1              triclinic          -5.846179               1     1     43       D1:1.47, R21:-0.30, Cell:(-0.00,0.44,0.14), SC:[2, 1, 2]                        
176          P1              triclinic          -5.846058               2     2     32       D1:4.00, R21:0.25, Cell:(0.07,0.15,0.07), SC:[2, 1, 2]                          
88           P1              triclinic          -5.845729               2     1     47       D1:1.27, R21:0.10, Cell:(0.28,0.37,0.06), SC:[1, 1, 2]                          
176          P1              triclinic          -5.845568               1     1     88       D1:7.75, R21:-1.44, Cell:(0.15,0.15,-0.11), SC:[2, 1, 1]                        
176          P2_1            monoclinic         -5.844637               2     3     29       D1:0.25, R21:-0.25, Cell:(0.00,-0.07,0.30), SC:[2, 1, 2]                        
44           P1              triclinic          -5.844199               3     2     8        D1:1.52, R21:-0.08, Cell:(0.34,0.45,0.04), SC:[1, 1, 1]                         
352          P1              triclinic          -5.843983               1     3     16       D1:4.00, R21:0.62, Cell:(-0.07,0.04,0.47), SC:[1, 4, 1]                         
176          P1              triclinic          -5.843379               1     1     53       D1:2.76, R21:0.38, Cell:(0.42,0.30,0.19), SC:[1, 1, 2]                          
176          P1              triclinic          -5.843188               4     1     43       D1:3.45, R21:1.38, Cell:(-0.02,-0.22,0.17), SC:[2, 1, 2]                        
176          P1              triclinic          -5.842459               1     2     39       D1:6.07, R21:1.17, Cell:(0.49,0.21,0.47), SC:[1, 1, 2]                          
352          P1              triclinic          -5.842027               3     3     25       D1:6.57, R21:-0.06, Cell:(0.38,0.28,0.34), SC:[2, 2, 2]                         
88           P1              triclinic          -5.841203               4     2     29       D1:4.36, R21:1.24, Cell:(0.44,-0.07,-0.11), SC:[2, 1, 1]                        
88           P1              triclinic          -5.841018               3     3     13       D1:8.79, R21:1.44, Cell:(0.38,-0.24,0.08), SC:[2, 1, 1]                         
176          P1              triclinic          -5.840757               3     1     45       D1:4.73, R21:-1.07, Cell:(0.29,0.10,-0.06), SC:[2, 1, 2]                        
352          P1              triclinic          -5.839617               4     1     83       D1:5.79, R21:0.95, Cell:(-0.23,-0.11,0.49), SC:[2, 2, 2]                        
176          P1              triclinic          -5.839250               1     3     19       D1:4.00, R21:0.00, Cell:(0.39,-0.07,-0.07), SC:[1, 1, 2]                        
352          P1              triclinic          -5.839147               1     1     77       D1:7.53, R21:-1.46, Cell:(0.35,-0.00,0.48), SC:[1, 4, 1]                        
176          P1              triclinic          -5.838834               4     2     27       D1:5.90, R21:-0.86, Cell:(0.43,-0.14,-0.32), SC:[1, 4, 1]                       
176          P1              triclinic          -5.838699               4     1     71       D1:3.86, R21:-0.08, Cell:(0.41,0.18,-0.10), SC:[2, 2, 1]                        
88           P1              triclinic          -5.836571               4     2     17       D1:5.86, R21:-0.58, Cell:(0.40,-0.05,0.49), SC:[2, 1, 1]                        
176          P1              triclinic          -5.835734               1     3     9        D1:4.00, R21:-1.49, Cell:(-0.07,-0.07,0.23), SC:[1, 1, 2]                       
176          P1              triclinic          -5.833514               3     2     11       D1:5.30, R21:-0.08, Cell:(0.34,0.45,0.07), SC:[2, 1, 2]                         
176          P1              triclinic          -5.833122               2     1     50       D1:9.93, R21:0.15, Cell:(0.37,0.19,0.15), SC:[1, 4, 1]                          
176          P1              triclinic          -5.832693               4     1     99       D1:6.64, R21:0.75, Cell:(0.05,-0.28,0.47), SC:[1, 4, 1]                         
352          P1              triclinic          -5.832306               3     2     38       D1:5.54, R21:-0.29, Cell:(0.38,0.17,0.04), SC:[2, 2, 2]                         
176          P1              triclinic          -5.831540               3     1     53       D1:8.90, R21:-0.11, Cell:(-0.02,-0.06,0.16), SC:[2, 2, 1]                       
176          P1              triclinic          -5.831375               1     3     8        D1:8.02, R21:1.17, Cell:(-0.07,0.21,0.47), SC:[1, 1, 2]                         
176          P1              triclinic          -5.831336               1     1     93       D1:1.15, R21:-1.20, Cell:(0.16,0.17,0.38), SC:[1, 1, 2]                         
176          P1              triclinic          -5.831204               1     3     47       D1:4.00, R21:0.00, Cell:(-0.07,0.04,0.47), SC:[1, 1, 2]                         
88           P1              triclinic          -5.829797               4     3     6        D1:9.46, R21:0.92, Cell:(0.00,-0.07,-0.23), SC:[2, 1, 1]                        
176          P1              triclinic          -5.828411               1     1     68       D1:6.65, R21:0.58, Cell:(0.37,0.44,-0.26), SC:[2, 1, 1]                         
176          P1              triclinic          -5.825067               3     2     14       D1:4.17, R21:1.10, Cell:(0.38,-0.08,0.08), SC:[2, 1, 2]                         
352          P1              triclinic          -5.824981               1     1     56       D1:6.16, R21:0.89, Cell:(-0.08,0.30,-0.00), SC:[1, 4, 1]                        
176          P1              triclinic          -5.823461               1     3     37       D1:4.00, R21:0.00, Cell:(0.35,-0.07,0.44), SC:[2, 1, 1]                         
176          P1              triclinic          -5.823255               3     2     20       D1:4.17, R21:1.10, Cell:(-0.16,-0.08,0.37), SC:[2, 2, 1]                        
176          P1              triclinic          -5.822021               1     2     3        D1:8.02, R21:0.66, Cell:(-0.07,0.48,0.47), SC:[1, 1, 2]                         
88           P1              triclinic          -5.822018               2     1     29       D1:8.03, R21:-0.20, Cell:(-0.01,0.35,0.08), SC:[1, 1, 2]                        
44           P1              triclinic          -5.820828               3     1     82       D1:2.81, R21:1.32, Cell:(0.28,0.12,0.46), SC:[1, 1, 1]                          
176          P1              triclinic          -5.819730               4     1     51       D1:6.06, R21:-0.94, Cell:(0.05,0.44,-0.05), SC:[1, 4, 1]                        
352          P1              triclinic          -5.819018               2     1     36       D1:5.84, R21:0.59, Cell:(0.16,0.04,-0.16), SC:[2, 2, 2]                         
176          P1              triclinic          -5.815843               3     2     24       D1:4.17, R21:1.10, Cell:(0.38,-0.33,0.08), SC:[1, 4, 1]                         
176          P1              triclinic          -5.815619               1     2     9        D1:4.00, R21:-0.25, Cell:(0.22,0.07,0.07), SC:[1, 1, 2]                         
352          P1              triclinic          -5.815361               4     1     70       D1:3.25, R21:0.50, Cell:(-0.23,-0.10,0.37), SC:[2, 2, 2]                        
176          P1              triclinic          -5.815319               3     1     28       D1:6.02, R21:1.37, Cell:(0.49,-0.23,0.41), SC:[2, 2, 1]                         
176          P1              triclinic          -5.814914               4     1     37       D1:7.19, R21:0.53, Cell:(0.28,0.32,-0.37), SC:[2, 2, 1]                         
88           P1              triclinic          -5.805391               4     1     46       D1:7.99, R21:1.31, Cell:(0.39,0.45,-0.49), SC:[1, 1, 2]                         
176          P1              triclinic          -5.805365               4     2     22       D1:2.02, R21:0.58, Cell:(0.43,-0.15,0.11), SC:[1, 4, 1]                         
352          P1              triclinic          -5.803533               1     2     25       D1:4.00, R21:-0.25, Cell:(0.07,0.07,0.07), SC:[1, 4, 1]                         
176          P1              triclinic          -5.803474               3     3     35       D1:5.30, R21:0.14, Cell:(-0.30,0.28,0.08), SC:[2, 1, 2]                         
352          P1              triclinic          -5.802872               3     1     86       D1:5.01, R21:1.31, Cell:(0.47,-0.01,-0.01), SC:[2, 2, 2]                        
88           P1              triclinic          -5.801965               3     2     36       D1:4.17, R21:1.10, Cell:(0.09,0.31,0.23), SC:[2, 1, 1]                          
88           P1              triclinic          -5.800644               2     1     65       D1:6.68, R21:1.33, Cell:(0.49,-0.16,-0.19), SC:[1, 1, 2]                        
176          P1              triclinic          -5.799324               1     2     26       D1:4.00, R21:1.33, Cell:(0.07,0.45,0.33), SC:[2, 1, 1]                          
44           P1              triclinic          -5.798038               4     2     23       D1:0.95, R21:0.82, Cell:(0.01,0.28,0.30), SC:[1, 1, 1]                          
176          P1              triclinic          -5.796633               2     1     82       D1:6.09, R21:1.14, Cell:(0.09,0.36,-0.29), SC:[2, 2, 1]                         
88           P1              triclinic          -5.795764               3     1     32       D1:7.41, R21:-0.71, Cell:(0.39,0.31,0.02), SC:[1, 1, 2]                         
176          P1              triclinic          -5.795504               4     2     48       D1:2.02, R21:-1.32, Cell:(-0.11,0.11,0.46), SC:[1, 4, 1]                        
176          P1              triclinic          -5.794428               1     1     95       D1:0.63, R21:0.70, Cell:(0.18,0.47,0.29), SC:[1, 1, 2]                          
352          P1              triclinic          -5.790597               1     1     73       D1:9.95, R21:-1.28, Cell:(0.28,0.49,-0.10), SC:[2, 2, 1]                        
88           P1              triclinic          -5.790382               4     1     41       D1:8.56, R21:0.52, Cell:(-0.21,0.27,0.29), SC:[2, 1, 1]                         
88           P1              triclinic          -5.790347               4     2     50       D1:5.45, R21:-0.82, Cell:(0.40,0.11,0.46), SC:[1, 1, 2]                         
176          P1              triclinic          -5.789013               4     1     33       D1:5.64, R21:-0.44, Cell:(0.04,-0.20,0.38), SC:[1, 4, 1]                        
88           P1              triclinic          -5.788881               4     2     44       D1:5.90, R21:1.24, Cell:(0.31,0.09,0.48), SC:[2, 1, 1]                          
44           P1              triclinic          -5.787523               3     2     16       D1:5.30, R21:-0.63, Cell:(0.34,0.35,-0.35), SC:[1, 1, 1]                        
176          P1              triclinic          -5.784691               2     1     77       D1:5.55, R21:-0.24, Cell:(0.29,0.37,-0.18), SC:[2, 2, 1]                        
88           P1              triclinic          -5.783491               3     1     31       D1:4.23, R21:0.52, Cell:(0.04,-0.40,0.46), SC:[1, 1, 2]                         
176          P1              triclinic          -5.783206               1     1     65       D1:4.44, R21:1.29, Cell:(0.16,0.19,0.29), SC:[2, 1, 1]                          
176          P1              triclinic          -5.780778               3     3     37       D1:3.74, R21:-0.52, Cell:(0.33,-0.12,0.02), SC:[2, 1, 2]                        
88           P1              triclinic          -5.778561               3     1     54       D1:8.03, R21:-0.67, Cell:(0.46,0.37,-0.49), SC:[2, 1, 1]                        
176          P1              triclinic          -5.776634               2     1     35       D1:8.23, R21:1.26, Cell:(0.37,-0.27,0.45), SC:[2, 1, 2]                         
88           P1              triclinic          -5.774757               2     1     81       D1:1.71, R21:0.09, Cell:(0.00,0.05,0.11), SC:[2, 1, 1]                          
176          P1              triclinic          -5.771498               2     1     90       D1:8.35, R21:1.05, Cell:(0.44,0.49,0.08), SC:[1, 4, 1]                          
176          P1              triclinic          -5.770351               1     1     75       D1:6.35, R21:-1.46, Cell:(0.36,0.01,-0.16), SC:[1, 1, 2]                        
176          P1              triclinic          -5.764928               3     3     5        D1:6.57, R21:-0.06, Cell:(0.38,-0.03,0.24), SC:[2, 1, 2]                        
352          P1              triclinic          -5.763371               4     1     39       D1:1.15, R21:0.41, Cell:(-0.15,0.14,0.37), SC:[2, 2, 2]                         
176          P1              triclinic          -5.763180               2     3     3        D1:0.25, R21:0.54, Cell:(0.10,0.00,-0.06), SC:[2, 1, 2]                         
44           P1              triclinic          -5.761412               2     1     100      D1:3.32, R21:-1.48, Cell:(0.14,-0.19,0.40), SC:[1, 1, 1]                        
176          P1              triclinic          -5.757772               2     1     55       D1:5.44, R21:-0.37, Cell:(0.06,0.40,0.26), SC:[2, 1, 2]                         
88           P1              triclinic          -5.757016               4     2     28       D1:5.90, R21:0.27, Cell:(0.44,0.37,-0.16), SC:[2, 1, 1]                         
176          P1              triclinic          -5.756364               1     1     76       D1:2.85, R21:1.09, Cell:(-0.48,0.35,0.34), SC:[1, 1, 2]                         
176          P1              triclinic          -5.753085               2     1     34       D1:9.08, R21:1.11, Cell:(0.20,-0.15,0.37), SC:[1, 4, 1]                         
88           P1              triclinic          -5.748919               3     3     8        D1:9.54, R21:1.10, Cell:(0.38,0.28,0.50), SC:[2, 1, 1]                          
