      Step     Time          Energy          fmax
BFGS:    0 21:21:36      -38.556186        0.014754
BFGS:    1 21:21:36      -38.556195        0.014336
BFGS:    2 21:21:37      -38.556299        0.010534
BFGS:    3 21:21:37      -38.556308        0.009999
BFGS:    4 21:21:37      -38.556395        0.005667
BFGS:    5 21:21:37      -38.556402        0.002606
BFGS:    6 21:21:37      -38.556403        0.001778
BFGS:    7 21:21:37      -38.556403        0.001794
BFGS:    8 21:21:37      -38.556406        0.001800
BFGS:    9 21:21:38      -38.556406        0.001758
BFGS:   10 21:21:38      -38.556408        0.001702
BFGS:   11 21:21:38      -38.556408        0.001656
BFGS:   12 21:21:38      -38.556408        0.001629
BFGS:   13 21:21:38      -38.556409        0.001570
BFGS:   14 21:21:38      -38.556409        0.001417
BFGS:   15 21:21:39      -38.556410        0.001617
BFGS:   16 21:21:39      -38.556411        0.001927
BFGS:   17 21:21:39      -38.556414        0.001346
BFGS:   18 21:21:39      -38.556415        0.000479
