      Step     Time          Energy          fmax
BFGS:    0 02:44:04     -265.089500        0.124758
BFGS:    1 02:44:05     -265.092168        0.108503
BFGS:    2 02:44:05     -265.098615        0.064273
BFGS:    3 02:44:05     -265.099239        0.052186
BFGS:    4 02:44:05     -265.100978        0.038027
BFGS:    5 02:44:05     -265.101448        0.038117
BFGS:    6 02:44:06     -265.102344        0.035243
BFGS:    7 02:44:06     -265.102764        0.034246
BFGS:    8 02:44:06     -265.103178        0.032600
BFGS:    9 02:44:06     -265.103574        0.030709
BFGS:   10 02:44:06     -265.104027        0.033818
BFGS:   11 02:44:07     -265.104428        0.029334
BFGS:   12 02:44:07     -265.104767        0.027305
BFGS:   13 02:44:07     -265.105066        0.025294
BFGS:   14 02:44:07     -265.105343        0.027429
BFGS:   15 02:44:07     -265.105609        0.023551
BFGS:   16 02:44:08     -265.105857        0.022305
BFGS:   17 02:44:08     -265.106073        0.020784
BFGS:   18 02:44:08     -265.106249        0.017103
BFGS:   19 02:44:08     -265.106387        0.017127
BFGS:   20 02:44:08     -265.106485        0.016190
BFGS:   21 02:44:08     -265.106584        0.014612
BFGS:   22 02:44:09     -265.106663        0.012891
BFGS:   23 02:44:09     -265.106728        0.012071
BFGS:   24 02:44:09     -265.106784        0.010461
BFGS:   25 02:44:09     -265.106825        0.009238
BFGS:   26 02:44:09     -265.106862        0.008639
BFGS:   27 02:44:10     -265.106888        0.007997
BFGS:   28 02:44:10     -265.106914        0.007999
BFGS:   29 02:44:10     -265.106939        0.005597
BFGS:   30 02:44:10     -265.106947        0.005550
BFGS:   31 02:44:10     -265.106956        0.004440
BFGS:   32 02:44:11     -265.106969        0.005005
BFGS:   33 02:44:11     -265.106976        0.004281
BFGS:   34 02:44:11     -265.106984        0.005396
BFGS:   35 02:44:11     -265.106993        0.005535
BFGS:   36 02:44:11     -265.107006        0.004675
BFGS:   37 02:44:11     -265.107008        0.005180
BFGS:   38 02:44:12     -265.107022        0.004787
BFGS:   39 02:44:12     -265.107033        0.004836
BFGS:   40 02:44:12     -265.107041        0.005039
BFGS:   41 02:44:12     -265.107053        0.004092
BFGS:   42 02:44:12     -265.107055        0.004208
BFGS:   43 02:44:13     -265.107062        0.002957
BFGS:   44 02:44:13     -265.107065        0.003041
BFGS:   45 02:44:13     -265.107072        0.003212
BFGS:   46 02:44:13     -265.107075        0.003548
BFGS:   47 02:44:13     -265.107077        0.002691
BFGS:   48 02:44:13     -265.107080        0.002850
BFGS:   49 02:44:14     -265.107087        0.002381
BFGS:   50 02:44:14     -265.107088        0.002807
BFGS:   51 02:44:14     -265.107087        0.002559
BFGS:   52 02:44:14     -265.107090        0.002269
BFGS:   53 02:44:14     -265.107090        0.002241
BFGS:   54 02:44:15     -265.107092        0.001969
BFGS:   55 02:44:15     -265.107096        0.002238
BFGS:   56 02:44:15     -265.107094        0.001765
BFGS:   57 02:44:15     -265.107095        0.001552
BFGS:   58 02:44:15     -265.107099        0.001380
BFGS:   59 02:44:15     -265.107097        0.001239
BFGS:   60 02:44:16     -265.107101        0.001239
BFGS:   61 02:44:16     -265.107105        0.001360
BFGS:   62 02:44:16     -265.107100        0.001283
BFGS:   63 02:44:16     -265.107100        0.001230
BFGS:   64 02:44:16     -265.107103        0.001320
BFGS:   65 02:44:17     -265.107106        0.001325
BFGS:   66 02:44:17     -265.107104        0.001246
BFGS:   67 02:44:17     -265.107101        0.000731
