      Step     Time          Energy          fmax
BFGS:    0 09:10:18      -60.778366        0.152811
BFGS:    1 09:10:18      -60.779359        0.151251
BFGS:    2 09:10:19      -60.781554        0.128914
BFGS:    3 09:10:19      -60.782662        0.117533
BFGS:    4 09:10:19      -60.785403        0.173209
BFGS:    5 09:10:19      -60.787326        0.203042
BFGS:    6 09:10:19      -60.789729        0.205439
BFGS:    7 09:10:20      -60.792659        0.179928
BFGS:    8 09:10:20      -60.796877        0.232548
BFGS:    9 09:10:20      -60.800482        0.183944
BFGS:   10 09:10:20      -60.802537        0.097494
BFGS:   11 09:10:20      -60.803248        0.058875
BFGS:   12 09:10:20      -60.803638        0.055559
BFGS:   13 09:10:20      -60.804223        0.073975
BFGS:   14 09:10:20      -60.804738        0.063611
BFGS:   15 09:10:20      -60.805065        0.046522
BFGS:   16 09:10:20      -60.805257        0.042523
BFGS:   17 09:10:20      -60.805413        0.037318
BFGS:   18 09:10:20      -60.805529        0.025800
BFGS:   19 09:10:20      -60.805591        0.023420
BFGS:   20 09:10:21      -60.805626        0.017525
BFGS:   21 09:10:21      -60.805659        0.018787
BFGS:   22 09:10:21      -60.805686        0.014047
BFGS:   23 09:10:21      -60.805697        0.005354
BFGS:   24 09:10:21      -60.805699        0.002262
BFGS:   25 09:10:21      -60.805700        0.001199
BFGS:   26 09:10:21      -60.805700        0.000986
