# Frequency(THz)  DOS_Intensity
-3.779909286446529570e+00 3.204136220178880560e-03
-3.656903423092656702e+00 4.081146330022490609e+00
-3.533897559738783389e+00 8.696463791482067052e+00
-3.410891696384910077e+00 1.463301438391631848e+01
-3.287885833031037208e+00 3.452276882609668007e+01
-3.164879969677164340e+00 8.638722913278468241e+01
-3.041874106323290583e+00 1.340294147103502382e+02
-2.918868242969417270e+00 1.933193897725358568e+02
-2.795862379615544402e+00 2.286890946294651883e+02
-2.672856516261671533e+00 2.904456018885815070e+02
-2.549850652907798221e+00 3.422795527801810636e+02
-2.426844789553924908e+00 3.965328514558273696e+02
-2.303838926200051596e+00 4.252321295030741339e+02
-2.180833062846178727e+00 4.468059487504340268e+02
-2.057827199492305414e+00 4.771730196025274608e+02
-1.934821336138432102e+00 5.150961218745511587e+02
-1.811815472784559011e+00 5.347544891008066088e+02
-1.688809609430686143e+00 5.809337742121408610e+02
-1.565803746076812608e+00 6.001800618939344076e+02
-1.442797882722939296e+00 6.014902361747009536e+02
-1.319792019369066427e+00 6.087339502224234593e+02
-1.196786156015193336e+00 6.265538932709530400e+02
-1.073780292661320024e+00 6.201856597836640503e+02
-9.507744293074466002e-01 5.761840518645354905e+02
-8.277685659535736207e-01 5.274515499120179811e+02
-7.047627025997007522e-01 4.568084710242936808e+02
-5.817568392458273285e-01 3.995004758279229122e+02
-4.587509758919539604e-01 3.147972040328564276e+02
-3.357451125380809809e-01 2.291677846522399307e+02
-2.127392491842080291e-01 1.491263620948986954e+02
-8.973338583033464710e-02 6.296248329004185962e+01
3.327247752353873489e-02 2.538902022594758634e+01
1.562783408774116867e-01 1.053769142770730411e+02
2.792842042312846385e-01 1.959975794823280637e+02
4.022900675851576180e-01 2.923646181093265568e+02
5.252959309390313747e-01 3.935797002434301248e+02
6.483017942929043542e-01 5.019436279983350460e+02
7.713076576467773338e-01 6.510833732679120658e+02
8.943135210006510905e-01 7.855652011983891043e+02
1.017319384354524070e+00 9.093906349818245189e+02
1.140325247708397161e+00 1.062198483975859972e+03
1.263331111062270029e+00 1.166801336611996931e+03
1.386336974416142898e+00 1.265199794549137550e+03
1.509342837770016876e+00 1.416456695014525849e+03
1.632348701123889745e+00 1.625783311831234414e+03
1.755354564477762613e+00 1.762035419949012748e+03
1.878360427831636592e+00 1.910658907046670492e+03
2.001366291185509461e+00 2.093476436742859278e+03
2.124372154539382329e+00 2.177518953429013436e+03
2.247378017893255198e+00 2.161358870845235288e+03
2.370383881247128510e+00 2.125646162024444948e+03
2.493389744601002267e+00 2.020185076736957399e+03
2.616395607954875135e+00 1.833819535520964109e+03
2.739401471308748004e+00 1.983169341738952653e+03
2.862407334662621761e+00 1.660429588522689073e+03
2.985413198016494629e+00 1.722127251802019600e+03
3.108419061370367942e+00 1.609803144838875141e+03
3.231424924724240810e+00 1.721467730431140581e+03
3.354430788078113679e+00 1.690778909266507299e+03
3.477436651431987436e+00 1.805378057705580432e+03
3.600442514785860304e+00 1.939395609781801568e+03
3.723448378139733617e+00 1.933664349114590095e+03
3.846454241493607373e+00 2.132610724842286800e+03
3.969460104847480242e+00 2.187665500919084934e+03
4.092465968201353554e+00 2.353013356286246562e+03
4.215471831555226423e+00 2.154000611094391843e+03
4.338477694909099291e+00 2.283748642947583448e+03
4.461483558262972160e+00 2.553546552283546589e+03
4.584489421616845028e+00 2.597549565069933578e+03
4.707495284970719673e+00 2.518939180206781202e+03
4.830501148324592542e+00 2.715510376277693467e+03
4.953507011678465410e+00 2.670940766926653396e+03
5.076512875032338279e+00 2.561961209901480743e+03
5.199518738386211147e+00 2.751546925243244459e+03
5.322524601740084904e+00 2.716067708575575125e+03
5.445530465093957773e+00 2.495577036885726102e+03
