      Step     Time          Energy          fmax
BFGS:    0 06:05:45     -267.079679        0.126779
BFGS:    1 06:05:45     -267.083153        0.104259
BFGS:    2 06:05:46     -267.090416        0.067893
BFGS:    3 06:05:46     -267.091010        0.063376
BFGS:    4 06:05:46     -267.093307        0.027713
BFGS:    5 06:05:46     -267.093563        0.030422
BFGS:    6 06:05:46     -267.093856        0.021912
BFGS:    7 06:05:46     -267.093992        0.016467
BFGS:    8 06:05:46     -267.094109        0.015127
BFGS:    9 06:05:46     -267.094215        0.018668
BFGS:   10 06:05:46     -267.094347        0.019886
BFGS:   11 06:05:46     -267.094444        0.013530
BFGS:   12 06:05:46     -267.094495        0.010352
BFGS:   13 06:05:46     -267.094527        0.009835
BFGS:   14 06:05:46     -267.094569        0.012308
BFGS:   15 06:05:46     -267.094621        0.014493
BFGS:   16 06:05:47     -267.094662        0.011059
BFGS:   17 06:05:47     -267.094685        0.006773
BFGS:   18 06:05:47     -267.094700        0.006278
BFGS:   19 06:05:47     -267.094717        0.006255
BFGS:   20 06:05:47     -267.094738        0.007345
BFGS:   21 06:05:47     -267.094757        0.006805
BFGS:   22 06:05:47     -267.094774        0.006353
BFGS:   23 06:05:47     -267.094787        0.005175
BFGS:   24 06:05:47     -267.094799        0.005911
BFGS:   25 06:05:47     -267.094809        0.005440
BFGS:   26 06:05:47     -267.094817        0.004856
BFGS:   27 06:05:47     -267.094825        0.005048
BFGS:   28 06:05:47     -267.094831        0.003165
BFGS:   29 06:05:47     -267.094835        0.002344
BFGS:   30 06:05:47     -267.094838        0.002291
BFGS:   31 06:05:47     -267.094840        0.002663
BFGS:   32 06:05:47     -267.094843        0.002309
BFGS:   33 06:05:47     -267.094845        0.001899
BFGS:   34 06:05:47     -267.094847        0.002057
BFGS:   35 06:05:47     -267.094848        0.002023
BFGS:   36 06:05:47     -267.094850        0.002305
BFGS:   37 06:05:47     -267.094852        0.002146
BFGS:   38 06:05:47     -267.094854        0.002520
BFGS:   39 06:05:47     -267.094855        0.002345
BFGS:   40 06:05:47     -267.094857        0.001656
BFGS:   41 06:05:47     -267.094858        0.001904
BFGS:   42 06:05:47     -267.094860        0.001888
BFGS:   43 06:05:48     -267.094861        0.001913
BFGS:   44 06:05:48     -267.094862        0.001575
BFGS:   45 06:05:48     -267.094863        0.001443
BFGS:   46 06:05:48     -267.094864        0.001328
BFGS:   47 06:05:48     -267.094864        0.001481
BFGS:   48 06:05:48     -267.094865        0.001392
BFGS:   49 06:05:48     -267.094866        0.001200
BFGS:   50 06:05:48     -267.094866        0.000989
