      Step     Time          Energy          fmax
BFGS:    0 21:21:31      -60.735226        0.155011
BFGS:    1 21:21:31      -60.736549        0.118020
BFGS:    2 21:21:31      -60.738916        0.088517
BFGS:    3 21:21:31      -60.739361        0.072698
BFGS:    4 21:21:31      -60.740594        0.071248
BFGS:    5 21:21:32      -60.741137        0.072504
BFGS:    6 21:21:32      -60.741819        0.083175
BFGS:    7 21:21:32      -60.742255        0.092298
BFGS:    8 21:21:32      -60.742862        0.093504
BFGS:    9 21:21:32      -60.743753        0.115180
BFGS:   10 21:21:32      -60.744905        0.120676
BFGS:   11 21:21:32      -60.745798        0.083617
BFGS:   12 21:21:33      -60.746324        0.079346
BFGS:   13 21:21:33      -60.746663        0.063805
BFGS:   14 21:21:33      -60.747077        0.076898
BFGS:   15 21:21:33      -60.747504        0.063768
BFGS:   16 21:21:33      -60.747755        0.037625
BFGS:   17 21:21:33      -60.747876        0.032129
BFGS:   18 21:21:34      -60.747989        0.033375
BFGS:   19 21:21:34      -60.748130        0.042237
BFGS:   20 21:21:34      -60.748259        0.028687
BFGS:   21 21:21:34      -60.748319        0.017434
BFGS:   22 21:21:34      -60.748335        0.008563
BFGS:   23 21:21:34      -60.748342        0.007060
BFGS:   24 21:21:34      -60.748344        0.003607
BFGS:   25 21:21:35      -60.748346        0.000915
