# Frequency(THz)  DOS_Intensity
-3.357628004368607755e+00 5.657921626996294077e-03
-3.217319575721552916e+00 2.493610433341138588e+01
-3.077011147074498520e+00 8.835896112598808827e+01
-2.936702718427443681e+00 1.429076391080225790e+02
-2.796394289780389286e+00 1.846977782021578491e+02
-2.656085861133334891e+00 2.949832538174137539e+02
-2.515777432486280052e+00 4.290065920945226594e+02
-2.375469003839225657e+00 5.859887712261445358e+02
-2.235160575192170818e+00 6.643426792373767285e+02
-2.094852146545116423e+00 7.317193090354345486e+02
-1.954543717898062027e+00 7.904424075947526944e+02
-1.814235289251007188e+00 9.093060056298174914e+02
-1.673926860603952793e+00 1.029479318759248599e+03
-1.533618431956898176e+00 1.165560446051756799e+03
-1.393310003309843337e+00 1.309982286281865981e+03
-1.253001574662788942e+00 1.272900424905380305e+03
-1.112693146015734325e+00 1.280427236054282503e+03
-9.723847173686799295e-01 1.229479104770835875e+03
-8.320762887216255344e-01 1.150980551459511162e+03
-6.917678600745705841e-01 1.063975040761585888e+03
-5.514594314275160780e-01 9.139381120718152260e+02
-4.111510027804616829e-01 7.332032003119892352e+02
-2.708425741334067882e-01 5.021822900061961263e+02
-1.305341454863523099e-01 2.607481692305015599e+02
9.774283160702161577e-03 4.218594616782299056e+01
1.500827118077566191e-01 2.903387191918282042e+02
2.903911404548110697e-01 5.692380383228106666e+02
4.306995691018655759e-01 9.105534910092510472e+02
5.710079977489208591e-01 1.257231700648778769e+03
7.113164263959753653e-01 1.706533428865244559e+03
8.516248550430297604e-01 2.148297437881702081e+03
9.919332836900842665e-01 2.488964760675392426e+03
1.132241712337138662e+00 3.160655866787656578e+03
1.272550140984193279e+00 3.334666603362615206e+03
1.412858569631247674e+00 3.972319053783900017e+03
1.553166998278302069e+00 4.185555824981490332e+03
1.693475426925356686e+00 4.586810266881642747e+03
1.833783855572411969e+00 4.816794807777815549e+03
1.974092284219466364e+00 5.047831575855616393e+03
2.114400712866520760e+00 5.374708081524328918e+03
2.254709141513575155e+00 5.640986094191363009e+03
2.395017570160629994e+00 5.863668942418484221e+03
2.535325998807684389e+00 5.645548307468298844e+03
2.675634427454738784e+00 5.533550184196746159e+03
2.815942856101794067e+00 5.107187067065283372e+03
2.956251284748848462e+00 5.333663687258766004e+03
3.096559713395902858e+00 5.647956760164909610e+03
3.236868142042957253e+00 5.401659787067057550e+03
3.377176570690012092e+00 4.899192366986258094e+03
3.517484999337066487e+00 4.948077043868011060e+03
3.657793427984120882e+00 4.959868360881840090e+03
3.798101856631175277e+00 4.742301996757436427e+03
3.938410285278229672e+00 4.974211852888317480e+03
4.078718713925285400e+00 5.104531287869026528e+03
4.219027142572338462e+00 4.889535930509297941e+03
4.359335571219393302e+00 4.880148718656763776e+03
4.499643999866449029e+00 4.753109835794013634e+03
4.639952428513503868e+00 4.706554616415468445e+03
4.780260857160557819e+00 4.699993077351492502e+03
4.920569285807612658e+00 4.256606722997797078e+03
5.060877714454667498e+00 4.061836199981701611e+03
5.201186143101721449e+00 3.963124309059821371e+03
5.341494571748776288e+00 4.497247537797837140e+03
5.481803000395830239e+00 4.228459445546332063e+03
5.622111429042885078e+00 4.209437474466220010e+03
5.762419857689939917e+00 4.640381969076792302e+03
5.902728286336993868e+00 3.317866770585743780e+03
6.043036714984048707e+00 3.721958413753377954e+03
6.183345143631102658e+00 3.785053602934512128e+03
6.323653572278157498e+00 3.400272634700879735e+03
6.463962000925211449e+00 3.964964666310266693e+03
6.604270429572266288e+00 3.449714278501420267e+03
6.744578858219321127e+00 3.842857008036797652e+03
6.884887286866376854e+00 2.667155694245736413e+03
7.025195715513431693e+00 2.521330882851939350e+03
7.165504144160485644e+00 2.903236138837894941e+03
7.305812572807540484e+00 3.326754027813984067e+03
7.446121001454594435e+00 3.430316070548681182e+03
7.586429430101649274e+00 3.597047890426292270e+03
7.726737858748704113e+00 4.094424811957514976e+03
7.867046287395758064e+00 4.041211997343757957e+03
8.007354716042812015e+00 2.798485691886742188e+03
8.147663144689866854e+00 2.566367427611217408e+03
8.287971573336921693e+00 2.968572891508636076e+03
8.428280001983976533e+00 2.088272977005749908e+03
8.568588430631031372e+00 2.677356827912989502e+03
8.708896859278084435e+00 3.756270115787428495e+03
8.849205287925139274e+00 3.823025349176461532e+03
8.989513716572195889e+00 3.504751683711413079e+03
9.129822145219250729e+00 2.576853540391674869e+03
9.270130573866303791e+00 2.018974129165333125e+03
9.410439002513358631e+00 2.609167641639470730e+03
9.550747431160413470e+00 3.272035974542512577e+03
9.691055859807468309e+00 3.256610388360727484e+03
9.831364288454523148e+00 3.452074732271571065e+03
9.971672717101576211e+00 3.054210958480681256e+03
