      Step     Time          Energy          fmax
BFGS:    0 10:20:22      -28.606515        0.054997
BFGS:    1 10:20:22      -28.606718        0.054312
BFGS:    2 10:20:23      -28.612565        0.044844
BFGS:    3 10:20:23      -28.612694        0.044384
BFGS:    4 10:20:23      -28.614027        0.024479
BFGS:    5 10:20:23      -28.614314        0.010134
BFGS:    6 10:20:23      -28.614382        0.006596
BFGS:    7 10:20:23      -28.614387        0.006615
BFGS:    8 10:20:23      -28.614394        0.006950
BFGS:    9 10:20:23      -28.614411        0.007130
BFGS:   10 10:20:23      -28.614443        0.006642
BFGS:   11 10:20:23      -28.614485        0.005520
BFGS:   12 10:20:23      -28.614512        0.006804
BFGS:   13 10:20:23      -28.614519        0.005958
BFGS:   14 10:20:23      -28.614521        0.005254
BFGS:   15 10:20:23      -28.614522        0.004612
BFGS:   16 10:20:23      -28.614526        0.003375
BFGS:   17 10:20:23      -28.614535        0.002352
BFGS:   18 10:20:23      -28.614550        0.002391
BFGS:   19 10:20:23      -28.614568        0.002105
BFGS:   20 10:20:23      -28.614577        0.001552
BFGS:   21 10:20:23      -28.614578        0.001631
BFGS:   22 10:20:23      -28.614579        0.001638
BFGS:   23 10:20:23      -28.614579        0.001594
BFGS:   24 10:20:23      -28.614580        0.001440
BFGS:   25 10:20:23      -28.614581        0.001650
BFGS:   26 10:20:23      -28.614584        0.002181
BFGS:   27 10:20:23      -28.614587        0.001990
BFGS:   28 10:20:23      -28.614588        0.001374
BFGS:   29 10:20:24      -28.614588        0.001349
BFGS:   30 10:20:24      -28.614589        0.001260
BFGS:   31 10:20:24      -28.614589        0.001235
BFGS:   32 10:20:24      -28.614590        0.001189
BFGS:   33 10:20:24      -28.614591        0.000996
