# Frequency(THz)  DOS_Intensity
-3.200932935474134045e+00 2.148217329237958259e-02
-3.080384703532747626e+00 3.243217495622574376e+01
-2.959836471591361651e+00 1.223165362926830539e+02
-2.839288239649975676e+00 1.333421391261073552e+02
-2.718740007708589701e+00 2.094575353453752768e+02
-2.598191775767203282e+00 3.693984721369367321e+02
-2.477643543825817307e+00 4.796663324618853039e+02
-2.357095311884431332e+00 5.840380374737300144e+02
-2.236547079943045357e+00 7.578787194614556029e+02
-2.115998848001659383e+00 9.375954410264974968e+02
-1.995450616060273186e+00 1.061161105588428882e+03
-1.874902384118887211e+00 1.266729468983739025e+03
-1.754354152177501458e+00 1.390710063727516172e+03
-1.633805920236115261e+00 1.512698626813031979e+03
-1.513257688294729286e+00 1.620408329974975004e+03
-1.392709456353343089e+00 1.668201630532932995e+03
-1.272161224411957114e+00 1.677536604410874133e+03
-1.151612992470571140e+00 1.654324977018414756e+03
-1.031064760529184943e+00 1.593244113768764919e+03
-9.105165285877988568e-01 1.487833317303587364e+03
-7.899682966464127709e-01 1.404714701257656088e+03
-6.694200647050266850e-01 1.255309344732836053e+03
-5.488718327636407102e-01 1.098120969217726724e+03
-4.283236008222545688e-01 8.582380386742539713e+02
-3.077753688808689270e-01 6.343253118816895721e+02
-1.872271369394828688e-01 3.937169375398961506e+02
-6.667890499809678295e-02 1.426890217606861597e+02
5.386932694328928906e-02 1.153955921012750423e+02
1.744175588846753611e-01 3.715292735266583009e+02
2.949657908260614469e-01 6.574549139907391009e+02
4.155140227674475328e-01 9.332955673646367813e+02
5.360622547088336187e-01 1.244917937626051980e+03
6.566104866502197046e-01 1.626044123951941401e+03
7.771587185916056795e-01 2.075445825349774623e+03
8.977069505329917654e-01 2.563061342711139787e+03
1.018255182474377962e+00 3.130295097455156792e+03
1.138803414415763937e+00 4.015115813710179737e+03
1.259351646357149912e+00 5.016458757040025375e+03
1.379899878298536109e+00 6.624593623539115470e+03
1.500448110239922084e+00 7.602026587333772113e+03
1.620996342181308281e+00 8.811334939720485636e+03
1.741544574122694256e+00 8.766341782773613886e+03
1.862092806064080452e+00 8.903021990573317453e+03
1.982641038005466427e+00 9.599891114910004035e+03
2.103189269946852402e+00 1.018687560242739528e+04
2.223737501888238821e+00 1.088066842062463002e+04
2.344285733829624796e+00 1.114594639826610182e+04
2.464833965771010771e+00 1.027046481221853719e+04
2.585382197712395858e+00 9.340711456366876519e+03
2.705930429653782276e+00 8.770298047955906441e+03
2.826478661595168251e+00 8.059230692990877287e+03
2.947026893536554226e+00 7.944110841428420827e+03
3.067575125477940201e+00 7.523522032051635506e+03
3.188123357419326176e+00 7.462851815088751209e+03
3.308671589360712595e+00 7.497363341951286202e+03
3.429219821302098570e+00 7.470918467169918586e+03
3.549768053243484545e+00 6.900777806638459879e+03
3.670316285184870519e+00 8.049340949557210479e+03
3.790864517126256938e+00 8.839003687161008202e+03
3.911412749067642913e+00 8.960741290905849382e+03
4.031960981009028444e+00 9.462794405360080418e+03
4.152509212950414863e+00 9.161578942331867438e+03
4.273057444891801282e+00 9.282786094683657211e+03
4.393605676833187701e+00 9.280878166392492858e+03
4.514153908774573232e+00 9.289673882469382079e+03
4.634702140715958762e+00 9.571472439996892717e+03
4.755250372657345181e+00 9.565920799781230016e+03
4.875798604598730712e+00 1.013708049445545475e+04
4.996346836540117131e+00 1.069044671090000338e+04
5.116895068481502662e+00 1.035682234418955159e+04
5.237443300422889969e+00 1.061587399818064659e+04
5.357991532364274612e+00 1.054138316950236549e+04
5.478539764305661919e+00 1.091958305060615567e+04
5.599087996247046561e+00 1.077390935160756089e+04
5.719636228188433869e+00 1.014933975363152967e+04
5.840184460129819399e+00 9.717378092519837082e+03
5.960732692071205818e+00 8.686132029138872895e+03
6.081280924012591349e+00 9.699558188463417537e+03
6.201829155953977768e+00 9.797460413222737770e+03
6.322377387895363299e+00 9.458846143637105342e+03
6.442925619836750606e+00 9.726920676641562750e+03
6.563473851778135248e+00 9.484798861125105759e+03
6.684022083719522556e+00 9.852993641067827411e+03
6.804570315660908086e+00 9.468634585314113792e+03
6.925118547602294505e+00 9.762127428141151540e+03
7.045666779543680036e+00 9.369504350633764261e+03
7.166215011485066455e+00 8.289606313792397486e+03
7.286763243426451986e+00 8.166531039562801197e+03
7.407311475367839293e+00 7.791105324096350159e+03
7.527859707309223936e+00 8.111251721515550344e+03
7.648407939250611243e+00 7.797747763449416198e+03
7.768956171191995885e+00 7.054957956657244722e+03
7.889504403133383192e+00 7.134663050830966313e+03
