      Step     Time          Energy          fmax
BFGS:    0 21:21:27      -38.554344        0.022847
BFGS:    1 21:21:27      -38.554363        0.022455
BFGS:    2 21:21:27      -38.554714        0.016070
BFGS:    3 21:21:28      -38.554737        0.015353
BFGS:    4 21:21:28      -38.554852        0.003602
BFGS:    5 21:21:28      -38.554852        0.003380
BFGS:    6 21:21:28      -38.554852        0.003225
BFGS:    7 21:21:28      -38.554852        0.003022
BFGS:    8 21:21:28      -38.554859        0.002673
BFGS:    9 21:21:28      -38.554859        0.002564
BFGS:   10 21:21:28      -38.554859        0.003736
BFGS:   11 21:21:28      -38.554863        0.003758
BFGS:   12 21:21:29      -38.554863        0.003011
BFGS:   13 21:21:29      -38.554867        0.002998
BFGS:   14 21:21:29      -38.554867        0.002323
BFGS:   15 21:21:29      -38.554867        0.001120
BFGS:   16 21:21:29      -38.554867        0.000566
