      Step     Time          Energy          fmax
BFGS:    0 08:27:01     -121.879654        0.063424
BFGS:    1 08:27:02     -121.879944        0.061124
BFGS:    2 08:27:02     -121.881432        0.038967
BFGS:    3 08:27:02     -121.881638        0.036947
BFGS:    4 08:27:02     -121.882095        0.022671
BFGS:    5 08:27:02     -121.882172        0.027598
BFGS:    6 08:27:02     -121.882294        0.027647
BFGS:    7 08:27:02     -121.882393        0.018959
BFGS:    8 08:27:02     -121.882469        0.009961
BFGS:    9 08:27:02     -121.882492        0.008337
BFGS:   10 08:27:03     -121.882492        0.007458
BFGS:   11 08:27:03     -121.882500        0.005957
BFGS:   12 08:27:03     -121.882507        0.003939
BFGS:   13 08:27:03     -121.882523        0.002316
BFGS:   14 08:27:03     -121.882515        0.002054
BFGS:   15 08:27:03     -121.882507        0.002105
BFGS:   16 08:27:03     -121.882515        0.002141
BFGS:   17 08:27:03     -121.882515        0.002029
BFGS:   18 08:27:04     -121.882515        0.002509
BFGS:   19 08:27:04     -121.882523        0.003218
BFGS:   20 08:27:04     -121.882523        0.002920
BFGS:   21 08:27:04     -121.882523        0.002095
BFGS:   22 08:27:04     -121.882523        0.001665
BFGS:   23 08:27:04     -121.882523        0.001536
BFGS:   24 08:27:04     -121.882523        0.000910
