      Step     Time          Energy          fmax
BFGS:    0 07:15:53    -1068.248858        0.141871
BFGS:    1 07:15:54    -1068.264902        0.115777
BFGS:    2 07:15:54    -1068.296179        0.066045
BFGS:    3 07:15:54    -1068.298629        0.061676
BFGS:    4 07:15:55    -1068.306767        0.035576
BFGS:    5 07:15:55    -1068.308084        0.032201
BFGS:    6 07:15:55    -1068.309648        0.020900
BFGS:    7 07:15:55    -1068.310014        0.015272
BFGS:    8 07:15:55    -1068.310300        0.013187
BFGS:    9 07:15:55    -1068.310561        0.014252
BFGS:   10 07:15:55    -1068.310836        0.012224
BFGS:   11 07:15:55    -1068.311012        0.009623
BFGS:   12 07:15:55    -1068.311115        0.007728
BFGS:   13 07:15:55    -1068.311185        0.007215
BFGS:   14 07:15:55    -1068.311250        0.007143
BFGS:   15 07:15:55    -1068.311318        0.009124
BFGS:   16 07:15:55    -1068.311390        0.011396
BFGS:   17 07:15:55    -1068.311449        0.008544
BFGS:   18 07:15:55    -1068.311482        0.005649
BFGS:   19 07:15:55    -1068.311501        0.005561
BFGS:   20 07:15:56    -1068.311520        0.005442
BFGS:   21 07:15:56    -1068.311550        0.006567
BFGS:   22 07:15:56    -1068.311587        0.006137
BFGS:   23 07:15:56    -1068.311622        0.004691
BFGS:   24 07:15:56    -1068.311648        0.004568
BFGS:   25 07:15:56    -1068.311670        0.004551
BFGS:   26 07:15:56    -1068.311694        0.005354
BFGS:   27 07:15:56    -1068.311722        0.004695
BFGS:   28 07:15:56    -1068.311748        0.004587
BFGS:   29 07:15:56    -1068.311768        0.004245
BFGS:   30 07:15:56    -1068.311781        0.004125
BFGS:   31 07:15:56    -1068.311791        0.004032
BFGS:   32 07:15:56    -1068.311800        0.003961
BFGS:   33 07:15:56    -1068.311808        0.003902
BFGS:   34 07:15:56    -1068.311818        0.003844
BFGS:   35 07:15:56    -1068.311828        0.003771
BFGS:   36 07:15:56    -1068.311839        0.003660
BFGS:   37 07:15:57    -1068.311853        0.004888
BFGS:   38 07:15:57    -1068.311870        0.004934
BFGS:   39 07:15:57    -1068.311889        0.004196
BFGS:   40 07:15:57    -1068.311905        0.003053
BFGS:   41 07:15:57    -1068.311918        0.002903
BFGS:   42 07:15:57    -1068.311931        0.003192
BFGS:   43 07:15:57    -1068.311944        0.002929
BFGS:   44 07:15:57    -1068.311957        0.002774
BFGS:   45 07:15:57    -1068.311968        0.003267
BFGS:   46 07:15:57    -1068.311977        0.003117
BFGS:   47 07:15:57    -1068.311986        0.002342
BFGS:   48 07:15:57    -1068.311993        0.002437
BFGS:   49 07:15:57    -1068.312002        0.002472
BFGS:   50 07:15:57    -1068.312011        0.003410
BFGS:   51 07:15:57    -1068.312022        0.003241
BFGS:   52 07:15:57    -1068.312033        0.002951
BFGS:   53 07:15:58    -1068.312045        0.002754
BFGS:   54 07:15:58    -1068.312056        0.003231
BFGS:   55 07:15:58    -1068.312068        0.004088
BFGS:   56 07:15:58    -1068.312080        0.003497
BFGS:   57 07:15:58    -1068.312091        0.002989
BFGS:   58 07:15:58    -1068.312100        0.003121
BFGS:   59 07:15:58    -1068.312110        0.003046
BFGS:   60 07:15:58    -1068.312120        0.002974
BFGS:   61 07:15:58    -1068.312128        0.002024
BFGS:   62 07:15:58    -1068.312133        0.001870
BFGS:   63 07:15:58    -1068.312136        0.001609
BFGS:   64 07:15:58    -1068.312139        0.001604
BFGS:   65 07:15:58    -1068.312142        0.001635
BFGS:   66 07:15:58    -1068.312144        0.001659
BFGS:   67 07:15:58    -1068.312146        0.001669
BFGS:   68 07:15:58    -1068.312147        0.001663
BFGS:   69 07:15:58    -1068.312149        0.001641
BFGS:   70 07:15:59    -1068.312151        0.001605
BFGS:   71 07:15:59    -1068.312152        0.001559
BFGS:   72 07:15:59    -1068.312154        0.001506
BFGS:   73 07:15:59    -1068.312156        0.001451
BFGS:   74 07:15:59    -1068.312157        0.001397
BFGS:   75 07:15:59    -1068.312158        0.001360
BFGS:   76 07:15:59    -1068.312160        0.001321
BFGS:   77 07:15:59    -1068.312161        0.001299
BFGS:   78 07:15:59    -1068.312163        0.001200
BFGS:   79 07:15:59    -1068.312165        0.001331
BFGS:   80 07:15:59    -1068.312167        0.001403
BFGS:   81 07:15:59    -1068.312169        0.001417
BFGS:   82 07:15:59    -1068.312170        0.001273
BFGS:   83 07:15:59    -1068.312172        0.001046
BFGS:   84 07:15:59    -1068.312174        0.001472
BFGS:   85 07:15:59    -1068.312176        0.001303
BFGS:   86 07:15:59    -1068.312177        0.001168
BFGS:   87 07:15:59    -1068.312179        0.001004
BFGS:   88 07:16:00    -1068.312180        0.001002
BFGS:   89 07:16:00    -1068.312181        0.001198
BFGS:   90 07:16:00    -1068.312182        0.000904
