# Frequency(THz)  DOS_Intensity
-3.071164977592058420e+00 2.344709395798147758e-02
-2.927256869246646520e+00 8.011700247433941513e+01
-2.783348760901234176e+00 2.149443634732904229e+02
-2.639440652555822275e+00 3.280523438116898092e+02
-2.495532544210410375e+00 4.842995015636282119e+02
-2.351624435864998031e+00 9.004895796167844537e+02
-2.207716327519585686e+00 1.204224450675459138e+03
-2.063808219174174230e+00 1.427758588537267542e+03
-1.919900110828761663e+00 1.609947412299722828e+03
-1.775992002483349763e+00 1.737016704811265072e+03
-1.632083894137937641e+00 1.894127917866054531e+03
-1.488175785792525740e+00 1.987677852194844945e+03
-1.344267677447113396e+00 2.159427966371555158e+03
-1.200359569101701274e+00 2.272844373634496606e+03
-1.056451460756289373e+00 2.224596127303758294e+03
-9.125433524108772509e-01 2.177372405637813699e+03
-7.686352440654651286e-01 2.044619578634977870e+03
-6.247271357200531172e-01 1.813429069372169124e+03
-4.808190273746410504e-01 1.480500516222739407e+03
-3.369109190292289835e-01 1.096287894375835322e+03
-1.930028106838169444e-01 6.436777486932974170e+02
-4.909470233840490527e-02 1.713348668467455695e+02
9.481340600700714771e-02 3.245463022454320594e+02
2.387215143524192007e-01 8.253389829247882972e+02
3.826296226978316839e-01 1.334468136157980325e+03
5.265377310432437508e-01 1.925141823508461812e+03
6.704458393886557621e-01 2.624589060554683783e+03
8.143539477340674404e-01 3.531262538773936740e+03
9.582620560794798958e-01 4.572694588739997016e+03
1.102170164424891574e+00 5.698072310089345592e+03
1.246078272770303919e+00 6.778236134556756042e+03
1.389986381115715597e+00 7.661717032870455114e+03
1.533894489461128163e+00 8.862392911551160068e+03
1.677802597806540508e+00 1.009352601309233978e+04
1.821710706151952186e+00 1.076702412788608126e+04
1.965618814497364752e+00 1.149200966276726831e+04
2.109526922842776209e+00 1.111366362774097615e+04
2.253435031188188553e+00 1.069980510295917520e+04
2.397343139533600453e+00 1.053950378127363365e+04
2.541251247879012798e+00 1.000849262853948130e+04
2.685159356224424698e+00 9.928830623019519408e+03
2.829067464569837043e+00 9.810874829705844604e+03
2.972975572915248499e+00 1.041185445565476584e+04
3.116883681260661287e+00 1.035955150499351475e+04
3.260791789606072744e+00 1.072397688100148116e+04
3.404699897951485088e+00 1.032318104482952003e+04
3.548608006296896988e+00 9.363915829687577570e+03
3.692516114642309333e+00 9.368084082377266895e+03
3.836424222987722121e+00 1.007481942367504053e+04
3.980332331333134022e+00 9.064945678113030226e+03
4.124240439678545478e+00 9.670115201638958752e+03
4.268148548023956934e+00 8.803464923211482528e+03
4.412056656369370167e+00 9.184253931508883397e+03
4.555964764714781623e+00 1.004439913110293674e+04
4.699872873060193967e+00 9.728458938789190142e+03
4.843780981405607200e+00 9.011099946345328135e+03
4.987689089751018656e+00 9.501863834668838535e+03
5.131597198096430112e+00 9.292990906654551509e+03
5.275505306441841569e+00 9.300082070640813981e+03
5.419413414787254801e+00 8.817728916130483412e+03
5.563321523132667146e+00 8.519102248984283506e+03
5.707229631478078602e+00 9.026665381974080447e+03
5.851137739823490058e+00 7.806186979424925084e+03
5.995045848168903291e+00 8.506023085006127076e+03
6.138953956514314747e+00 7.965669785492385927e+03
6.282862064859727091e+00 7.534270531876840323e+03
6.426770173205140324e+00 8.290148025483511447e+03
6.570678281550551780e+00 8.422186148624499765e+03
6.714586389895963237e+00 8.056713298003137425e+03
6.858494498241374693e+00 8.033464434930056996e+03
7.002402606586787925e+00 8.190925808390513339e+03
7.146310714932199382e+00 8.331400863293532893e+03
7.290218823277611726e+00 7.098434323386805772e+03
7.434126931623023182e+00 6.915290637532511937e+03
