      Step     Time          Energy          fmax
BFGS:    0 16:50:06    -2129.866955        0.091684
BFGS:    1 16:50:07    -2129.881607        0.070334
BFGS:    2 16:50:08    -2129.905014        0.044423
BFGS:    3 16:50:09    -2129.906601        0.028860
BFGS:    4 16:50:10    -2129.910869        0.033674
BFGS:    5 16:50:11    -2129.912842        0.047003
BFGS:    6 16:50:12    -2129.916977        0.047708
BFGS:    7 16:50:13    -2129.919121        0.029252
BFGS:    8 16:50:14    -2129.920528        0.022550
BFGS:    9 16:50:16    -2129.921543        0.025046
BFGS:   10 16:50:17    -2129.922760        0.025667
BFGS:   11 16:50:18    -2129.923713        0.019600
BFGS:   12 16:50:19    -2129.924297        0.014018
BFGS:   13 16:50:20    -2129.924709        0.012937
BFGS:   14 16:50:21    -2129.925113        0.015725
BFGS:   15 16:50:22    -2129.925586        0.016058
BFGS:   16 16:50:23    -2129.925941        0.014082
BFGS:   17 16:50:25    -2129.926189        0.012832
BFGS:   18 16:50:26    -2129.926391        0.011341
BFGS:   19 16:50:27    -2129.926563        0.011278
BFGS:   20 16:50:28    -2129.926716        0.011212
BFGS:   21 16:50:29    -2129.926895        0.011150
BFGS:   22 16:50:30    -2129.927013        0.011095
BFGS:   23 16:50:31    -2129.927124        0.011042
BFGS:   24 16:50:32    -2129.927223        0.010970
BFGS:   25 16:50:34    -2129.927383        0.011091
BFGS:   26 16:50:35    -2129.927532        0.010668
BFGS:   27 16:50:36    -2129.927654        0.010402
BFGS:   28 16:50:37    -2129.927765        0.010076
BFGS:   29 16:50:38    -2129.927936        0.009725
BFGS:   30 16:50:39    -2129.928001        0.009348
BFGS:   31 16:50:40    -2129.928173        0.008938
BFGS:   32 16:50:41    -2129.928280        0.008573
BFGS:   33 16:50:43    -2129.928425        0.008569
BFGS:   34 16:50:44    -2129.928509        0.007824
BFGS:   35 16:50:45    -2129.928638        0.007562
BFGS:   36 16:50:46    -2129.928692        0.007344
BFGS:   37 16:50:47    -2129.928726        0.007171
BFGS:   38 16:50:48    -2129.928802        0.007026
BFGS:   39 16:50:49    -2129.928879        0.006892
BFGS:   40 16:50:50    -2129.928924        0.006757
BFGS:   41 16:50:52    -2129.929008        0.006633
BFGS:   42 16:50:53    -2129.929001        0.006516
BFGS:   43 16:50:54    -2129.929062        0.006395
BFGS:   44 16:50:55    -2129.929138        0.006226
BFGS:   45 16:50:56    -2129.929233        0.007725
BFGS:   46 16:50:57    -2129.929268        0.006739
BFGS:   47 16:50:58    -2129.929279        0.005379
BFGS:   48 16:50:59    -2129.929321        0.005133
BFGS:   49 16:51:01    -2129.929397        0.004914
BFGS:   50 16:51:02    -2129.929413        0.004746
BFGS:   51 16:51:03    -2129.929447        0.004730
BFGS:   52 16:51:04    -2129.929489        0.004224
BFGS:   53 16:51:05    -2129.929539        0.004676
BFGS:   54 16:51:06    -2129.929554        0.005451
BFGS:   55 16:51:07    -2129.929600        0.004750
BFGS:   56 16:51:08    -2129.929653        0.005128
BFGS:   57 16:51:10    -2129.929649        0.003998
BFGS:   58 16:51:11    -2129.929729        0.004641
BFGS:   59 16:51:12    -2129.929714        0.004280
BFGS:   60 16:51:13    -2129.929718        0.003979
BFGS:   61 16:51:14    -2129.929756        0.003468
BFGS:   62 16:51:15    -2129.929767        0.003594
BFGS:   63 16:51:16    -2129.929779        0.003649
BFGS:   64 16:51:17    -2129.929790        0.003266
BFGS:   65 16:51:19    -2129.929848        0.003091
BFGS:   66 16:51:20    -2129.929832        0.003174
BFGS:   67 16:51:21    -2129.929874        0.003279
BFGS:   68 16:51:22    -2129.929874        0.003142
BFGS:   69 16:51:23    -2129.929886        0.002904
BFGS:   70 16:51:24    -2129.929874        0.003188
BFGS:   71 16:51:25    -2129.929901        0.002880
BFGS:   72 16:51:26    -2129.929920        0.002512
BFGS:   73 16:51:28    -2129.929924        0.002198
BFGS:   74 16:51:29    -2129.929962        0.002362
BFGS:   75 16:51:30    -2129.929935        0.002374
BFGS:   76 16:51:31    -2129.929924        0.001897
BFGS:   77 16:51:32    -2129.929939        0.001710
BFGS:   78 16:51:33    -2129.929912        0.001856
BFGS:   79 16:51:34    -2129.929951        0.001742
BFGS:   80 16:51:35    -2129.929989        0.001726
BFGS:   81 16:51:37    -2129.929912        0.001403
BFGS:   82 16:51:38    -2129.929970        0.001449
BFGS:   83 16:51:39    -2129.929989        0.001330
BFGS:   84 16:51:40    -2129.929977        0.001253
BFGS:   85 16:51:41    -2129.929973        0.001193
BFGS:   86 16:51:42    -2129.929989        0.001193
BFGS:   87 16:51:43    -2129.929977        0.001343
BFGS:   88 16:51:44    -2129.929958        0.001364
BFGS:   89 16:51:46    -2129.930008        0.001126
BFGS:   90 16:51:47    -2129.930023        0.000987
