      Step     Time          Energy          fmax
BFGS:    0 04:16:23     -121.741440        0.136739
BFGS:    1 04:16:23     -121.743538        0.101032
BFGS:    2 04:16:23     -121.745850        0.039739
BFGS:    3 04:16:24     -121.745995        0.035878
BFGS:    4 04:16:24     -121.746368        0.031527
BFGS:    5 04:16:24     -121.746422        0.031034
BFGS:    6 04:16:24     -121.746780        0.028992
BFGS:    7 04:16:24     -121.746986        0.030554
BFGS:    8 04:16:24     -121.747147        0.031466
BFGS:    9 04:16:24     -121.747231        0.027880
BFGS:   10 04:16:24     -121.747330        0.020850
BFGS:   11 04:16:24     -121.747406        0.013907
BFGS:   12 04:16:25     -121.747437        0.010460
BFGS:   13 04:16:25     -121.747452        0.009869
BFGS:   14 04:16:25     -121.747459        0.009431
BFGS:   15 04:16:25     -121.747459        0.008182
BFGS:   16 04:16:25     -121.747467        0.006298
BFGS:   17 04:16:25     -121.747475        0.004548
BFGS:   18 04:16:25     -121.747482        0.004554
BFGS:   19 04:16:25     -121.747490        0.004541
BFGS:   20 04:16:26     -121.747498        0.003359
BFGS:   21 04:16:26     -121.747490        0.002475
BFGS:   22 04:16:26     -121.747490        0.002290
BFGS:   23 04:16:26     -121.747498        0.002148
BFGS:   24 04:16:26     -121.747505        0.002509
BFGS:   25 04:16:26     -121.747505        0.001964
BFGS:   26 04:16:26     -121.747505        0.001103
BFGS:   27 04:16:26     -121.747505        0.000766
