# Frequency(THz)  DOS_Intensity
-4.453304202496971342e+00 2.251788927153477917e-03
-4.326618538532462033e+00 3.549211946873137347e+00
-4.199932874567952723e+00 6.648337765685084833e+00
-4.073247210603442525e+00 9.289975842065228306e+00
-3.946561546638933660e+00 1.036083396928538036e+01
-3.819875882674424794e+00 1.462640708624347852e+01
-3.693190218709915040e+00 2.282144652501713722e+01
-3.566504554745405731e+00 5.920990071446423997e+01
-3.439818890780896421e+00 1.024846409904869233e+02
-3.313133226816387111e+00 1.294959636118456388e+02
-3.186447562851877802e+00 1.690433727318153387e+02
-3.059761898887368048e+00 2.233553146601804258e+02
-2.933076234922858738e+00 2.648563842459280409e+02
-2.806390570958349429e+00 2.720577061278341944e+02
-2.679704906993840119e+00 2.901962965117084536e+02
-2.553019243029330809e+00 3.360927296462779736e+02
-2.426333579064821500e+00 3.980849304792524208e+02
-2.299647915100312190e+00 4.336119359904636781e+02
-2.172962251135802436e+00 4.612752768198525928e+02
-2.046276587171293571e+00 4.876345833240743559e+02
-1.919590923206784039e+00 5.479506761759727169e+02
-1.792905259242274729e+00 5.494500817769712739e+02
-1.666219595277765197e+00 5.606289356574571912e+02
-1.539533931313255888e+00 5.718301515203332883e+02
-1.412848267348746356e+00 5.753054782033779020e+02
-1.286162603384237269e+00 5.823978679922551009e+02
-1.159476939419727959e+00 5.843813465333494150e+02
-1.032791275455218427e+00 5.787309954074745519e+02
-9.061056114907090064e-01 5.524090289337857484e+02
-7.794199475261995858e-01 4.888877530279724510e+02
-6.527342835616906092e-01 4.150999937096840995e+02
-5.260486195971811885e-01 3.543511012383718253e+02
-3.993629556326717123e-01 2.688162415972493022e+02
-2.726772916681622916e-01 1.886625560405113617e+02
-1.459916277036528431e-01 1.052327575578872825e+02
-1.930596373914340164e-02 1.715665528072459267e+01
1.073797002253660399e-01 7.281165525752193446e+01
2.340653641898754744e-01 1.641267386643880570e+02
3.607510281543840902e-01 2.504976716425959751e+02
4.874366921188935109e-01 3.463374747494092958e+02
6.141223560834029316e-01 4.530085746647040423e+02
7.408080200479123523e-01 5.377366181197351125e+02
8.674936840124217730e-01 6.279210634711945431e+02
9.941793479769313047e-01 7.857002557963658091e+02
1.120865011941440725e+00 9.476149331770378694e+02
1.247550675905950035e+00 1.112163774992872959e+03
1.374236339870459567e+00 1.228735871408752246e+03
1.500922003834969098e+00 1.381814104210291816e+03
1.627607667799478408e+00 1.592161727063971284e+03
1.754293331763987052e+00 1.688229257947507222e+03
1.880978995728496583e+00 1.861344170284876100e+03
2.007664659693006115e+00 1.998712411140675613e+03
2.134350323657515425e+00 2.051488492236362163e+03
2.261035987622024734e+00 2.151077922793353991e+03
2.387721651586534044e+00 2.277018663627487513e+03
2.514407315551043798e+00 2.091494568649226949e+03
2.641092979515553107e+00 2.200226299631579877e+03
2.767778643480062417e+00 1.952788030982453620e+03
2.894464307444572171e+00 1.848239058416509579e+03
3.021149971409080592e+00 1.936618473668218712e+03
3.147835635373589902e+00 1.871492892879581177e+03
3.274521299338100100e+00 1.784976935836368739e+03
3.401206963302608965e+00 1.905021786280846072e+03
3.527892627267119163e+00 1.837934722680567347e+03
3.654578291231627585e+00 1.960482013291349858e+03
3.781263955196136450e+00 2.166954610993613642e+03
3.907949619160646648e+00 2.221087640584497422e+03
4.034635283125155070e+00 2.162785608167274404e+03
4.161320947089665268e+00 2.229975156176405562e+03
4.288006611054173689e+00 2.220368021286621115e+03
4.414692275018684775e+00 2.494891063933752321e+03
4.541377938983193197e+00 2.386969940731308270e+03
4.668063602947703394e+00 2.255027046062514728e+03
4.794749266912211816e+00 2.382988647104806205e+03
4.921434930876722014e+00 2.516656495093831836e+03
5.048120594841230435e+00 2.556458440277950558e+03
5.174806258805739745e+00 2.652099014898689347e+03
5.301491922770249943e+00 2.672580534821551282e+03
5.428177586734758364e+00 2.634832268286727412e+03
5.554863250699268562e+00 2.620047118895690801e+03
5.681548914663776984e+00 2.509383239852027145e+03
5.808234578628287181e+00 2.617002063132690182e+03
5.934920242592795603e+00 2.511801356198863687e+03
6.061605906557306689e+00 2.490469131944132187e+03
6.188291570521815110e+00 2.486330121712842356e+03
6.314977234486325308e+00 2.549208342232547693e+03
6.441662898450833730e+00 2.400406484091483890e+03
6.568348562415342151e+00 2.201134454861342874e+03
6.695034226379852349e+00 2.479598908808432043e+03
6.821719890344360770e+00 2.507159562491782708e+03
6.948405554308871857e+00 2.295591714807459539e+03
7.075091218273380278e+00 2.023015607613357815e+03
7.201776882237890476e+00 2.263577695656211745e+03
7.328462546202398897e+00 1.979660103386207993e+03
7.455148210166909095e+00 1.785080886362137107e+03
7.581833874131417517e+00 2.100822019900738269e+03
7.708519538095927714e+00 2.028489295483655269e+03
7.835205202060437024e+00 1.925871655328622865e+03
7.961890866024945446e+00 1.836008019638664337e+03
8.088576529989454755e+00 1.788279705093381153e+03
8.215262193953964953e+00 1.751892290519359904e+03
8.341947857918475151e+00 1.529443207422244313e+03
8.468633521882983572e+00 1.588812947223405445e+03
8.595319185847493770e+00 1.647036109534195703e+03
8.722004849812002192e+00 1.680125235183735640e+03
8.848690513776512390e+00 1.099229684658123460e+03
8.975376177741020811e+00 1.686136788065382461e+03
9.102061841705529233e+00 1.501246355222420107e+03
9.228747505670039430e+00 1.332311594340992542e+03
9.355433169634547852e+00 1.748281462679385868e+03
9.482118833599058050e+00 1.138220923294308022e+03
9.608804497563566471e+00 1.451344176416046366e+03
9.735490161528076669e+00 1.606798463643109471e+03
9.862175825492586867e+00 1.710293066550086223e+03
9.988861489457097065e+00 1.969109604771259001e+03
1.011554715342160549e+01 1.668889461862320786e+03
1.024223281738611568e+01 1.637064640427706536e+03
1.036891848135062411e+01 1.960384521625183879e+03
1.049560414531513253e+01 1.894050377038458919e+03
1.062228980927964272e+01 1.803571643164153556e+03
1.074897547324415115e+01 1.466581573646821425e+03
1.087566113720866134e+01 1.706549351279008761e+03
1.100234680117317154e+01 1.799736760291454857e+03
1.112903246513767819e+01 1.993468652010415326e+03
1.125571812910218839e+01 1.753888477211018198e+03
1.138240379306669858e+01 2.045905829932300776e+03
1.150908945703120878e+01 1.792927239418824456e+03
1.163577512099571720e+01 1.524137075055443347e+03
1.176246078496022740e+01 1.167499730873175849e+03
1.188914644892473760e+01 1.016854548016885929e+03
1.201583211288924424e+01 7.929042086323114518e+02
1.214251777685375444e+01 6.841775615762478537e+02
1.226920344081826464e+01 5.258385918121006171e+02
1.239588910478277484e+01 5.669055735739318607e+02
1.252257476874728148e+01 7.182065863783157056e+02
1.264926043271179168e+01 1.000799509983030703e+03
1.277594609667630188e+01 1.008967845083165457e+03
1.290263176064081208e+01 1.085846204627060843e+03
1.302931742460531872e+01 9.929358511545378860e+02
1.315600308856982892e+01 1.117134663398024941e+03
1.328268875253433912e+01 1.274155470861042659e+03
1.340937441649884754e+01 8.818566487260441136e+02
1.353606008046335774e+01 9.986335558998453052e+02
1.366274574442786793e+01 1.433791448946718219e+03
1.378943140839237813e+01 1.385426453034946235e+03
1.391611707235688478e+01 1.715547850266523938e+03
1.404280273632139497e+01 1.402326844578188229e+03
1.416948840028590517e+01 1.603549410014734349e+03
1.429617406425041537e+01 1.739822609729169017e+03
1.442285972821492201e+01 1.712313845884027614e+03
1.454954539217943221e+01 1.749348338076649043e+03
1.467623105614394241e+01 7.494947930875342763e+02
1.480291672010844906e+01 1.232273785072645069e+03
1.492960238407296103e+01 1.488810587807995944e+03
1.505628804803747123e+01 1.159897298582752683e+03
1.518297371200198320e+01 1.274764031660803084e+03
1.530965937596648629e+01 1.203294144724327907e+03
1.543634503993099649e+01 1.292324232287623772e+03
1.556303070389550669e+01 1.130114097430749325e+03
1.568971636786001689e+01 9.583553648937004255e+02
1.581640203182452709e+01 8.113672864317284166e+02
1.594308769578903728e+01 5.257964199404261763e+02
1.606977335975354748e+01 5.385179751981149820e+02
1.619645902371805235e+01 6.928831234559405630e+02
1.632314468768256077e+01 8.172975148972515171e+02
1.644983035164707275e+01 1.062434733898255445e+03
1.657651601561158117e+01 9.534388368773695674e+02
1.670320167957609314e+01 8.753183617705386723e+02
1.682988734354060156e+01 1.020933276580464394e+03
1.695657300750511354e+01 8.601988397229499697e+02
1.708325867146962196e+01 7.974479620615215936e+02
1.720994433543412683e+01 9.753701750828162176e+02
1.733662999939863525e+01 1.055769258739463112e+03
1.746331566336314722e+01 1.146915999077818924e+03
1.759000132732765920e+01 4.539292599095841751e+02
1.771668699129216762e+01 5.388573227439654829e+02
1.784337265525667959e+01 9.929052401244850898e+02
1.797005831922118801e+01 1.229122500265179497e+03
1.809674398318569288e+01 1.082226062238397162e+03
1.822342964715020130e+01 1.104803111997857059e+03
1.835011531111471328e+01 1.172467784766870636e+03
1.847680097507922170e+01 9.490751135691831450e+02
1.860348663904373367e+01 6.109793191914089903e+02
1.873017230300824210e+01 8.506461640115130649e+02
1.885685796697275407e+01 1.473094166696023194e+03
1.898354363093725539e+01 9.666534320812190799e+02
1.911022929490176736e+01 4.752322992502682268e+02
1.923691495886627933e+01 2.647980640030409631e+02
1.936360062283078776e+01 5.025433029419877471e+02
1.949028628679529973e+01 8.771283792386900586e+02
1.961697195075980815e+01 9.690099666990533933e+02
1.974365761472432013e+01 8.409394978699587000e+02
1.987034327868882855e+01 6.002488257683100983e+02
1.999702894265333342e+01 1.495442063620576619e+03
2.012371460661784184e+01 1.728236559865277741e+03
2.025040027058235381e+01 1.806126172576123508e+03
2.037708593454686223e+01 1.477725190626425729e+03
2.050377159851137421e+01 1.052050727738625937e+03
2.063045726247588263e+01 3.685425827344157028e+02
2.075714292644039460e+01 6.052450024118201377e-02
