# Frequency(THz)  DOS_Intensity
-1.448592255764008074e+00 1.338564563734537596e-02
-1.317494875226799866e+00 1.663843400059561262e+01
-1.186397494689591881e+00 1.762994799934329038e+01
-1.055300114152383895e+00 1.362905881166313549e+01
-9.242027336151759087e-01 1.557953623305073876e+01
-7.931053530779679228e-01 1.327760083482889542e+01
-6.620079725407599369e-01 1.260222107119772872e+01
-5.309105920035518400e-01 8.115599316221759452e+00
-3.998132114663438541e-01 8.189635914293853958e+00
-2.687158309291358682e-01 5.962775752056795220e+00
-1.376184503919278546e-01 4.193314819606555055e+00
-6.521069854719838306e-03 4.866621536606991483e-01
1.245763106824881727e-01 3.425083280022610310e+00
2.556736912196961864e-01 8.052973280623680452e+00
3.867710717569041723e-01 1.161442580773514521e+01
5.178684522941121582e-01 1.819703428654490907e+01
6.489658328313202551e-01 2.618926559946400445e+01
7.800632133685282410e-01 3.515029408781438036e+01
9.111605939057362269e-01 5.057351414980835358e+01
1.042257974442944324e+00 5.333685581495051053e+01
1.173355354980152310e+00 8.383710349424187314e+01
1.304452735517360296e+00 9.968614962995664541e+01
1.435550116054568281e+00 1.435653148362406171e+02
1.566647496591776267e+00 1.912437071855432862e+02
1.697744877128984253e+00 2.809465256381078007e+02
1.828842257666192239e+00 4.235555211874013253e+02
1.959939638203400225e+00 4.426133665837314197e+02
2.091037018740608211e+00 4.475984209857051042e+02
2.222134399277816197e+00 5.345022711474356356e+02
2.353231779815024183e+00 5.185369679561687235e+02
2.484329160352232169e+00 5.345249492302110639e+02
2.615426540889440155e+00 4.756150959885850966e+02
2.746523921426648140e+00 1.027881250106888274e+03
2.877621301963856126e+00 8.965212585727852002e+02
3.008718682501064112e+00 8.884016937083615630e+02
3.139816063038272098e+00 7.278289016489162577e+02
3.270913443575480084e+00 7.681515080652304732e+02
3.402010824112688070e+00 6.066075049779292385e+02
3.533108204649896500e+00 5.237799100419581464e+02
3.664205585187104486e+00 4.596888244526134031e+02
3.795302965724312472e+00 4.452666957410122563e+02
3.926400346261520458e+00 4.607963990223585711e+02
4.057497726798728443e+00 4.583991147968533824e+02
4.188595107335935985e+00 5.360045583466178414e+02
4.319692487873144415e+00 6.358070228700088364e+02
4.450789868410351957e+00 5.837532310665638988e+02
4.581887248947560387e+00 6.155972252983194721e+02
4.712984629484768817e+00 6.481100666151143059e+02
4.844082010021976359e+00 5.864859751454837351e+02
4.975179390559184789e+00 4.315667664681561746e+02
5.106276771096392331e+00 3.317427824374455554e+02
5.237374151633600761e+00 4.219031775023402702e+02
5.368471532170808302e+00 5.490748419894518975e+02
