      Step     Time          Energy          fmax
BFGS:    0 06:29:07     -267.097360        0.118364
BFGS:    1 06:29:07     -267.100557        0.098070
BFGS:    2 06:29:08     -267.107511        0.065022
BFGS:    3 06:29:08     -267.108171        0.061755
BFGS:    4 06:29:08     -267.110665        0.027130
BFGS:    5 06:29:08     -267.111001        0.024784
BFGS:    6 06:29:08     -267.111360        0.021258
BFGS:    7 06:29:08     -267.111568        0.017699
BFGS:    8 06:29:08     -267.111757        0.016952
BFGS:    9 06:29:08     -267.111925        0.022076
BFGS:   10 06:29:08     -267.112132        0.021592
BFGS:   11 06:29:08     -267.112300        0.017209
BFGS:   12 06:29:08     -267.112398        0.012381
BFGS:   13 06:29:08     -267.112459        0.012120
BFGS:   14 06:29:08     -267.112533        0.012949
BFGS:   15 06:29:08     -267.112629        0.014721
BFGS:   16 06:29:08     -267.112712        0.013502
BFGS:   17 06:29:08     -267.112759        0.009687
BFGS:   18 06:29:08     -267.112789        0.008028
BFGS:   19 06:29:08     -267.112826        0.008759
BFGS:   20 06:29:08     -267.112876        0.010949
BFGS:   21 06:29:08     -267.112923        0.011126
BFGS:   22 06:29:08     -267.112956        0.008514
BFGS:   23 06:29:08     -267.112979        0.007346
BFGS:   24 06:29:08     -267.113001        0.006133
BFGS:   25 06:29:08     -267.113022        0.006732
BFGS:   26 06:29:08     -267.113038        0.005213
BFGS:   27 06:29:09     -267.113050        0.006916
BFGS:   28 06:29:09     -267.113060        0.006433
BFGS:   29 06:29:09     -267.113068        0.003892
BFGS:   30 06:29:09     -267.113072        0.003131
BFGS:   31 06:29:09     -267.113076        0.003573
BFGS:   32 06:29:09     -267.113079        0.003141
BFGS:   33 06:29:09     -267.113082        0.002099
BFGS:   34 06:29:09     -267.113084        0.002005
BFGS:   35 06:29:09     -267.113085        0.001780
BFGS:   36 06:29:09     -267.113086        0.001659
BFGS:   37 06:29:09     -267.113087        0.001529
BFGS:   38 06:29:09     -267.113088        0.001399
BFGS:   39 06:29:09     -267.113089        0.001289
BFGS:   40 06:29:09     -267.113090        0.001199
BFGS:   41 06:29:09     -267.113091        0.001114
BFGS:   42 06:29:09     -267.113091        0.001333
BFGS:   43 06:29:09     -267.113092        0.001657
BFGS:   44 06:29:09     -267.113093        0.001488
BFGS:   45 06:29:09     -267.113093        0.001013
BFGS:   46 06:29:09     -267.113094        0.001011
BFGS:   47 06:29:09     -267.113095        0.001292
BFGS:   48 06:29:09     -267.113095        0.001384
BFGS:   49 06:29:09     -267.113096        0.001035
BFGS:   50 06:29:09     -267.113096        0.000851
