# Frequency(THz)  DOS_Intensity
-3.059032643766995907e+00 2.445243288640503929e-02
-2.910160432725462876e+00 1.508190661465656035e+02
-2.761288221683929400e+00 2.694362786930535663e+02
-2.612416010642396369e+00 3.169060919187552372e+02
-2.463543799600863338e+00 4.351244493357606871e+02
-2.314671588559329862e+00 7.567638928922478954e+02
-2.165799377517796831e+00 1.146830277483018335e+03
-2.016927166476263800e+00 1.431017677501024082e+03
-1.868054955434730546e+00 1.519306818657459644e+03
-1.719182744393197293e+00 1.702171195960062732e+03
-1.570310533351664040e+00 1.981523425101192970e+03
-1.421438322310131008e+00 2.135997499713716024e+03
-1.272566111268597755e+00 2.102765831019850793e+03
-1.123693900227064502e+00 2.189625061353342517e+03
-9.748216891855315813e-01 2.126610440782274509e+03
-8.259494781439981059e-01 1.980427988391656982e+03
-6.770772671024650746e-01 1.772704896631666770e+03
-5.282050560609320433e-01 1.474340023114038559e+03
-3.793328450193986234e-01 1.151647302755406372e+03
-2.304606339778655644e-01 7.427533567097292462e+02
-8.158842293633211673e-02 2.690362139497946146e+02
6.728378810520090070e-02 2.226390922867502127e+02
2.161559991467339459e-01 7.304757397379803479e+02
3.650282101882673658e-01 1.259341153448877094e+03
5.139004212298003971e-01 1.894031493165001848e+03
6.627726322713334284e-01 2.631589266479662456e+03
8.116448433128669038e-01 3.463589571088701177e+03
9.605170543543999351e-01 4.603125021302676032e+03
1.109389265395932966e+00 5.759809938635185063e+03
1.258261476437465998e+00 7.325086243887160890e+03
1.407133687478999917e+00 8.014636512876353663e+03
1.556005898520532948e+00 9.081748461741444771e+03
1.704878109562065980e+00 1.021031996648821405e+04
1.853750320603599011e+00 1.064314108575751743e+04
2.002622531645132042e+00 1.043908415289738332e+04
2.151494742686665962e+00 1.100647199144913066e+04
2.300366953728198993e+00 1.146707802771322895e+04
2.449239164769732024e+00 1.163591916846371896e+04
2.598111375811265056e+00 1.120166837763260992e+04
2.746983586852798087e+00 1.137805094255298900e+04
2.895855797894332007e+00 1.005808125070451206e+04
3.044728008935864594e+00 9.721955380015258925e+03
3.193600219977397625e+00 1.055792099080740081e+04
3.342472431018930656e+00 1.005026893055794608e+04
3.491344642060463688e+00 9.801569314640668381e+03
3.640216853101996719e+00 9.737944355931067548e+03
3.789089064143530194e+00 9.717492351483615494e+03
3.937961275185064114e+00 9.216631512016523629e+03
4.086833486226596257e+00 9.697028761259938619e+03
4.235705697268130621e+00 9.979197604094311828e+03
4.384577908309662320e+00 9.453967267314208584e+03
4.533450119351196683e+00 9.896260504729008971e+03
4.682322330392730159e+00 1.018316170092855100e+04
4.831194541434262746e+00 9.878453401286611552e+03
4.980066752475796221e+00 9.944640725546085378e+03
5.128938963517329697e+00 9.330557961934639025e+03
5.277811174558862284e+00 9.003405274294624178e+03
5.426683385600395759e+00 7.952994934728618318e+03
